,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,user.local_guide
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGNWRhYUxnEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICF5daaLg%7CCgwIhveprAYQsMfO_QI%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGNWRhYUxnEAE,"Ayer tuvimos que llevar de nuevo a nuestro bebé de urgencia, ya que tenía conjuntivitis cuando fuimos a por ella al cole. Nos atendió el mismo pediatra que la vez anterior, un pediatra llamado Roberto. Muy majo y atento. Examinó a nuestra hija, nos dijo qué tenía y nos mandó un colirio con antibiótico. Hoy por la mañana ya está mucho mejor. Gran equipo el del hospital!",1.0,Samuel Martínez Esteve,https://www.google.com/maps/contrib/102926346035697969512?hl=en-US,102926346035697969512,https://lh3.googleusercontent.com/a-/ALV-UjVuQX6GOeG_KNiPhXHXzk1G_faHFP-bRSc6TPE8YgoLgg=s40-c-rp-mo-br100,10,1.0,"Ayer tuvimos que llevar de nuevo a nuestro bebé de urgencia, ya que tenía conjuntivitis cuando fuimos a por ella al cole. Nos atendió el mismo pediatra que la vez anterior, un pediatra llamado Roberto. Muy majo y atento. Examinó a nuestra hija, nos dijo qué tenía y nos mandó un colirio con antibiótico. Hoy por la mañana ya está mucho mejor. Gran equipo el del hospital!","Yesterday we had to take our baby back urgently, since she had conjunctivitis when we went to pick her up from school. We were treated by the same pediatrician as the previous time, a pediatrician named Roberto. Very nice and attentive. She examined our daughter, told us what she had and sent us some antibiotic eye drops. This morning is much better. Great team at the hospital!",
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWci1UUkhREAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDVr-TRHQ%7CCgsIk7yDrAYQiPPnbg%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWci1UUkhREAE,"Lamentable el servicio de urgencias. Un solo médico para atender a 40 personas. Hemos estado 7 horas para que nos atendiesen. No se puede tener tan poca consideración con los pacientes. Por favor, solucionad este grave problema! Y para rematar , parking de pago! En un hospital público...No hay derecho",3.0,David Gose,https://www.google.com/maps/contrib/113274524307220903011?hl=en-US,113274524307220903011,https://lh3.googleusercontent.com/a-/ALV-UjV_brdkMUHYhLmpbT-oXS3IGQaDTAtvnLVjXKcch8x-U__t=s40-c-rp-mo-br100,9,,"Lamentable el servicio de urgencias. Un solo médico para atender a 40 personas. Hemos estado 7 horas para que nos atendiesen. No se puede tener tan poca consideración con los pacientes. Por favor, solucionad este grave problema! Y para rematar , parking de pago! En un hospital público...No hay derecho","The emergency service is unfortunate. A single doctor to care for 40 people. We spent 7 hours waiting for them to attend to us. You cannot have so little consideration for patients. Please solve this serious problem! And to top it off, paid parking! In a public hospital...There is no right",
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWejdqd0NBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDVz7jwCA%7CCgwI-KiCrAYQkInFuwM%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWejdqd0NBEAE,Voy a urgencia con mi marido que lleva semanas quejandose de pinchazos y presion en la parte baja derecha del abdomen y esperamos 5 horas y al final nos dice que puede que tenga una hernia.Le pedimos que le haga una eco y nos dice que no se puede y que le va a pedir preferente una eco.Luego sale el medico con un papel y dice aue la cita la tiene que pedir el en su centro de salud.No era que le pedia el preferente?Teniendo el aparato de ecografia justamente a su lado.Que verguenza!,2.0,Andreea Cristina Ciuca,https://www.google.com/maps/contrib/110331092054988053237?hl=en-US,110331092054988053237,https://lh3.googleusercontent.com/a-/ALV-UjWm5baZPU4mdd10Pfg5RRnetRVIaGW4FXLyc6KR7Ykr1cA=s40-c-rp-mo-ba2-br100,18,22.0,Voy a urgencia con mi marido que lleva semanas quejandose de pinchazos y presion en la parte baja derecha del abdomen y esperamos 5 horas y al final nos dice que puede que tenga una hernia.Le pedimos que le haga una eco y nos dice que no se puede y que le va a pedir preferente una eco.Luego sale el medico con un papel y dice aue la cita la tiene que pedir el en su centro de salud.No era que le pedia el preferente?Teniendo el aparato de ecografia justamente a su lado.Que verguenza!,I go to the emergency room with my husband who has been complaining for weeks of punctures and pressure in the lower right part of the abdomen and we wait 5 hours and in the end he tells us that he may have a hernia. We ask him to do an echo and he tells us that he doesn't know. He can and that he is going to ask for an ultrasound first. Then the doctor comes out with a piece of paper and says that he has to make the appointment at his health center. Wasn't that what the doctor was asking for? Having the ultrasound machine right at his side. What a shame!,True
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWcC0za0RBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDVp-3kDA%7CCgsIo8b8qwYQwKKQXw%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWcC0za0RBEAE,"Urgencias pediátricas: dos veces que hemos acudido con nuestro bebé de ahora dos años y las dos veces diagnóstico equivocado. La primera vez, el bebé con 40 de fiebre, medio desmayado. Como no fueron capaces de verle nada, dijeron que era otitis....Ya para decir algo. Al día siguiente en otro centro, diagnosticaron escarlatina. La segunda vez, hace una semana, acudimos con la boca del bebé llena de puntitos rojos, fiebre y falta de apetito. Le comento al medico que igual es boca manos pies. Nos mandan una prueba de estreptococos. Una hora esperando. Negativo. El diagnóstico del pediatra: ""catarro""... Le pregunto al medico cómo sabe que no es boca manos pies con los síntomas tan claros y me dice que no lo parece... Al día siguiente, en nuestro centro de salud del barrio: diagnóstico: BOCA MANOS PIES y bronquitis!!!
Me parece que son peligrosos los pediatras de este centro. No sé si es porque les falta la experiencia o porque son malos profesionales. Lo único bueno es que  tardan poco para atenderte y las enfermeras son muy amables. Pero, por favor, no lleven a sus bebés allí!",3.0,Gosia Fraczek,https://www.google.com/maps/contrib/114076440338989025280?hl=en-US,114076440338989025280,https://lh3.googleusercontent.com/a/ACg8ocJs79-nFYXExidg42IXvlJJ-RAA0Erq65DtSdl_5SNS6O0=s40-c-rp-mo-br100,7,,"Urgencias pediátricas: dos veces que hemos acudido con nuestro bebé de ahora dos años y las dos veces diagnóstico equivocado. La primera vez, el bebé con 40 de fiebre, medio desmayado. Como no fueron capaces de verle nada, dijeron que era otitis....Ya para decir algo. Al día siguiente en otro centro, diagnosticaron escarlatina. La segunda vez, hace una semana, acudimos con la boca del bebé llena de puntitos rojos, fiebre y falta de apetito. Le comento al medico que igual es boca manos pies. Nos mandan una prueba de estreptococos. Una hora esperando. Negativo. El diagnóstico del pediatra: ""catarro""... Le pregunto al medico cómo sabe que no es boca manos pies con los síntomas tan claros y me dice que no lo parece... Al día siguiente, en nuestro centro de salud del barrio: diagnóstico: BOCA MANOS PIES y bronquitis!!!
Me parece que son peligrosos los pediatras de este centro. No sé si es porque les falta la experiencia o porque son malos profesionales. Lo único bueno es que  tardan poco para atenderte y las enfermeras son muy amables. Pero, por favor, no lleven a sus bebés allí!","Pediatric emergencies: twice we have gone with our now two-year-old baby and both times we got the wrong diagnosis. The first time, the baby had a fever of 40, half fainted. Since they were not able to see anything, they said it was otitis... That's enough to say something. The next day at another center, they diagnosed scarlet fever. The second time, a week ago, we came with the baby's mouth full of red spots, fever and lack of appetite. I told the doctor that it might be mouth, hands, feet. They send us a strep test. An hour waiting. Negative. The pediatrician's diagnosis: ""cold""... I ask the doctor how he knows it's not mouth, hands, feet with the symptoms so clear and he tells me that it doesn't seem like it... The next day, at our neighborhood health center: diagnosis: MOUTH HANDS FEET and bronchitis!!!
It seems to me that the pediatricians at this center are dangerous. I don't know if it's because they lack experience or because they are bad professionals. The only good thing is that they take little time to see you and the nurses are very friendly. But please don't take your babies there!",
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWX2VySGNBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDV_erHcA%7CCgsI6ZnwqwYQwKPDQA%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWX2VySGNBEAE,Busco a una amiga que perdí su teléfono y se llama Azahara no me recuerdo el apellido se que es enfermera y hace turno de noche,,Cristina Duque navarro,https://www.google.com/maps/contrib/114197187056325569988?hl=en-US,114197187056325569988,https://lh3.googleusercontent.com/a/ACg8ocJBm7Ub4qJ_ixTdX5jrdUg5NHB16MSDJU4wewRpisnW=s40-c-rp-mo-br100,7,,Busco a una amiga que perdí su teléfono y se llama Azahara no me recuerdo el apellido se que es enfermera y hace turno de noche,I'm looking for a friend who lost her phone number and her name is Azahara. I don't remember her last name. I know she's a nurse and works the night shift.,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWb2Q3a2h3RRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDVod7khwE%7CCgwIm8LmqwYQgO32iQM%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURWb2Q3a2h3RRAB,"Jamás volvería a este hospital.La ambulancia me ha llevado a este sítio, vomitando y agonizando,para mi sorpresa el medico dijo que era ansiedad.A la semama siguiente me ha pasado lo mismo y era el corazón.Tengo que agradecer al hospital Público de Móstoles por estar viva, ellos sí han sabido actuar y savarme la vida.Sólo puedo agradecer al Hospital de Móstoles.",3.0,Artemisa Santos,https://www.google.com/maps/contrib/100151277838005491601?hl=en-US,100151277838005491601,https://lh3.googleusercontent.com/a/ACg8ocIpDw2mMyRpq8j1pJYg98kkOMe4PuiMHEgu56mxNaXvHw=s40-c-rp-mo-br100,6,,"Jamás volvería a este hospital.La ambulancia me ha llevado a este sítio, vomitando y agonizando,para mi sorpresa el medico dijo que era ansiedad.A la semama siguiente me ha pasado lo mismo y era el corazón.Tengo que agradecer al hospital Público de Móstoles por estar viva, ellos sí han sabido actuar y savarme la vida.Sólo puedo agradecer al Hospital de Móstoles.","I would never return to this hospital. The ambulance took me to this place, vomiting and dying, to my surprise the doctor said it was anxiety. The next week the same thing happened to me and it was my heart. I have to thank the Public Hospital of Móstoles for being alive, they have known how to act and save my life. I can only thank the Móstoles Hospital.",
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWXzlMSmNREAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICV_9LJcQ%7CCgwI45HVqwYQ6MOf6QE%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNWXzlMSmNREAE,Muy bien,,eliarte 2,https://www.google.com/maps/contrib/111205548508861283085?hl=en-US,111205548508861283085,https://lh3.googleusercontent.com/a-/ALV-UjW4AID1rauGCoyySUaBVxl0tvLP5R9JCoRhB-uKZV4cdejv=s40-c-rp-mo-ba4-br100,122,72.0,Muy bien,Very good,True
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWMzhXNU53EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICV38W5Nw%7CCgwI8tjUqwYQkMXL3AM%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNWMzhXNU53EAE,,,jose manuel pertierra perez,https://www.google.com/maps/contrib/110187956716052039325?hl=en-US,110187956716052039325,https://lh3.googleusercontent.com/a/ACg8ocKuT82Me38_mRYKK8-HYXF5lwhroDq5QZdNqTDa4poz=s40-c-rp-mo-ba4-br100,18,22.0,,,True
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNWajh1cG1BRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICVj8upmAE%7CCgwI67rTqwYQ-MHOgQE%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNWajh1cG1BRRAB,,,María,https://www.google.com/maps/contrib/116238804085077883025?hl=en-US,116238804085077883025,https://lh3.googleusercontent.com/a/ACg8ocLsdce0Ie5-P8MwZcIwQ6F7w7NJsex-HevO3wXdfg-b=s40-c-rp-mo-ba3-br100,26,22.0,,,True
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWcmRfdUpBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICVrd_uJA%7CCgwI14jOqwYQ6Pmo4AE%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNWcmRfdUpBEAE,"Le pongo una estrella porque no puedo ponerle cero. No merece nada, tardan en atenderte de 5 a 6 horas(si es festivo 2 horas más que eso). Es una vergüenza no vale la pena.",1.0,lizeth4471,https://www.google.com/maps/contrib/111821135008618621280?hl=en-US,111821135008618621280,https://lh3.googleusercontent.com/a-/ALV-UjWb0AW7SpiiwmFMpOdpYoeeA2jRcvaK9KCF8JVHnK_Qp-g=s40-c-rp-mo-br100,2,,"Le pongo una estrella porque no puedo ponerle cero. No merece nada, tardan en atenderte de 5 a 6 horas(si es festivo 2 horas más que eso). Es una vergüenza no vale la pena.","I give it one star because I can't give it zero. It's not worth anything, it takes them 5 to 6 hours to serve you (if it's a holiday, 2 hours more than that). It's a shame, it's not worth it.",
