,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNmZiOVZnEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDR6fb9Vg%7CCgwIxM6vogYQwKrnyQI%7C?hl=en-US,1.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSNmZiOVZnEAE,"Hola
Es el peor Hospital que conozco, he pasado por varios especialistas, en la consulta de traumatología y dermatologia seras ignorado y asistirás como oyente de la conversación entre el doctor y la becaria o becario de turno. Insiste y pon cara de circunstancia, con suerte se darán por aludidos y probablemente te veran ese codo roto o aquel bulto sospechoso, todo esto pasara rápido porque no te dedicarán más de 3 minutos.

En urgencias es una loteria,  armate de paciencia que vas a hechar la jornada.
No todo es malo, la experiencia en maternidad fue buena.",2.0,Luisan Higuero Falcón,https://www.google.com/maps/contrib/109191699902871683261?hl=en-US,109191699902871683261,https://lh3.googleusercontent.com/a/ACg8ocL0FG7WS9YkjRRAgG568NH4XjD_CpPHoWJpvf93jyIl=s40-c-rp-mo-br100,2,"Hola
Es el peor Hospital que conozco, he pasado por varios especialistas, en la consulta de traumatología y dermatologia seras ignorado y asistirás como oyente de la conversación entre el doctor y la becaria o becario de turno. Insiste y pon cara de circunstancia, con suerte se darán por aludidos y probablemente te veran ese codo roto o aquel bulto sospechoso, todo esto pasara rápido porque no te dedicarán más de 3 minutos.

En urgencias es una loteria,  armate de paciencia que vas a hechar la jornada.
No todo es malo, la experiencia en maternidad fue buena.","Hello
It is the worst Hospital I know, I have been through several specialists, in the traumatology and dermatology consultation you will be ignored and you will attend as a listener to the conversation between the doctor and the intern on duty. Insist and put on a casual face, with luck they will take notice and they will probably see that broken elbow or that suspicious lump, all this will happen quickly because they will not spend more than 3 minutes on you.

In the emergency room it's a lottery, arm yourself with patience and you'll make it through the day.
Not everything is bad, the maternity experience was good.",,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSa2ZiT3pRRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDRkfbOzQE%7CCgwI0ISpogYQyMiSlgE%7C?hl=en-US,4.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSa2ZiT3pRRRAB,"Con cardiología estoy contentisima son unos profesionales de pies a cabeza además del trato humano. Me siento muy tranquila en sus manos. No pongo 5 estrellas por la especialidad de ginecología que tienen muy poco tacto, cada vez atiende un medico distinto, no sé por que ya que mi cardiologo es siempre el mismo, y siendo una especialidad tan delicada deberían cuidar esto y las formas de tratar, dan por hecho muchas cosas, sin preguntar antes y desde luego el respeto y la escucha activa estaría muy bien que hubiera un poco más.",2.0,Sara Hernández Martín,https://www.google.com/maps/contrib/105068524420749166621?hl=en-US,105068524420749166621,https://lh3.googleusercontent.com/a-/ALV-UjW135_sdnF1QkmZ1BqRYgTB0qPQzHUDCNwoj1XFsqUFbxM=s40-c-rp-mo-br100,6,"Con cardiología estoy contentisima son unos profesionales de pies a cabeza además del trato humano. Me siento muy tranquila en sus manos. No pongo 5 estrellas por la especialidad de ginecología que tienen muy poco tacto, cada vez atiende un medico distinto, no sé por que ya que mi cardiologo es siempre el mismo, y siendo una especialidad tan delicada deberían cuidar esto y las formas de tratar, dan por hecho muchas cosas, sin preguntar antes y desde luego el respeto y la escucha activa estaría muy bien que hubiera un poco más.","With cardiology I am very happy, they are professionals from head to toe in addition to the humane treatment. I feel very calm in his hands. I don't give 5 stars for the specialty of gynecology, which has very little tact, each time a different doctor attends, I don't know why since my cardiologist is always the same, and being such a delicate specialty, they should take care of this and the ways of treating, They take many things for granted, without asking first and of course respect and active listening, it would be great if there were a little more.",,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSaXJDdUJBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDRirCuBA%7CCgwInK2OogYQuKzZ1wI%7C?hl=en-US,5.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSaXJDdUJBEAE,,,angel coello del rio,https://www.google.com/maps/contrib/112252287287629181205?hl=en-US,112252287287629181205,https://lh3.googleusercontent.com/a-/ALV-UjVrbSZxQf7igXUKo8n0n3CRqnrXNT8RAtOXZ4l2EV_x7Q=s40-c-rp-mo-ba4-br100,36,,,True,2.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSZ3VlWlZ3EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDRgueZVw%7CCgwIicmGogYQsIif7QE%7C?hl=en-US,1.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSZ3VlWlZ3EAE,"Que vergūenza de hospital, tengo un familiar en urgencias desde las 6 de la tarde con un subidón de tensión, le han operado desde hace un mes y no le atienden. Lleva desde las 6 de la tarde, son las 22:40 y le dicen que siga esperando, cada vez se encuentra peor y siguen sin atenderle, con decir que hay casos más graves se lavan las manos. Como le pase algo por negligencia les voy a denunciar. Aunque se tapan entre ellos, ese es el problema. Conmigo han cometido en diferentes áreas varias negligencias y he puesto reclamaciones y les da igual, se tapan entre ellos. Una de las veces dijeron por megafonía mis datos personales incluidos DNI, dirección, número de historial, dirección y prueba a realizar en la zona de analíticas faltando a la ley de protección de datos, pedí explicaciones poniendo hoja de reclamación y dijeron que no habían cometido ningún fallo. Alucinante. No recomiendo este hospital si se valora la vida",4.0,tamara martin,https://www.google.com/maps/contrib/108701722583432143427?hl=en-US,108701722583432143427,https://lh3.googleusercontent.com/a/ACg8ocIVDk5DOMLThFcc194FV6Nu56s27mu5hmW6uu6xCFY-=s40-c-rp-mo-ba3-br100,40,"Que vergūenza de hospital, tengo un familiar en urgencias desde las 6 de la tarde con un subidón de tensión, le han operado desde hace un mes y no le atienden. Lleva desde las 6 de la tarde, son las 22:40 y le dicen que siga esperando, cada vez se encuentra peor y siguen sin atenderle, con decir que hay casos más graves se lavan las manos. Como le pase algo por negligencia les voy a denunciar. Aunque se tapan entre ellos, ese es el problema. Conmigo han cometido en diferentes áreas varias negligencias y he puesto reclamaciones y les da igual, se tapan entre ellos. Una de las veces dijeron por megafonía mis datos personales incluidos DNI, dirección, número de historial, dirección y prueba a realizar en la zona de analíticas faltando a la ley de protección de datos, pedí explicaciones poniendo hoja de reclamación y dijeron que no habían cometido ningún fallo. Alucinante. No recomiendo este hospital si se valora la vida","What a shame of a hospital, I have a relative in the emergency room since 6 in the afternoon with a surge of tension, they have had surgery for a month and they are not treating him. He has been there since 6 in the afternoon, it is 10:40 p.m. and they tell him to keep waiting, he feels worse and worse and they continue not to attend to him, saying that there are more serious cases they wash their hands. If something happens to you due to negligence, I will report them. Although they cover each other, that's the problem. They have committed various negligence with me in different areas and I have filed complaints and they don't care, they cover each other up. One of the times they said over the loudspeaker my personal information including ID, address, history number, address and test to be carried out in the analytical area, violating the data protection law, I asked for explanations by putting up a complaint form and they said that they had not committed no failure. Amazing. I do not recommend this hospital if you value life",True,3.0
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSbk1xSmlBRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDRnMqJiAE%7CCgwIlquCogYQwPvs6AI%7C?hl=en-US,1.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSbk1xSmlBRRAB,,,Carlos Sánchez,https://www.google.com/maps/contrib/108031370073974475602?hl=en-US,108031370073974475602,https://lh3.googleusercontent.com/a-/ALV-UjUSCZ32O73VYkXWrTkzZJ8WPtihvDjmeRFz0Wk7cVWJIbw=s40-c-rp-mo-ba3-br100,30,,,True,2.0
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSajdPaF93RRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICRj7Oh_wE%7CCgwI79XfoQYQuIi3kwI%7C?hl=en-US,1.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSajdPaF93RRAB,cogen el telefono y cuelgan diciendo que no te escuchan bien,1.0,jonkor crow,https://www.google.com/maps/contrib/109193676918159692566?hl=en-US,109193676918159692566,https://lh3.googleusercontent.com/a/ACg8ocINXl09ZaWoZSlVTXBkUQ0Z2U7eXVGYoegdd6SBDRyG=s40-c-rp-mo-ba2-br100,21,cogen el telefono y cuelgan diciendo que no te escuchan bien,They pick up the phone and hang up saying they can't hear you well.,True,1.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSaTRHZWR3EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICRi4Gedw%7CCgsI4e_QoQYQuNHYdQ%7C?hl=en-US,5.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNSaTRHZWR3EAE,"Gracias a toda la Unidad de Ictus, por tratar tan maravillosamente bien ami padre hace 1 mes, a Sofía, a Rubén y a todos, un saludo de Jose",,Jose Jose,https://www.google.com/maps/contrib/105775817076349320094?hl=en-US,105775817076349320094,https://lh3.googleusercontent.com/a-/ALV-UjVlz7Y5uVBHSMstqoklzJ6zkL2U7ru-xLsn__4O5vuXHPw=s40-c-rp-mo-br100,11,"Gracias a toda la Unidad de Ictus, por tratar tan maravillosamente bien ami padre hace 1 mes, a Sofía, a Rubén y a todos, un saludo de Jose","Thanks to the entire Stroke Unit, for treating my father so wonderfully well 1 month ago, to Sofía, Rubén and everyone, greetings from Jose",,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSczVidk1BEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICRs5bvMA%7CCgwIkp7PoQYQ8KCTjgM%7C?hl=en-US,2.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNSczVidk1BEAE,,,Maria Jesus Ruiz,https://www.google.com/maps/contrib/101758531545597271847?hl=en-US,101758531545597271847,https://lh3.googleusercontent.com/a/ACg8ocJxKTCSRAYhyJbDEhEUDSoApAq9Q9gWe4MToU65QI3a=s40-c-rp-mo-ba3-br100,7,,,True,1.0
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSNDVPWnJnRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICR45OZrgE%7CCgwI4qrMoQYQoOaXpQE%7C?hl=en-US,5.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSNDVPWnJnRRAB,Grande y limpio y muy buena atención por parte de las enfermeras,,Juana Garcia Aguilar,https://www.google.com/maps/contrib/103761721693122667900?hl=en-US,103761721693122667900,https://lh3.googleusercontent.com/a-/ALV-UjXpwZXXMiF9rlHzlY536b7CGFHUvmGyLQJmPVdbNIfLHw=s40-c-rp-mo-ba4-br100,115,Grande y limpio y muy buena atención por parte de las enfermeras,Big and clean and very good attention from the nurses,True,61.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSbGFDRHBnRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICRlaCDpgE%7CCgwI8_28oQYQuM6EuwE%7C?hl=en-US,1.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSbGFDRHBnRRAB,"Pésima,patética la educación de una de las doctoras no quise entrar en polémica por EDUCACION QUE YO SI LA TUVE. Un poquito más de humildad y mejor trato para las personas mayores
Esta tarde en urgencias",1.0,Monica Sanchez,https://www.google.com/maps/contrib/108923265697057781165?hl=en-US,108923265697057781165,https://lh3.googleusercontent.com/a/ACg8ocKzhOkYdMBuTkZPJJmuwe9fjPhbRus8EQHKrFz56GB3=s40-c-rp-mo-ba2-br100,30,"Pésima,patética la educación de una de las doctoras no quise entrar en polémica por EDUCACION QUE YO SI LA TUVE. Un poquito más de humildad y mejor trato para las personas mayores
Esta tarde en urgencias","The education of one of the doctors was terrible, pathetic. I didn't want to get into a controversy because of an EDUCATION, WHICH I DID HAVE. A little more humility and better treatment for older people
This afternoon in the emergency room",True,
