,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4bFBIaTFRRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDxlPHi1QE%7CCgwI_sfnowYQ-IyW3AI%7C?hl=en-US,5.0,8 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR4bFBIaTFRRRAB,"Excepcional el trato recibido en este hospital, especialmente en la segunda planta B2.
Las enfermeras, auxiliares y todo el personal extremadamente empáticos tanto con el enfermo como con los acompañantes.
Mención aparte a la neuróloga que está tratando a mi padre, ejemplo de profesionalidad y comprensión.",1.0,Francisco Ocana Moreno,https://www.google.com/maps/contrib/100778559452890114130?hl=en-US,100778559452890114130,https://lh3.googleusercontent.com/a-/ALV-UjW2pOghWf4JH-nv9Fa7JpagBDhTZCFjN7_A83mTEu2aWwQ=s40-c-rp-mo-ba3-br100,True,49,103.0,"Excepcional el trato recibido en este hospital, especialmente en la segunda planta B2.
Las enfermeras, auxiliares y todo el personal extremadamente empáticos tanto con el enfermo como con los acompañantes.
Mención aparte a la neuróloga que está tratando a mi padre, ejemplo de profesionalidad y comprensión.","The treatment received in this hospital is exceptional, especially on the second floor B2.
The nurses, assistants and all the staff are extremely empathetic with both the patient and the companions.
Special mention to the neurologist who is treating my father, an example of professionalism and understanding."
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4Mk9meEtBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDx2OfxKA%7CCgwIuczhowYQyMa7yAM%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUR4Mk9meEtBEAE,,,Judit Pérez,https://www.google.com/maps/contrib/117223488360994430667?hl=en-US,117223488360994430667,https://lh3.googleusercontent.com/a/ACg8ocIu1Tnoq8oSu1C9O4p2XMxGQViXVOmo3plU1wEbS3fi=s40-c-rp-mo-br100,,3,,,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4cUpLdThBRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDxqJKu8AE%7CCgwIuJHeowYQyJSh9QI%7C?hl=en-US,1.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR4cUpLdThBRRAB,"Muy mal sitio para ser atendido, pésimo funcionamiento, la gestión privada se vuelve a coronar con otro fracaso",,ioseba santiago gil,https://www.google.com/maps/contrib/109133697636578934830?hl=en-US,109133697636578934830,https://lh3.googleusercontent.com/a/ACg8ocJByToQG-zIq9CVGSJrVbnhNTxIsAE6E3HkR-dHCeA2=s40-c-rp-mo-br100,,14,1.0,"Muy mal sitio para ser atendido, pésimo funcionamiento, la gestión privada se vuelve a coronar con otro fracaso","Very bad place to be served, terrible operation, private management is crowned with another failure"
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4cDgtNjhnRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxp8-68gE%7CCgwIj9_JowYQ4LKNrwM%7C?hl=en-US,1.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4cDgtNjhnRRAB,"""Hospital"" lamentable con psicóticos que les hacen pasar por médicos y sanitarios con auténticos incompetentes totales sobre todo en las áreas de Oncología con el ""doctor"" Carlos Jara auténtico psicótico incompetente negligente y criminal (y que el karma le pasó factura por todo el mal que hizo a sus pacientes regalándole una leucemia) ,
(Sí señores, el Karma existe y es matemático)
También en Neurología con el ""doctor"" Barriga (Sí , su apellido delata la forma de trabajar pésima y desastrosa de este tipejo)
Y también de Psiquiatría con el enano feo y perdedor del ""doctor""
Francisco Montañés Rada y también del feo mestizo gitano y fracasado del ""doctor"" Tajima Pozo
ambos auténticos frikis incompetentes de una especialidad para la que nacieron para superar a sus propios pacientes estando más locos que los mismos y con sus diagnósticos proyectados sobre pacientes obviamente más cuerdos que ellos y con más lucidez mental de la que podrían tener alguna vez estos indeseables.
Le pongo una estrella porque si no , no se puede poner la reseña que es menos de los que os merecéis incluso un -10
ESTE HOSPITAL ES UNA ESTAFA EN TODA REGLA!!!
EVITAD IR AQUÍ, VUESTRA SALUD OS LO AGRADECERÁ ENORMEMENTE.",,Ángel Saadali Ronco,https://www.google.com/maps/contrib/107139896915521841669?hl=en-US,107139896915521841669,https://lh3.googleusercontent.com/a-/ALV-UjU6cxsyS0l_15rqm6YBV8A1wCZTJJwPjntfnx_xFD8-E0E=s40-c-rp-mo-br100,,28,,"""Hospital"" lamentable con psicóticos que les hacen pasar por médicos y sanitarios con auténticos incompetentes totales sobre todo en las áreas de Oncología con el ""doctor"" Carlos Jara auténtico psicótico incompetente negligente y criminal (y que el karma le pasó factura por todo el mal que hizo a sus pacientes regalándole una leucemia) ,
(Sí señores, el Karma existe y es matemático)
También en Neurología con el ""doctor"" Barriga (Sí , su apellido delata la forma de trabajar pésima y desastrosa de este tipejo)
Y también de Psiquiatría con el enano feo y perdedor del ""doctor""
Francisco Montañés Rada y también del feo mestizo gitano y fracasado del ""doctor"" Tajima Pozo
ambos auténticos frikis incompetentes de una especialidad para la que nacieron para superar a sus propios pacientes estando más locos que los mismos y con sus diagnósticos proyectados sobre pacientes obviamente más cuerdos que ellos y con más lucidez mental de la que podrían tener alguna vez estos indeseables.
Le pongo una estrella porque si no , no se puede poner la reseña que es menos de los que os merecéis incluso un -10
ESTE HOSPITAL ES UNA ESTAFA EN TODA REGLA!!!
EVITAD IR AQUÍ, VUESTRA SALUD OS LO AGRADECERÁ ENORMEMENTE.","Deplorable ""Hospital"" with psychotics who make them pass off as doctors and health workers with truly total incompetents, especially in the areas of Oncology with the ""doctor"" Carlos Jara, authentic psychotic, incompetent, negligent and criminal (and that karma took its toll on him for all the evil). what he did to his patients by giving them leukemia),
(Yes gentlemen, Karma exists and it is mathematical)
Also in Neurology with ""doctor"" Barriga (Yes, his last name reveals the terrible and disastrous way of working of this guy)
And also Psychiatry with the ugly, losing dwarf of the ""doctor""
Francisco Montañés Rada and also the ugly gypsy mestizo and failed ""doctor"" Tajima Pozo
both authentic incompetent geeks of a specialty for which they were born to surpass their own patients by being crazier than them and with their diagnoses projected onto patients obviously saner than them and with more mental lucidity than these undesirables could ever have.
I give it one star because if not, you can't give the review, which is less than what you deserve, even a -10
THIS HOSPITAL IS A COMPLETE SCAM!!!
AVOID GOING HERE, YOUR HEALTH WILL THANK YOU GREATLY."
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4Mi12bW5RRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICx2-vmnQE%7CCgwIk-rEowYQ0OvbhgM%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4Mi12bW5RRRAB,"excelente atención sobre todo el
servicio de digestivo. El
doctor Hector Canaval es excelente.",,Enrique Lopez,https://www.google.com/maps/contrib/108913702752428620678?hl=en-US,108913702752428620678,https://lh3.googleusercontent.com/a/ACg8ocKfrNQli4dgeQMyRfyE-glgsbMbIvelAfGhRIufsGPW=s40-c-rp-mo-br100,,103,9.0,"excelente atención sobre todo el
servicio de digestivo. El
doctor Hector Canaval es excelente.","excellent attention especially
digestive service. He
Dr. Hector Canaval is excellent."
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4cTRuc2VREAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxq4nseQ%7CCgwIy5HCowYQ0KzIwAI%7C?hl=en-US,4.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4cTRuc2VREAE,"La atención a los pacientes un 10 pero la espera muy larga, siempre van con retraso",,Pilar.1962 Aparicio Garcia,https://www.google.com/maps/contrib/103235247889879408380?hl=en-US,103235247889879408380,https://lh3.googleusercontent.com/a/ACg8ocIbI9gSUZalQw0sFB5OtTks-r4ye30qZm_IE08VneGe=s40-c-rp-mo-br100,,27,,"La atención a los pacientes un 10 pero la espera muy larga, siempre van con retraso","The attention to patients is a 10 but the wait is very long, they are always late"
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4ZzhieGRREAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxg8bxdQ%7CCgwIhqi4owYQsOujtwE%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4ZzhieGRREAE,"Tenía cita mañana a las 10:15 desde hace meses. Cambio el turno en el trabajo para ir, con antelación. Un día antes, a las 15:30h me mandan un mensaje confirmándome un cambio de horario para las 11:30 y que si no puedo acudir a la cita llame a un número de teléfono antes de las 15:00.. cuando el SMS me lo envían a las 15:30 del día anterior. Intentas llamar y no hay dios que te coja el teléfono, y si te lo cogen te dicen que tienes mala cobertura (tengo todas las líneas de cobertura), que no te oyen, y te cuelgan. Maravilloso.",2.0,TERE,https://www.google.com/maps/contrib/104715322217278989274?hl=en-US,104715322217278989274,https://lh3.googleusercontent.com/a-/ALV-UjXwXMPI3S9uQcN9okv_amKot3OBg1pyAcrPM8tNmsmVSK0=s40-c-rp-mo-br100,,61,1.0,"Tenía cita mañana a las 10:15 desde hace meses. Cambio el turno en el trabajo para ir, con antelación. Un día antes, a las 15:30h me mandan un mensaje confirmándome un cambio de horario para las 11:30 y que si no puedo acudir a la cita llame a un número de teléfono antes de las 15:00.. cuando el SMS me lo envían a las 15:30 del día anterior. Intentas llamar y no hay dios que te coja el teléfono, y si te lo cogen te dicen que tienes mala cobertura (tengo todas las líneas de cobertura), que no te oyen, y te cuelgan. Maravilloso.","I had an appointment tomorrow at 10:15 for months. I change the shift at work to go, in advance. One day before, at 3:30 p.m. they send me a message confirming a schedule change for 11:30 a.m. and that if I can't make the appointment to call a phone number before 3:00 p.m.... when the SMS They send it at 3:30 p.m. the day before. You try to call and there is no god who will pick up your phone, and if they pick it up they tell you that you have bad coverage (I have all the coverage lines), that they can't hear you, and they hang up on you. Marvelous."
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4X2ZhODdBRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICx_fa87AE%7CCgsI3cu3owYQiO_4TQ%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4X2ZhODdBRRAB,"Excelente equipo de radiología, una atención impecable por parte de la Doctora Herrero y el resto del personal.",,Julio Antonio Herran,https://www.google.com/maps/contrib/116762542321465671860?hl=en-US,116762542321465671860,https://lh3.googleusercontent.com/a-/ALV-UjUiK5WOpVlMWZvcKIhtjzuPtgg10zqRkn7wPxr1-ZOjlh0n=s40-c-rp-mo-ba5-br100,True,391,86.0,"Excelente equipo de radiología, una atención impecable por parte de la Doctora Herrero y el resto del personal.","Excellent radiology equipment, impeccable attention from Dr. Herrero and the rest of the staff."
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4clp5ZVFREAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxrZyeQQ%7CCgwImueyowYQ8Nm7pwI%7C?hl=en-US,5.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4clp5ZVFREAE,"Visita a paciente hospitalizada.
Buena señalizacion para llegar a salas y habitaciones.
Estas últimas son amplias,  luminosas y  limpias.
Muy atento de cada detalle el personal de enfermería. FElICIDADES.",1.0,Frank Teillagorry,https://www.google.com/maps/contrib/103011676457453982204?hl=en-US,103011676457453982204,https://lh3.googleusercontent.com/a/ACg8ocK7vGTIFR3nnjiIUFYrJNwoWBqPkuznCwdJM_wVOq65=s40-c-rp-mo-ba3-br100,True,21,39.0,"Visita a paciente hospitalizada.
Buena señalizacion para llegar a salas y habitaciones.
Estas últimas son amplias,  luminosas y  limpias.
Muy atento de cada detalle el personal de enfermería. FElICIDADES.","Visit to a hospitalized patient.
Good signage to reach rooms and rooms.
The latter are spacious, bright and clean.
The nursing staff is very attentive to every detail. Congratulations."
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4cmF6bTV3RRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxrazm5wE%7CCgwI5OWyowYQqOfV2gE%7C?hl=en-US,4.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4cmF6bTV3RRAB,,,Maria del Carmen Romero,https://www.google.com/maps/contrib/111147053839195134587?hl=en-US,111147053839195134587,https://lh3.googleusercontent.com/a/ACg8ocIz1-1-O3vA-GqioC9U5YDrkxlJfuAgyIMX_veidhQ-=s40-c-rp-mo-br100,,7,,,
