,link,rating,date,source,review_id,snippet,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,likes
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKdXFpeHlBRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDJuqixyAE%7CCgwIxYHKpQYQ0LOCnAM%7C?hl=en-US,4.0,7 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURKdXFpeHlBRRAB,Es un buen hospital y tiene buenos especialistas,Chari Bueso Vegas,https://www.google.com/maps/contrib/115978012028565602998?hl=en-US,115978012028565602998,https://lh3.googleusercontent.com/a/ACg8ocK5LPnfiDNeHZEqAV79yOJQ_5tHlOM8kCJq67_gviMJ=s40-c-rp-mo-ba4-br100,True,179,1.0,Es un buen hospital y tiene buenos especialistas,It is a good hospital and has good specialists,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKcW92b25BRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDJqovonAE%7CCgsIo_7GpQYQ4OqpYA%7C?hl=en-US,1.0,7 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURKcW92b25BRRAB,"Muy mala atención, mucho tiempo en sala de espera, no hay personal sanitario , no se prioriza urgencias , recomendable acudir a otro hospital",Sebastián Artunduaga,https://www.google.com/maps/contrib/104178155025285323877?hl=en-US,104178155025285323877,https://lh3.googleusercontent.com/a/ACg8ocLIy7MIWZl8_0PIWF-KoDwbDt1wHbJmJIKpTev9VvMO=s40-c-rp-mo-br100,,1,,"Muy mala atención, mucho tiempo en sala de espera, no hay personal sanitario , no se prioriza urgencias , recomendable acudir a otro hospital","Very poor care, a lot of time in the waiting room, there are no health personnel, emergencies are not prioritized, it is advisable to go to another hospital",2.0
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKaXFpVXVBRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDJiqiUuAE%7CCgsIn5PFpQYQ4MiucA%7C?hl=en-US,1.0,7 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURKaXFpVXVBRRAB,"Penoso, realmente triste y penoso,el trato a los pacientes ingresados por parte de auxiliares y demás es para llorar. Sí no das problemas y tú te puedes ducha, ir al baño, etc.. vamos lo que denominan autónomos, todo es maravilloso, y son personas super amables, pero como por circunstancias no puedas ir al baño y te tengan que atender ell@s ya comienzan las malas caras y el  trato no tan amable.
Es muy triste ver a personas con tan poca vocación y que además tengan que tratar con pacientes, los cuales no están allí por gusto.",Angélica C.C,https://www.google.com/maps/contrib/116226171926202912540?hl=en-US,116226171926202912540,https://lh3.googleusercontent.com/a-/ALV-UjVeMZQoIZnhXAUrIliE0SQzDdlhuVx7PEwIfB74q2Ek3J4=s40-c-rp-mo-br100,,8,,"Penoso, realmente triste y penoso,el trato a los pacientes ingresados por parte de auxiliares y demás es para llorar. Sí no das problemas y tú te puedes ducha, ir al baño, etc.. vamos lo que denominan autónomos, todo es maravilloso, y son personas super amables, pero como por circunstancias no puedas ir al baño y te tengan que atender ell@s ya comienzan las malas caras y el  trato no tan amable.
Es muy triste ver a personas con tan poca vocación y que además tengan que tratar con pacientes, los cuales no están allí por gusto.","Sad, really sad and painful, the treatment of admitted patients by assistants and others is something to cry about. Yes, you don't cause problems and you can shower, go to the bathroom, etc. We are what they call self-employed, everything is wonderful, and they are super friendly people, but if due to circumstances you can't go to the bathroom and they have to take care of you The bad faces and the not-so-friendly treatment are already beginning.
It is very sad to see people with so little vocation and who also have to deal with patients, who are not there by choice.",12.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKdExMV1p3EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDJtLLWZw%7CCgwIiLe2pQYQwJK-hgI%7C?hl=en-US,2.0,7 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURKdExMV1p3EAE,"Vas a urgencias porque tienes un problema y te atienden con careto y de manera desagradable diciendo que no es de vida o muerte, a lo que yo me pregunto : hay que estar inconsciente o medio muerto para tener derecho a acudir a urgencias? La sanidad somos todos y la pagamos todos así que mi dolencia es igual de importante que otras y si no tenéis vocación haberos dedicado a otra cosa.",Maria No se sabe,https://www.google.com/maps/contrib/116876076643635493548?hl=en-US,116876076643635493548,https://lh3.googleusercontent.com/a/ACg8ocJlnzeDZ2MM3D4yeO6AH3l_4x40rAz4-chPOv7d7g2X=s40-c-rp-mo-ba4-br100,True,197,,"Vas a urgencias porque tienes un problema y te atienden con careto y de manera desagradable diciendo que no es de vida o muerte, a lo que yo me pregunto : hay que estar inconsciente o medio muerto para tener derecho a acudir a urgencias? La sanidad somos todos y la pagamos todos así que mi dolencia es igual de importante que otras y si no tenéis vocación haberos dedicado a otra cosa.","You go to the emergency room because you have a problem and they treat you in a rude and unpleasant manner saying that it is not life or death, to which I ask myself: do you have to be unconscious or half dead to have the right to go to the emergency room? Healthcare is all of us and we all pay for it, so my illness is just as important as others and if you don't have a vocation, you should have dedicated yourself to something else.",7.0
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKOE9tTVR3EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDJ8OmMTw%7CCgwIxZ6rpQYQ2O_W1wE%7C?hl=en-US,1.0,7 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURKOE9tTVR3EAE,"Una falta de personal efectivo bastante grande,
Los propios enfermeros con mascarillas por debajo de la nariz",Turégrafia,https://www.google.com/maps/contrib/106591912207708950834?hl=en-US,106591912207708950834,https://lh3.googleusercontent.com/a-/ALV-UjW2xsGXyaIuwnYMdA2Pp_t0zqUR_ZxE7Uq2YvsNZojkyGLg=s40-c-rp-mo-br100,,6,,"Una falta de personal efectivo bastante grande,
Los propios enfermeros con mascarillas por debajo de la nariz","A fairly large lack of effective personnel,
The nurses themselves with masks below their noses",
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKdF9lS0N3EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICJt_eKCw%7CCgsIvYiepQYQkIOgUQ%7C?hl=en-US,1.0,7 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNKdF9lS0N3EAE,"De vergüenza, esto es una verguenza. Solo tres personas con nosotros en urgencias y hemos entrado a las 3,45 y son las 5,17 y aún nadie nos ha atendido en urgencias. Mi mujer cada vez está peor y no son capaces ni de verla. Esto es de vergüenza. Hay una mujer durmiendo, que sepa Dios cuanto tiempo llevará aquí y otra mujer con un goteo que nadie es capaz de atenderla. Esto es denunciable",segioelfer,https://www.google.com/maps/contrib/115581349371268078250?hl=en-US,115581349371268078250,https://lh3.googleusercontent.com/a-/ALV-UjXOSIBVC5NLmrjjQdlZdRVTFjzJXU0MLUzuortTanFK2A=s40-c-rp-mo-br100,,19,4.0,"De vergüenza, esto es una verguenza. Solo tres personas con nosotros en urgencias y hemos entrado a las 3,45 y son las 5,17 y aún nadie nos ha atendido en urgencias. Mi mujer cada vez está peor y no son capaces ni de verla. Esto es de vergüenza. Hay una mujer durmiendo, que sepa Dios cuanto tiempo llevará aquí y otra mujer con un goteo que nadie es capaz de atenderla. Esto es denunciable","Shameful, this is a shame. Only three people with us in the emergency room and we entered at 3:45 and it is 5:17 and still no one has attended to us in the emergency room. My wife is getting worse and worse and they are not even able to see her. This is shameful. There is a woman sleeping, God knows how long she will be here, and another woman with a drip that no one is able to care for. This is reportable",5.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKbTRTLWh3RRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICJm4S-hwE%7CCgwIr7uVpQYQyJbXygE%7C?hl=en-US,1.0,7 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNKbTRTLWh3RRAB,"Llevo toda la mañana tratando de comunicarme y me atiende una chica diciendo que no se oye y me cuelga el teléfono , eh hablado con 2 personas por teléfono anteriormente y posteriormente después de comunicarme con el l hospital , eso es lo que dice la chica con tal de no atender , necesito sacarme una duda ya que no puedo asisitir por el tema del trabajo y tengo una cita muy importante , así desperdician los sueldos pagándole a gente que no tiene ganas de hacer su trabajo uba verguenza !!! Eh llamado hoy a partir de las 10 Am el día 5/06/2023 y son ñas 14.10 y me sigue diciendo la chica que tengo el móvil silenciado y me cuelga , una vetguenza e impotencia es la que tengo",juan cruz benvenuto,https://www.google.com/maps/contrib/111559146554697982559?hl=en-US,111559146554697982559,https://lh3.googleusercontent.com/a-/ALV-UjWgfRzlgrAXGsOoUfN-jhQMWhfz--g35buIEuVAHWBxzJK6=s40-c-rp-mo-br100,,4,,"Llevo toda la mañana tratando de comunicarme y me atiende una chica diciendo que no se oye y me cuelga el teléfono , eh hablado con 2 personas por teléfono anteriormente y posteriormente después de comunicarme con el l hospital , eso es lo que dice la chica con tal de no atender , necesito sacarme una duda ya que no puedo asisitir por el tema del trabajo y tengo una cita muy importante , así desperdician los sueldos pagándole a gente que no tiene ganas de hacer su trabajo uba verguenza !!! Eh llamado hoy a partir de las 10 Am el día 5/06/2023 y son ñas 14.10 y me sigue diciendo la chica que tengo el móvil silenciado y me cuelga , una vetguenza e impotencia es la que tengo","I've been trying to get through all morning and a girl answers me saying that she can't hear me and she hangs up on me. I've talked to 2 people on the phone before and then after I contacted the hospital, that's what the girl says with that. If you don't attend, I need to ask myself a question since I can't attend because of work and I have a very important appointment, so they waste their salaries paying people who don't feel like doing their job, shame on you!!! I called today starting at 10 am on 06/05/2023 and it's 2:10 pm and the girl keeps telling me that my cell phone is silenced and she hangs up on me, I feel vetguenza and helplessness.",1.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKNjZIVHlnRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICJ66HTygE%7CCgwImYWVpQYQuLv_nAM%7C?hl=en-US,5.0,7 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNKNjZIVHlnRRAB,Excelente todo trato y profesionales.,Mari Paz Samy H.,https://www.google.com/maps/contrib/107114750030403725752?hl=en-US,107114750030403725752,https://lh3.googleusercontent.com/a-/ALV-UjXEeqCwAdSW9LXOyiK9d2PRU-mYww_87d9IZ6WzZztMGGK3=s40-c-rp-mo-ba3-br100,True,44,36.0,Excelente todo trato y profesionales.,Excellent all treatment and professionals.,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKMWN6S0xBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICJ1czKLA%7CCgwIgIuCpQYQgKSskQI%7C?hl=en-US,5.0,8 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNKMWN6S0xBEAE,Ayer fui de urgencia por una fractura de dedo pie.han sido todos muy amables y eficientes muchas gracias por vuestra vocación y dedicacion,paz,https://www.google.com/maps/contrib/107220570308852178442?hl=en-US,107220570308852178442,https://lh3.googleusercontent.com/a/ACg8ocLkDETIsj-WmX_VyRTxY42RPgqErrMScjxpebHWnSn5=s40-c-rp-mo-ba6-br100,True,204,1970.0,Ayer fui de urgencia por una fractura de dedo pie.han sido todos muy amables y eficientes muchas gracias por vuestra vocación y dedicacion,Yesterday I went to the emergency room for a broken toe. They have all been very kind and efficient. Thank you very much for your vocation and dedication.,1.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKX3NXbVRREAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICJ_sWmTQ%7CCgwItqHwpAYQqNHT6wE%7C?hl=en-US,2.0,8 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNKX3NXbVRREAE,"En general bien, quitando el servicio de limpieza de las habitaciones que deja mucho que desear....
Hoy ha pasado una sta de la limpieza por la habitación donde estamos varias personas  , ha pasado una simple fregona por la habitación y con la misma ha llegado hasta el pasillo, no ha limpiado el WC ,ni nada....
Luego nos quejamos  !!! De lo privado.

Se necesita MUCHA MAS LIMPIEZA EN LAS HABITACIONES, MAS HIGIENE!!! .hay gente recién operada que necesita limpieza e higiene....
Es un poco asqueroso que entres en el WC y este sucio..... Y esto es un HOSPITAL???",Raul Martín,https://www.google.com/maps/contrib/101609965845241861866?hl=en-US,101609965845241861866,https://lh3.googleusercontent.com/a/ACg8ocJ0jFkLfQjbdR0K0FJtQbrx_OF6mVuO23oBsGFnqZud=s40-c-rp-mo-br100,,35,,"En general bien, quitando el servicio de limpieza de las habitaciones que deja mucho que desear....
Hoy ha pasado una sta de la limpieza por la habitación donde estamos varias personas  , ha pasado una simple fregona por la habitación y con la misma ha llegado hasta el pasillo, no ha limpiado el WC ,ni nada....
Luego nos quejamos  !!! De lo privado.

Se necesita MUCHA MAS LIMPIEZA EN LAS HABITACIONES, MAS HIGIENE!!! .hay gente recién operada que necesita limpieza e higiene....
Es un poco asqueroso que entres en el WC y este sucio..... Y esto es un HOSPITAL???","In general good, apart from the room cleaning service that leaves a lot to be desired....
Today a cleaning lady passed through the room where several of us are, she passed a simple mop through the room and with it she reached the hallway, she did not clean the toilet or anything...
Then we complain!!! Of the private.

MUCH MORE CLEANING IS NEEDED IN THE ROOMS, MORE HYGIENE!!! .there are people who have recently had surgery who need cleaning and hygiene....
It's a little disgusting that you go into the toilet and it's dirty..... And this is a HOSPITAL???",
