,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUN4cmNBQhAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxrcAB%7CCgwIptWyowYQ4NaM1QM%7C?hl=en-US,1.0,9 months ago,Google,ChRDSUhNMG9nS0VJQ0FnSUN4cmNBQhAB,"He llamado por teléfono por una duda sobre con cuanta antelación debería acudir a una intervención médica y aparte de tener que esperar alrededor de unos 15 minutos al teléfono para que me atiendan, la señora que lo hizo debía de tener un muy mal día. Poco profesional y falta de empatía por su parte el atender una llamada con esa excesiva altanería, bordería y poca educación que parece que le caracteriza... obviamente el día que acuda al hospital pondré una hoja de reclamación por dicha atención. Deja mucho que desear esta persona, cuando se debería de atender con empatía y amabilidad, que hablamos de un hospital, no en un bar con 100 borrachos que te tienes que quitar de encima. Y si no se tienen dichas cualidades para desempeñar su función, mejor que se dedique a otro oficio.",3.0,Daniel Cortés Rodríguez,https://www.google.com/maps/contrib/103505772493133330635?hl=en-US,103505772493133330635,https://lh3.googleusercontent.com/a-/ALV-UjV8soN_wPBzQn0FKQsfqdlSvvEplWHBQEFuWcsJ9TLrbI0=s40-c-rp-mo-br100,8,"He llamado por teléfono por una duda sobre con cuanta antelación debería acudir a una intervención médica y aparte de tener que esperar alrededor de unos 15 minutos al teléfono para que me atiendan, la señora que lo hizo debía de tener un muy mal día. Poco profesional y falta de empatía por su parte el atender una llamada con esa excesiva altanería, bordería y poca educación que parece que le caracteriza... obviamente el día que acuda al hospital pondré una hoja de reclamación por dicha atención. Deja mucho que desear esta persona, cuando se debería de atender con empatía y amabilidad, que hablamos de un hospital, no en un bar con 100 borrachos que te tienes que quitar de encima. Y si no se tienen dichas cualidades para desempeñar su función, mejor que se dedique a otro oficio.","I called by phone with a question about how far in advance I should go for a medical procedure and apart from having to wait around 15 minutes on the phone to be attended to, the lady who did it must have been having a very bad day. Unprofessional and lack of empathy on his part to answer a call with that excessive arrogance, borderlineness and lack of education that seems to characterize him... obviously the day I go to the hospital I will file a claim form for said attention. This person leaves a lot to be desired, when he should be treated with empathy and kindness, as we are talking about in a hospital, not in a bar with 100 drunks that you have to get rid of. And if you do not have these qualities to perform your role, it is better to dedicate yourself to another job.",,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4NWR6cnd3RRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICx5dzrwwE%7CCgwI2easowYQiOesgAI%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4NWR6cnd3RRAB,El doctor oftalmólogo ANTONIO MATILLA RODRIGUEZ además de ser una gran persona es un maravilloso profesional . OJALA TODOS FUERAN COMO EL. GRACIAS POR TU AMABILIDAD Y SER TAN BUEN MEDICO .,2.0,Naiara Rose,https://www.google.com/maps/contrib/115994045770111273320?hl=en-US,115994045770111273320,https://lh3.googleusercontent.com/a/ACg8ocJ6_hB0tC1kqPasiyLkDd_mDB__PQo2Z3NvdIqc-q69=s40-c-rp-mo-ba3-br100,26,El doctor oftalmólogo ANTONIO MATILLA RODRIGUEZ además de ser una gran persona es un maravilloso profesional . OJALA TODOS FUERAN COMO EL. GRACIAS POR TU AMABILIDAD Y SER TAN BUEN MEDICO .,"The ophthalmologist doctor ANTONIO MATILLA RODRIGUEZ, in addition to being a great person, is a wonderful professional. I WISH EVERYONE WERE LIKE HIM. THANK YOU FOR YOUR KINDNESS AND BEING SUCH A GOOD DOCTOR.",True,3.0
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4NG9pRlB3EAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICx4oiFPw%7CCgsI2_X_ogYQsP74YQ%7C?hl=en-US,5.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4NG9pRlB3EAE,,,Alejandro,https://www.google.com/maps/contrib/118338882871427115506?hl=en-US,118338882871427115506,https://lh3.googleusercontent.com/a-/ALV-UjUCtIWvyzQzGxW5dn9HFhbOQthRphfblvXQ3nTWcWrcrpU=s40-c-rp-mo-ba3-br100,23,,,True,11.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUN4Z3JBWBAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxgrAX%7CCgwIvsj9ogYQgM3ClgE%7C?hl=en-US,5.0,9 months ago,Google,ChRDSUhNMG9nS0VJQ0FnSUN4Z3JBWBAB,"Grandísimos profesionales en urgencias... médicos, enfermería y auxiliares. También en las consultas de oncología, es increíble que en el mismo día te hagan analítica, valoración en consulta y quimioterapia...todo en una mañana y atendida por grandes profesionales. Un lujo este Hospital",2.0,luciernaga,https://www.google.com/maps/contrib/116874481563222445723?hl=en-US,116874481563222445723,https://lh3.googleusercontent.com/a/ACg8ocJ2yrp5kdFcexP53RgIphwPKdNl8ekmAYjQP-BQ5x-P=s40-c-rp-mo-br100,49,"Grandísimos profesionales en urgencias... médicos, enfermería y auxiliares. También en las consultas de oncología, es increíble que en el mismo día te hagan analítica, valoración en consulta y quimioterapia...todo en una mañana y atendida por grandes profesionales. Un lujo este Hospital","Great professionals in emergencies... doctors, nurses and assistants. Also in oncology consultations, it is incredible that on the same day you undergo analysis, evaluation in consultation and chemotherapy...all in one morning and attended by great professionals. This Hospital is a luxury",,4.0
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4M05Dd0lnEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICx3NCwIg%7CCgsIrZb6ogYQgLbHDA%7C?hl=en-US,5.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4M05Dd0lnEAE,Siempre he sido bien atendido.,,Vicente Franco Gragera,https://www.google.com/maps/contrib/106306814215991306052?hl=en-US,106306814215991306052,https://lh3.googleusercontent.com/a/ACg8ocLfFhN86Yo49uQ_a-ZYs70z0yFUTsY1mWpRIj5UuHdd=s40-c-rp-mo-br100,29,Siempre he sido bien atendido.,I have always been well cared for.,,3.0
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4bE9lbmJnEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxlOenbg%7CCgwIkIzzogYQ-JjJnQM%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4bE9lbmJnEAE,"IMPOSIBLE CONTACTAR QUERIA MODIFICAR UNAS CITAS PARA MI PADRE EN EL TELÉFONO QUE TE PONEN EL MENSAJE Y ES IMPOSIBLE LLEVAMOS DOS DIAS LLAMANDO SIN PARAR Y NADIE LO COGE , NOS DAN EL MÉTODO DE MODIFICACIÓN ONLINE PERO MI PADRE NO TIENE JUSTIFICANTE DE PETICIÓN PORQUE SE LAS PROGRAMA LA DOCTORA DIRECTAMENTE SIN NINGUNA PETICIÓN Y SIN ESO VIA ONLINE NO SE PUEDE HACER . ES INCREIBLE QUE UN HOSPITAL TAN GRANDE NO CUIDE ESTE TIPO DE ATENCIÓN",,Alba p.r,https://www.google.com/maps/contrib/115780118233969061961?hl=en-US,115780118233969061961,https://lh3.googleusercontent.com/a/ACg8ocJ9cAQhSczAkkhInz7A1Kd49zp2LDC6aTg6TnGOz7JJ=s40-c-rp-mo-ba2-br100,13,"IMPOSIBLE CONTACTAR QUERIA MODIFICAR UNAS CITAS PARA MI PADRE EN EL TELÉFONO QUE TE PONEN EL MENSAJE Y ES IMPOSIBLE LLEVAMOS DOS DIAS LLAMANDO SIN PARAR Y NADIE LO COGE , NOS DAN EL MÉTODO DE MODIFICACIÓN ONLINE PERO MI PADRE NO TIENE JUSTIFICANTE DE PETICIÓN PORQUE SE LAS PROGRAMA LA DOCTORA DIRECTAMENTE SIN NINGUNA PETICIÓN Y SIN ESO VIA ONLINE NO SE PUEDE HACER . ES INCREIBLE QUE UN HOSPITAL TAN GRANDE NO CUIDE ESTE TIPO DE ATENCIÓN","IMPOSSIBLE TO CONTACT I WANTED TO CHANGE SOME APPOINTMENTS FOR MY FATHER ON THE PHONE THEY GAVE YOU THE MESSAGE AND IT IS IMPOSSIBLE WE HAVE BEEN CALLING WITHOUT STOP FOR TWO DAYS AND NO ONE PICKS IT UP, THEY GIVE US THE ONLINE MODIFICATION METHOD BUT MY FATHER DOESN'T HAVE A REQUEST SUPPORT BECAUSE HE PROGRAMS THEM THE DOCTOR DIRECTLY WITHOUT ANY REQUEST AND WITHOUT THAT ONLINE IT CANNOT BE DONE. IT IS INCREDIBLE THAT SUCH A LARGE HOSPITAL DOES NOT PROVIDE THIS TYPE OF CARE",True,1.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4bUl6REpBEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgICxmIzDJA%7CCgwIhdnqogYQkL-BogM%7C?hl=en-US,5.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4bUl6REpBEAE,"Increíble hospital universitario. Profesionales     , médicos, enfermeras, personal asistentes.. todos.. siempre van más allá del deber y de su trabajo. Teniendo este hospital cerca de casa me hace sentir tranquilo.",3.0,cristian rocholl,https://www.google.com/maps/contrib/106343367088579635536?hl=en-US,106343367088579635536,https://lh3.googleusercontent.com/a-/ALV-UjUUIiHdLfLBtm4uHF4-bUHymyvZmb4gd2qwtql0e95arrs=s40-c-rp-mo-ba3-br100,51,"Increíble hospital universitario. Profesionales     , médicos, enfermeras, personal asistentes.. todos.. siempre van más allá del deber y de su trabajo. Teniendo este hospital cerca de casa me hace sentir tranquilo.","Incredible university hospital. Professionals     , doctors, nurses, assistant staff... everyone... always goes beyond the call of duty and their work. Having this hospital close to home makes me feel calm.",True,17.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSMjk2TTJnRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDR296M2gE%7CCgwIrfrOogYQsLST9wI%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSMjk2TTJnRRAB,"Todo el equipo de la REA Ricardo,Ángel,Mar no me acuerdo de todos los nombres ya que estuve muy malito doctor SantaUrsula doctora Pilar Hernández Granados y todo todo el personal mi mayor agradecimiento siempre siempre sgradecido",,Alvaro Escudero Rueda,https://www.google.com/maps/contrib/116056697357506752002?hl=en-US,116056697357506752002,https://lh3.googleusercontent.com/a/ACg8ocIMlTpN7eQBF_mJGJlsba1ZCMTuXwUbrM5ermUXkQSi=s40-c-rp-mo-br100,6,"Todo el equipo de la REA Ricardo,Ángel,Mar no me acuerdo de todos los nombres ya que estuve muy malito doctor SantaUrsula doctora Pilar Hernández Granados y todo todo el personal mi mayor agradecimiento siempre siempre sgradecido","The entire REA team Ricardo,Ángel,Mar I do not remember all the names since I was very sick doctor SantaUrsula doctor Pilar Hernández Granados and all the staff my greatest gratitude always always grateful",,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSeThIOG1RRRAB!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDRy8H8mQE%7CCgwIhv3KogYQ6P2_xwI%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSeThIOG1RRRAB,"En urgencias pediatricas un         para mi,en 20 minutos me fui  de hay despues de una revision rigurosa",,Daniela Iorga,https://www.google.com/maps/contrib/111443754211908754763?hl=en-US,111443754211908754763,https://lh3.googleusercontent.com/a/ACg8ocK5ojKcT95SxF0b8p8IpwyBVPuPdoJ7v3M-5VIKHWh7vw=s40-c-rp-mo-ba4-br100,50,"En urgencias pediatricas un         para mi,en 20 minutos me fui  de hay despues de una revision rigurosa","In pediatric emergencies a          for me, in 20 minutes I left there after a rigorous review",True,78.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSZ19teEdnEAE!2m1!1s0x0:0x2485c300bbdbbc52!3m1!1s2@1:CIHM0ogKEICAgIDRg_mxGg%7CCgwIu9HDogYQiKWZ4QI%7C?hl=en-US,5.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSZ19teEdnEAE,Це лікарня із хорошим обладнанням і лікарями. В середині є кафетеріі де можна перекусити. Наразі вхід тільки в масці,,Vova Kenya,https://www.google.com/maps/contrib/100517548430826869711?hl=en-US,100517548430826869711,https://lh3.googleusercontent.com/a-/ALV-UjVwfGW7Om57jGjD3P4azegBtsY4XGPDmWlWFX3A3codqjo=s40-c-rp-mo-ba2-br100,19,Це лікарня із хорошим обладнанням і лікарями. В середині є кафетеріі де можна перекусити. Наразі вхід тільки в масці,"It is a hospital with good equipment and doctors. In the middle there is a cafeteria where you can have a snack. Currently, the entrance is only in the mask",True,
