,link,rating,date,source,review_id,snippet,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,likes,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQxNGVxMjlnRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgID14eq29gE%7CCgwIxPPrrAYQkNK0gQM%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUQxNGVxMjlnRRAB,"A mi hijo lo he tenido allí 4 días ,  tuvieron q hacer cirugía y todo super genial ….
Felicidades la atención fue super buena y siempre dispuestas ayudar",Dahiana Bedoya Garcia,https://www.google.com/maps/contrib/114578404488452131193?hl=en-US,114578404488452131193,https://lh3.googleusercontent.com/a/ACg8ocI806c16ddrfI6TPcxWW4LiUNZrxKZz6d-zmvR1e3nF=s40-c-rp-mo-br100,7,"A mi hijo lo he tenido allí 4 días ,  tuvieron q hacer cirugía y todo super genial ….
Felicidades la atención fue super buena y siempre dispuestas ayudar","I had my son there for 4 days, they had to do surgery and everything was super great….
Congratulations, the service was super good and always willing to help",,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQxd3F2VDBRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgID1wqvT0QE%7CCgwI4ZTjrAYQ-LbNyAE%7C?hl=en-US,1.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUQxd3F2VDBRRRAB,"El peor hospital de Madrid sin duda,mala gestión,personal sanitario escaqueandose,una vergüenza vamos.",Jesús Marin,https://www.google.com/maps/contrib/113240981477208030829?hl=en-US,113240981477208030829,https://lh3.googleusercontent.com/a-/ALV-UjW50WQYrb6OKxdh392KsEYBk6A8AW3UpYQ3DJoR39dphQ=s40-c-rp-mo-br100,4,"El peor hospital de Madrid sin duda,mala gestión,personal sanitario escaqueandose,una vergüenza vamos.","The worst hospital in Madrid without a doubt, poor management, healthcare personnel shirking, shame on us.",1.0,,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxbzRmMTVBRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1o4f15AE%7CCgwIhbbSrAYQwLvV3gE%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxbzRmMTVBRRAB,,Manu,https://www.google.com/maps/contrib/114089100983689716872?hl=en-US,114089100983689716872,https://lh3.googleusercontent.com/a/ACg8ocL9LqoAZ4PsGudV67ePEMTEUwKvQa2_B33tbH_E-dRJ=s40-c-rp-mo-br100,7,,,,,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxbWJ5Y2hRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1mbychQE%7CCgwI_fLIrAYQkNTXgwM%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxbWJ5Y2hRRRAB,"La verdad es una falta de respeto, asistimos a urgencias y prácticamente estaba vacío, no más de 4 personas, y nos han tenido más de 6 horas para que un doctor vea al paciente que asiste por urgencia al hospital, creo que la palabra urgencia en este hospital no saben lo que significa,",Erick James Salswach Mata,https://www.google.com/maps/contrib/114257838964998827715?hl=en-US,114257838964998827715,https://lh3.googleusercontent.com/a/ACg8ocImeYpZ9r84RL2_J2FJeMNxZe5gIfdDROhSna75jHcX=s40-c-rp-mo-br100,17,"La verdad es una falta de respeto, asistimos a urgencias y prácticamente estaba vacío, no más de 4 personas, y nos han tenido más de 6 horas para que un doctor vea al paciente que asiste por urgencia al hospital, creo que la palabra urgencia en este hospital no saben lo que significa,","The truth is that it is disrespectful, we went to the emergency room and it was practically empty, no more than 4 people, and it took us more than 6 hours for a doctor to see the patient who came to the hospital urgently, I think the word emergency in This hospital doesn't know what it means,",,,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxc2FYQUpnEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1saXAJg%7CCgwIs9vGrAYQkK_ruwI%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxc2FYQUpnEAE,Un buen hospital   relativamente nuevo y con buena atención del personal en planta,Santiago Revellado,https://www.google.com/maps/contrib/108648086405785977874?hl=en-US,108648086405785977874,https://lh3.googleusercontent.com/a/ACg8ocKczS_DosDp9opk_Fd_8GcyL3l8GPliVk9cxuYMSGTa=s40-c-rp-mo-ba3-br100,56,Un buen hospital   relativamente nuevo y con buena atención del personal en planta,"A good, relatively new hospital with good attention from the staff on the ward.",,True,4.0
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxd2V2Zy1nRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1wevg-gE%7CCgwIkrTCrAYQ0MLd_wE%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxd2V2Zy1nRRAB,"Servicio de Urgencias de el hospital muy buena atención pero más de 6 horas para atender un paciente, entiendo q mucha gente utiliza este servicio para cualquier  consulta médica,pero están desvordadoslos los sanitarios no dan a basto poniendo vías en los pasillos los boxes con 4 y 5 personas, una pena en lo que a quedado la sanidad.",Rafael Montero Candela,https://www.google.com/maps/contrib/110636099148887596502?hl=en-US,110636099148887596502,https://lh3.googleusercontent.com/a/ACg8ocIG2_cHQTPwFWpFOJ52OTFXTOrFPnjPOOSIHJ7KpPYs=s40-c-rp-mo-ba3-br100,41,"Servicio de Urgencias de el hospital muy buena atención pero más de 6 horas para atender un paciente, entiendo q mucha gente utiliza este servicio para cualquier  consulta médica,pero están desvordadoslos los sanitarios no dan a basto poniendo vías en los pasillos los boxes con 4 y 5 personas, una pena en lo que a quedado la sanidad.","Emergency Service of the hospital very good care but more than 6 hours to attend to a patient, I understand that many people use this service for any medical consultation, but they are overwhelmed, the toilets are not enough putting tracks in the corridors, the boxes with 4 and 5 people, a shame about what health has left.",,True,24.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxX3JyazZRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1_rrk6QE%7CCgwIt9LBrAYQyIGAkwI%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxX3JyazZRRRAB,,Juan Jose Carpintero,https://www.google.com/maps/contrib/100378243610738856208?hl=en-US,100378243610738856208,https://lh3.googleusercontent.com/a-/ALV-UjUygS80axl2SjW8-6epOYaGGbGtqZ3f0jL2UHAEgUIJQ_Y=s40-c-rp-mo-ba4-br100,56,,,,True,64.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxdnRfTHFBRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1vt_LqAE%7CCgwIr8TBrAYQ2J7z_QI%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxdnRfTHFBRRAB,"Pongo una estrella porque ayer llevamos a nuestra hija porque tenia un brote en la piel y no pudieron hacerle nisiquiera el examen de la escarlatina, tuvimos que ir a la privada. En fin para mantener este trato mediocre hay q pagar con unos impuestos bien caros.......",santiago castañer,https://www.google.com/maps/contrib/106069256545816749365?hl=en-US,106069256545816749365,https://lh3.googleusercontent.com/a-/ALV-UjVkzUdf_KsxBHTJZNBZB7Br2vkCcOW_ncxkTAvduSmlkg=s40-c-rp-mo-br100,2,"Pongo una estrella porque ayer llevamos a nuestra hija porque tenia un brote en la piel y no pudieron hacerle nisiquiera el examen de la escarlatina, tuvimos que ir a la privada. En fin para mantener este trato mediocre hay q pagar con unos impuestos bien caros.......","I gave one star because yesterday we took our daughter because she had a skin breakout and they couldn't even give her a scarlet fever test, we had to go to the private one. In short, to maintain this mediocre treatment you have to pay with very expensive taxes.......",1.0,,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxM3BHUWtnRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC13pGQkgE%7CCgwIxOHArAYQ6Mn59AE%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxM3BHUWtnRRAB,"No es cuestión de instalaciones,  cuando el personal sanitario (enfermeras y auxiliares), quiere dedicarse a esta profesión siempre he entendido q es vocacional, pues en el caso de la 4 planta maternidad torre 3, las han debido de quitar  a casi todas la vocación, atención pésima, como he dicho secas, bordes rozando la mala educación, desgana. Es una pena q después de sacrificar años de vuestra vida estudiando os portéis de esta manera con familias primerizas. Dedicaros a otra cosa las familias no son números y los bebés menos. Si algún responsable quiere más aclaración les informo x privado. Pero penoso el trato.",Estrella Sobrino Gumiel,https://www.google.com/maps/contrib/110370731834812735403?hl=en-US,110370731834812735403,https://lh3.googleusercontent.com/a-/ALV-UjWxUA_8r3dMI6VTD2vMUYhWvzGPwrhEnF_NpCNY6UTrk7nX=s40-c-rp-mo-ba3-br100,35,"No es cuestión de instalaciones,  cuando el personal sanitario (enfermeras y auxiliares), quiere dedicarse a esta profesión siempre he entendido q es vocacional, pues en el caso de la 4 planta maternidad torre 3, las han debido de quitar  a casi todas la vocación, atención pésima, como he dicho secas, bordes rozando la mala educación, desgana. Es una pena q después de sacrificar años de vuestra vida estudiando os portéis de esta manera con familias primerizas. Dedicaros a otra cosa las familias no son números y los bebés menos. Si algún responsable quiere más aclaración les informo x privado. Pero penoso el trato.","It is not a question of facilities, when health personnel (nurses and assistants) want to dedicate themselves to this profession, I have always understood that it is vocational, because in the case of the 4th floor maternity tower 3, they must have taken away almost all of them from their vocation. , terrible attention, as I said, dry, edges bordering on rudeness, reluctance. It is a shame that after sacrificing years of your life studying, you behave this way with first-time families. Dedicate yourself to something else, families are not numbers and babies even less so. If any person in charge wants more clarification, I will inform them privately. But the treatment is painful.",3.0,True,19.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxcG9XRHhnRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1poWDxgE%7CCgsInPm3rAYQwLK2GQ%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxcG9XRHhnRRAB,00000000Tienes que esperar 5 horas.,Mohamed hicham Alluch,https://www.google.com/maps/contrib/100533831026483300663?hl=en-US,100533831026483300663,https://lh3.googleusercontent.com/a-/ALV-UjUOkgLl04fAbkDkzrjXWi4MjV9-Sk_B_WgOvdT2cgl3p_z8=s40-c-rp-mo-br100,6,00000000Tienes que esperar 5 horas.,00000000You have to wait 5 hours.,,,
