,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,user.local_guide
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURabWZPOWlBRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZmfO9iAE%7CCgsI5K30qAYQ8L_1Yg%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURabWZPOWlBRRAB,Cómo puede un hospital funcionar tan mal?sin palabras,1.0,Pilar RH,https://www.google.com/maps/contrib/106436103360437506107?hl=en-US,106436103360437506107,https://lh3.googleusercontent.com/a-/ALV-UjUNK8QT5Byv5T-jmAqE0PTQTTP5bBXGaLTZB6NNls1CnCk=s40-c-rp-mo-br100,12,2.0,Cómo puede un hospital funcionar tan mal?sin palabras,How can a hospital function so badly? without words,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURab2NQM2JBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZocP3bA%7CCgwItsvrqAYQiIqi4QI%7C?hl=en-US,4.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURab2NQM2JBEAE,,,pedro borja,https://www.google.com/maps/contrib/107825513846841001278?hl=en-US,107825513846841001278,https://lh3.googleusercontent.com/a-/ALV-UjVvRtbjEITBP5wIJOGrrlp58ZNMoK89Sg75nF_mB-HudhA=s40-c-rp-mo-ba2-br100,11,,,,True
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURad2Q2X0xREAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZwd6_LQ%7CCgwIvebqqAYQoOfm0AE%7C?hl=en-US,5.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURad2Q2X0xREAE,"INCREIBLE EXPERIENCIA DANDO A LUZ en este hospital. Grandes profesionales de la sanidad y un trato humano inmejorable. Mención especial a JuanLu, el matrón que llevo nuestro parto desde que entramos, un profesional como pocos hay y que nos hizo sentirnos como en casa.

Y que decir del resto del equipo en el paritorio(auxiliares, ginecólogas...) así como en planta, donde se preocuparon día a día de hacernos nuestro primeros días lo mas fáciles posibles.

Deberían continuar impulsando la escuela de padres con Sara a la cabeza, una profesional con una experiencia, dedicación y una capacidad de expresar, escuchar y transmitir sus conocimientos extraordinarios.",1.0,Antonio José Cebreiros Mohedano,https://www.google.com/maps/contrib/115141957612488469921?hl=en-US,115141957612488469921,https://lh3.googleusercontent.com/a/ACg8ocIEBC1aVJutH0tLa7q7QaaozCxOGFLTZ5FiNjrCmsxl=s40-c-rp-mo-br100,1,,"INCREIBLE EXPERIENCIA DANDO A LUZ en este hospital. Grandes profesionales de la sanidad y un trato humano inmejorable. Mención especial a JuanLu, el matrón que llevo nuestro parto desde que entramos, un profesional como pocos hay y que nos hizo sentirnos como en casa.

Y que decir del resto del equipo en el paritorio(auxiliares, ginecólogas...) así como en planta, donde se preocuparon día a día de hacernos nuestro primeros días lo mas fáciles posibles.

Deberían continuar impulsando la escuela de padres con Sara a la cabeza, una profesional con una experiencia, dedicación y una capacidad de expresar, escuchar y transmitir sus conocimientos extraordinarios.","INCREDIBLE EXPERIENCE GIVING BIRTH in this hospital. Great healthcare professionals and unbeatable human treatment. Special mention to JuanLu, the midwife who carried out our birth since we entered, a professional like few there are and who made us feel at home.

And what can we say about the rest of the team in the delivery room (assistants, gynecologists...) as well as on the ward, where they worried every day about making our first days as easy as possible.

They should continue to promote the parenting school with Sara at the helm, a professional with experience, dedication and an ability to express, listen and transmit her extraordinary knowledge.",
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwNU1fejlRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDp5M_z9QE%7CCgwI-dvgqAYQ8PbsywI%7C?hl=en-US,1.0,5 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURwNU1fejlRRRAB,"Han operado a mi padre de una hernia FATAL. Obligando a despertar rápido para que se marchara, le tiraron de la silla, y salió vomitando. ATENCIÓN FATAL!!!! Me niego a volver a este hospital. En la sala de reanimación los enfermeros de risas. VENGA HOMBRE!!! UNA VERGÜENZA.
A día 30 de septiembre vuelvo a editar mi reseña para decir que a causa de el sucesos de la silla y seguramente la mala operación  llevamos mes y medio visitando médico de cabecera y , porque no queda más remedio, este hospital.
Mi padre tiene dolorido el lado de la operación y no puedeandar, toser etc.  Estuvimos más de 8 horas esperando en este hospital para que le vieran de urgencias y al final tuvimos que darnos por vencidos e irnos. En un médico me han dicho que la operación no está bien.
Si en los próximos meses la cosa se tuerce y todo va a peor habrá denuncia por negligencía médica ya que no nos dan solución.
Le vio un  médico de urgencia con muy malas formas y no han solucionado nada.
Edito esta opinión para las personas que en un futuro tengan que operarse aquí",7.0,Enola Jhon,https://www.google.com/maps/contrib/103274433158163183005?hl=en-US,103274433158163183005,https://lh3.googleusercontent.com/a/ACg8ocKYxD2fG2yvHMwKIxbu506jBtt1zT1YovnxNdE2Lfma=s40-c-rp-mo-br100,4,,"Han operado a mi padre de una hernia FATAL. Obligando a despertar rápido para que se marchara, le tiraron de la silla, y salió vomitando. ATENCIÓN FATAL!!!! Me niego a volver a este hospital. En la sala de reanimación los enfermeros de risas. VENGA HOMBRE!!! UNA VERGÜENZA.
A día 30 de septiembre vuelvo a editar mi reseña para decir que a causa de el sucesos de la silla y seguramente la mala operación  llevamos mes y medio visitando médico de cabecera y , porque no queda más remedio, este hospital.
Mi padre tiene dolorido el lado de la operación y no puedeandar, toser etc.  Estuvimos más de 8 horas esperando en este hospital para que le vieran de urgencias y al final tuvimos que darnos por vencidos e irnos. En un médico me han dicho que la operación no está bien.
Si en los próximos meses la cosa se tuerce y todo va a peor habrá denuncia por negligencía médica ya que no nos dan solución.
Le vio un  médico de urgencia con muy malas formas y no han solucionado nada.
Edito esta opinión para las personas que en un futuro tengan que operarse aquí","They have operated on my father for a FATAL hernia. Forcing him to wake up quickly so that he could leave, they threw him out of the chair, and he came out vomiting. FATAL ATTENTION!!!! I refuse to return to this hospital. In the resuscitation room the nurses laugh. COME ON MAN!!! A SHAME.
On September 30, I am editing my review again to say that because of the events with the chair and probably the bad operation, we have been visiting our family doctor for a month and a half and, because there is no other choice, this hospital.
My father's side of the operation is sore and he can't walk, cough, etc. We spent more than 8 hours waiting at this hospital for him to be seen in the emergency room and in the end we had to give up and leave. A doctor told me that the operation is not good.
If in the next few months things go wrong and everything gets worse, there will be a complaint for medical negligence since they will not give us a solution.
An emergency doctor saw him in very bad shape and they haven't solved anything.
I edit this opinion for people who may have to have surgery here in the future.",
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaLW9XQ0xREAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ-oWCLQ%7CCgwI86TbqAYQ6NW93QE%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaLW9XQ0xREAE,"Las urgencias una verdadera vergüenza, parece que vas a que te hagan un favor. Ojalá privaticen el hospital entero",2.0,Jav,https://www.google.com/maps/contrib/101041595621171189227?hl=en-US,101041595621171189227,https://lh3.googleusercontent.com/a-/ALV-UjW8dHCc482c0vnK0HF8kIBLRCCoiU_R_PIvhFct2nRc9l0=s40-c-rp-mo-br100,4,,"Las urgencias una verdadera vergüenza, parece que vas a que te hagan un favor. Ojalá privaticen el hospital entero","The emergencies are a real shame, it seems like you are going to be done a favor. I hope they privatize the entire hospital",
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaMnU3YURnEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ2u7aDg%7CCgsIjs3ZqAYQiM2bVA%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaMnU3YURnEAE,"Es vergonzoso fui con mi hija de 9 meses de urgencias en la madrugada  tenía la fiebre alta y  con mocos la miraron el pecho solo, ni siquiera me la miran los oídos ni la garganta en, la mañana estaba peor me fui a su pediatra de urgencias y resulta q tenía infección de oídos y garganta ,no se lo que hubiera pasado si no la hubiera llevado a su pediatra es vergonzoso lo que está pasando en el infanta Sofía",4.0,sandra ballesteros,https://www.google.com/maps/contrib/104796412532896111222?hl=en-US,104796412532896111222,https://lh3.googleusercontent.com/a/ACg8ocJ9J-twdN2gVpkHTqapsDoOWieYjJF91tEbJeIx91Dl=s40-c-rp-mo-br100,2,,"Es vergonzoso fui con mi hija de 9 meses de urgencias en la madrugada  tenía la fiebre alta y  con mocos la miraron el pecho solo, ni siquiera me la miran los oídos ni la garganta en, la mañana estaba peor me fui a su pediatra de urgencias y resulta q tenía infección de oídos y garganta ,no se lo que hubiera pasado si no la hubiera llevado a su pediatra es vergonzoso lo que está pasando en el infanta Sofía","It's embarrassing. I went to the emergency room with my 9-month-old daughter in the early morning. She had a high fever and with snot. They only looked at her chest. They didn't even look at my ears or throat. The morning she was worse, I went to her emergency pediatrician. and it turns out that she had an ear and throat infection, I don't know what would have happened if I hadn't taken her to her pediatrician, what is happening at Infanta Sofía is shameful.",
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaOHFfX0NnEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ8q__Cg%7CCgwIrfPUqAYQuM-xmAM%7C?hl=en-US,2.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaOHFfX0NnEAE,"El trato es correcto, y el hospital está bien, pero está en lo mas al norte de Madrid, con un aparcamiento pequeño acolapsado desde las 8.15 de la mañana. Te toca dar vueltas y vueltas y enfrentarte con otros conductores malhumorados que buscan igual que tu hace 1 hora",,Jose Luis GM,https://www.google.com/maps/contrib/106827719166571696115?hl=en-US,106827719166571696115,https://lh3.googleusercontent.com/a-/ALV-UjU5jZDPkSfJEvHmfiLxBkzAEQR7wNEMzhHGCi_N4KoyaAq7=s40-c-rp-mo-ba3-br100,52,77.0,"El trato es correcto, y el hospital está bien, pero está en lo mas al norte de Madrid, con un aparcamiento pequeño acolapsado desde las 8.15 de la mañana. Te toca dar vueltas y vueltas y enfrentarte con otros conductores malhumorados que buscan igual que tu hace 1 hora","The treatment is correct, and the hospital is good, but it is in the northernmost part of Madrid, with a small parking lot that has been packed since 8:15 in the morning. You have to go around and around and face other bad-tempered drivers who are looking just like you 1 hour ago",True
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURac3BxeUh3EAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZspqyHw%7CCgwIrZLTqAYQwPCi9AI%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURac3BxeUh3EAE,"Pena y vergüenza deberia de darle al administrador de este hospital, 4 hora en urgencia con una bacteria cancerígena en el estomago y no atienden , este hospital deberian de cerrarlo por negligencia medica , y no le doy media estrella o nada por que no se puede,… y no son ni uno ni 2 las personas que mueren en urgencia en ese hospital",3.0,Sadel Rodriguez,https://www.google.com/maps/contrib/106744402928950225829?hl=en-US,106744402928950225829,https://lh3.googleusercontent.com/a-/ALV-UjVLFpGce_eplgGvRU0ONHLOO_oXV0h1N9LovSaXR-y2IRM=s40-c-rp-mo-br100,6,4.0,"Pena y vergüenza deberia de darle al administrador de este hospital, 4 hora en urgencia con una bacteria cancerígena en el estomago y no atienden , este hospital deberian de cerrarlo por negligencia medica , y no le doy media estrella o nada por que no se puede,… y no son ni uno ni 2 las personas que mueren en urgencia en ese hospital","Shame and shame should be given to the administrator of this hospital, 4 hours in emergency with a cancerous bacteria in the stomach and they do not provide care, this hospital should be closed due to medical negligence, and I do not give it half a star or nothing because it is not possible, …and there are not one or two people who die in emergency in that hospital",
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURweE82blBREAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDpxO6nPQ%7CCgwIoufPqAYQsJ2D8QI%7C?hl=en-US,3.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURweE82blBREAE,"Una vergüenza. Esto es inhumano. Hace un mes me citaron a las 10:00 para una intervención y a las 15:30 me mandaban a casa sin operar porque la cirugía anterior se había complicado. 1 mes después estoy aquí nuevamente desde las 7:00 para la misma intervención, son las 11:30, es decir que ya han pasado 4 horas y media, y sigo en la sala de espera,porque ni siquiera hay habitación para esperar allí y por su puesto en ayunas, es decir sin beber ni una gota de agua desde anoche. Esto es muy poco humano!!!  Y luego hay  que escuchar que la sanidad madrileña va fenomenal!. Modifico valoracion, pero no por el funcionamiento del sistema ni por el trato de los medicos,  sino por la empatia y el tacto del resto del personal (enfermer@s, auxiliares, celadores...) sobre todo en quirófano. Cero estrellas para el funcionamiento, cinco y mas para el peprsonal mencionado, y para los medicos  ... depende.",7.0,YosYo,https://www.google.com/maps/contrib/108789032997772388823?hl=en-US,108789032997772388823,https://lh3.googleusercontent.com/a/ACg8ocLWR9TXoNOnnE7-WVjV5cQlj9dN5Xo4wtr_loN1R7PTNw=s40-c-rp-mo-ba3-br100,34,10.0,"Una vergüenza. Esto es inhumano. Hace un mes me citaron a las 10:00 para una intervención y a las 15:30 me mandaban a casa sin operar porque la cirugía anterior se había complicado. 1 mes después estoy aquí nuevamente desde las 7:00 para la misma intervención, son las 11:30, es decir que ya han pasado 4 horas y media, y sigo en la sala de espera,porque ni siquiera hay habitación para esperar allí y por su puesto en ayunas, es decir sin beber ni una gota de agua desde anoche. Esto es muy poco humano!!!  Y luego hay  que escuchar que la sanidad madrileña va fenomenal!. Modifico valoracion, pero no por el funcionamiento del sistema ni por el trato de los medicos,  sino por la empatia y el tacto del resto del personal (enfermer@s, auxiliares, celadores...) sobre todo en quirófano. Cero estrellas para el funcionamiento, cinco y mas para el peprsonal mencionado, y para los medicos  ... depende.","A shame. This is inhumane. A month ago they scheduled me at 10:00 for an intervention and at 3:30 p.m. they sent me home without surgery because the previous surgery had been complicated. 1 month later I am here again since 7:00 for the same intervention, it is 11:30, that is, 4 and a half hours have already passed, and I am still in the waiting room, because there is not even a room to wait there and of course on an empty stomach, that is, without drinking a drop of water since last night. This is very unhuman!!! And then you have to hear that Madrid's healthcare is going phenomenal! I modify my assessment, but not because of the functioning of the system or the treatment of the doctors, but because of the empathy and tact of the rest of the staff (nurses, assistants, orderlies...) especially in the operating room. Zero stars for the operation, five and more for the staff mentioned, and for the doctors... it depends.",True
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaN0xuWk13EAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ7LnZMw%7CCgwIvr3KqAYQ6NvRqQI%7C?hl=en-US,5.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaN0xuWk13EAE,,,Inés Escribano Gimeno,https://www.google.com/maps/contrib/101325804331327129086?hl=en-US,101325804331327129086,https://lh3.googleusercontent.com/a-/ALV-UjWByd8ELagSysEOsJntj9cjSpFEarkry69_T7CEy3v4Y_F0=s40-c-rp-mo-br100,9,11.0,,,
