,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1cW9uaWJREAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC5qonibQ%7CCgwIksSgqQYQkOzk_AI%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1cW9uaWJREAE,"Agradecer a todo el equipo de ginecología que trabajó ayer miércoles 11/10/23 por la tarde. Acudí de urgencias por dolores en una cesárea realizada hace unos días en el privado. En todo momento me sentí muy bien atendida, el tiempo de espera fue adecuado y todo el personal fue muy amable y cariñoso con mi bebé recién nacida y conmigo. Se nota cuando das con doctoras que tienen vocación. Es cierto que este hospital en cuanto a la gestión tiene mucho que mejorar, pero también es cierto que tiene muy buenas profesionales. Mención especial a la ginecóloga Taida García-Riaño. Es dulce, muy buena profesional, dedicada, y atenta. Gracias por todo!",3.0,Noa,https://www.google.com/maps/contrib/112111093590865864707?hl=en-US,112111093590865864707,https://lh3.googleusercontent.com/a-/ALV-UjWUGzZlMB_c4XzuoSToAq-Gfj-2Z5v54r6aez-YOMepEog=s40-c-rp-mo-ba3-br100,True,57,21.0,"Agradecer a todo el equipo de ginecología que trabajó ayer miércoles 11/10/23 por la tarde. Acudí de urgencias por dolores en una cesárea realizada hace unos días en el privado. En todo momento me sentí muy bien atendida, el tiempo de espera fue adecuado y todo el personal fue muy amable y cariñoso con mi bebé recién nacida y conmigo. Se nota cuando das con doctoras que tienen vocación. Es cierto que este hospital en cuanto a la gestión tiene mucho que mejorar, pero también es cierto que tiene muy buenas profesionales. Mención especial a la ginecóloga Taida García-Riaño. Es dulce, muy buena profesional, dedicada, y atenta. Gracias por todo!","Thank you to the entire gynecology team who worked yesterday, Wednesday afternoon, 10/11/23. I went to the emergency room due to pain from a cesarean section performed a few days ago in private. At all times I felt very well cared for, the waiting time was adequate and all the staff were very kind and affectionate with my newborn baby and me. It is noticeable when you find doctors who have a vocation. It is true that this hospital has a lot to improve in terms of management, but it is also true that it has very good professionals. Special mention to the gynecologist Taida García-Riaño. She is sweet, very good professional, dedicated, and attentive. Thanks for everything!"
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1eXNtcnB3RRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC5ysmrpwE%7CCgwIuZWgqQYQ0KjlngE%7C?hl=en-US,5.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1eXNtcnB3RRAB,"Me entristece enormemente leer reseñas de personas que están tan enfadadas con el Hospital Infanta Sofía... pero no debemos encapsular a trabajadores rozando la excelencia en su labor por estar en una planta, o servicio u hospital que de por sí ya no tiene buena fama....
Y claro que podría narrar malas experiencias, sobre todo en las urgencias, que en uno de los casos, después de estar cinco horas esperando, el diagnóstico fue infección de orina (cuando jamás dí ningún síntoma de ello) acabó siendo un cáncer, pero eso fue culpa de una doctora que por dejadez, pasotismo, cansancio, poca experiencia, pocas ganas o llámese poca ilusión (también deberíamos saber el porqué) etc, etc, etc....
​Los médic@s, enfermer@s, auxiliares, celador@s y voluntari@s de este hospital se desviven por ayudarnos a nosotros, sus  pacientes, y es muy difícil, ell@s también son personas, como nosotros, con sus vidas personales como nosotros, con sus problemas como nosotros.....sin embargo cuando empieza su jornada laboral parece que a ell@s no les pase absolutamente nada, hacen su trabajo perfecto, con sus sonrisas y buen humor aunque no les apetezca ese día, explicarnos cualquier duda o ayudarnos ante cualquier imprevisto aunque sea a nivel personal, limpiarnos, cuidarnos, darnos tanto amor.......Son humildes, trabajador@s, sensat@s, educad@s y responsables, ayudémosnos un poquito más entre nosotros por favor, ellos están para eso, porque tenemos que machacarlos tanto??
Esta empresa debería estar muy  agradecida por tener personal como el que tiene y nosotros también.
No voy a poner nombres porque son muchísimos y por privacidad.... pero aquí mi alegato y agradecimiento a favor de una Sanidad Pública digna y  respetuosa.
GRACIAS POR DARNOS TANTO ☺️",4.0,Silvia Rodriguez,https://www.google.com/maps/contrib/108281729973538764775?hl=en-US,108281729973538764775,https://lh3.googleusercontent.com/a-/ALV-UjUz_wLdX8qCNF4bnB5tlYjHYWfUR3hmWgtquCLfA277X1V2=s40-c-rp-mo-br100,,4,,"Me entristece enormemente leer reseñas de personas que están tan enfadadas con el Hospital Infanta Sofía... pero no debemos encapsular a trabajadores rozando la excelencia en su labor por estar en una planta, o servicio u hospital que de por sí ya no tiene buena fama....
Y claro que podría narrar malas experiencias, sobre todo en las urgencias, que en uno de los casos, después de estar cinco horas esperando, el diagnóstico fue infección de orina (cuando jamás dí ningún síntoma de ello) acabó siendo un cáncer, pero eso fue culpa de una doctora que por dejadez, pasotismo, cansancio, poca experiencia, pocas ganas o llámese poca ilusión (también deberíamos saber el porqué) etc, etc, etc....
​Los médic@s, enfermer@s, auxiliares, celador@s y voluntari@s de este hospital se desviven por ayudarnos a nosotros, sus  pacientes, y es muy difícil, ell@s también son personas, como nosotros, con sus vidas personales como nosotros, con sus problemas como nosotros.....sin embargo cuando empieza su jornada laboral parece que a ell@s no les pase absolutamente nada, hacen su trabajo perfecto, con sus sonrisas y buen humor aunque no les apetezca ese día, explicarnos cualquier duda o ayudarnos ante cualquier imprevisto aunque sea a nivel personal, limpiarnos, cuidarnos, darnos tanto amor.......Son humildes, trabajador@s, sensat@s, educad@s y responsables, ayudémosnos un poquito más entre nosotros por favor, ellos están para eso, porque tenemos que machacarlos tanto??
Esta empresa debería estar muy  agradecida por tener personal como el que tiene y nosotros también.
No voy a poner nombres porque son muchísimos y por privacidad.... pero aquí mi alegato y agradecimiento a favor de una Sanidad Pública digna y  respetuosa.
GRACIAS POR DARNOS TANTO ☺️","I am very sad to read reviews of people who are so angry with the Infanta Sofia hospital ... but we should not encapsulate workers brushing excellence in their work because they are in a plant, or service or hospital that in itself does not have good reputation ....
And of course I could narrate bad experiences, especially in the urgencies, which in one of the cases, after being waiting for five hours, the diagnosis was urine infection (when I never gave any symptom of it) it ended up being a cancer, but that It was the fault of a doctor who, due to negotia, passage, tiredness, little experience, little desire or call little illusion (we should also know why) etc, etc, etc ....
The doctors, nurses, assistants, orderlies and volunteers of this hospital go out of their way to help us, their patients, and it is very difficult, they are also people, like us, with their personal lives. like us, with their problems like us.....however when their work day begins it seems that absolutely nothing happens to them, they do their job perfectly, with their smiles and good humor even if they don't feel like it that day, explain any doubt or help us with any unforeseen event, even if it is on a personal level, clean us, take care of ourselves, give us so much love.......They are humble, hard-working, sensible, educated and responsible, let's help each other a little more Please, they are there for that, why do we have to beat them so much?
This company should be very grateful for having staff like they have and so should we.
I am not going to name names because there are many and for privacy.... but here is my plea and gratitude in favor of a dignified and respectful Public Health.
THANK YOU FOR GIVING US SO MUCH ☺️"
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1M0pMSGdnRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC53JLHggE%7CCgwIhv2bqQYQwJnwvQE%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1M0pMSGdnRRAB,Muy mala atención y puede pasar horas para que solo te tomen la tensión y decir q nunca tienes nada,,kissbel navarro,https://www.google.com/maps/contrib/114282422974863767586?hl=en-US,114282422974863767586,https://lh3.googleusercontent.com/a/ACg8ocI-lREd_uOqbRn1tmo1xNCYZAjd1TqFhS5K75hJ2UUU=s40-c-rp-mo-br100,,7,,Muy mala atención y puede pasar horas para que solo te tomen la tensión y decir q nunca tienes nada,Very bad attention and it can take hours for them to just take your blood pressure and say that you never have anything
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1dElpXzRRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC5tIi_4QE%7CCgwIvLmYqQYQyLucnwI%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1dElpXzRRRRAB,"Las urgencias de este hospital son pésimas. Da igual si hay 100 personas como si hay 2 te hacen esperar, literalmente, 7 horas, que ya nos ha pasado. Luego hacen caso omiso a las reclamaciones",1.0,A. M,https://www.google.com/maps/contrib/101002355713602196297?hl=en-US,101002355713602196297,https://lh3.googleusercontent.com/a/ACg8ocI23e5BBAQmbzXHmlSFliUvVbxb5Uc3rOH5KUyOLyuk4IA=s40-c-rp-mo-ba3-br100,True,11,23.0,"Las urgencias de este hospital son pésimas. Da igual si hay 100 personas como si hay 2 te hacen esperar, literalmente, 7 horas, que ya nos ha pasado. Luego hacen caso omiso a las reclamaciones","The emergencies at this hospital are terrible. It doesn't matter if there are 100 people or if there are 2, they make you wait, literally, 7 hours, which has already happened to us. Then they ignore the complaints"
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1eU9LdmRREAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC5yOKvdQ%7CCgwI5rWRqQYQ0Nr4nQI%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1eU9LdmRREAE,"Gestión, rapidez y atención muy amable, he visto una mala puntuación pero mi experiencia ha sido totalmente la contraria. Enhorabuena y seguid así!!",,Angel Luis Duran Muñoz,https://www.google.com/maps/contrib/100405362563097861733?hl=en-US,100405362563097861733,https://lh3.googleusercontent.com/a/ACg8ocJsAldQ4tGs7H7ZaUGLLXrGTK04hPyNaNUKx-Sayy75=s40-c-rp-mo-br100,,4,2.0,"Gestión, rapidez y atención muy amable, he visto una mala puntuación pero mi experiencia ha sido totalmente la contraria. Enhorabuena y seguid así!!","Management, speed and very friendly attention, I have seen a bad score but my experience has been completely the opposite. Congratulations and keep up the good work!!"
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1a0t5Tld3EAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC5kKyNWw%7CCgwIy_OPqQYQsJSFoQE%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1a0t5Tld3EAE,"No tengo nada que decir.
Urgencias, si realmente tiene una urgencia a este hospital no venga. Llevo desde las 12 de la mañana en la sala de espera, son las 15 de la tarde ya.
En la misma sala la gente está igual.
Para variar ahí un chico que le está dando un hiptus y nisiquiera le están atendiendo.
Yo estoy flipando aquí no vuelvo.",3.0,Luis Teston,https://www.google.com/maps/contrib/117623680157384948221?hl=en-US,117623680157384948221,https://lh3.googleusercontent.com/a/ACg8ocIAvJuJdoHjY3ZN6DxMyTkoFaGQRo1qPuGbbj3uxtB5=s40-c-rp-mo-br100,,5,,"No tengo nada que decir.
Urgencias, si realmente tiene una urgencia a este hospital no venga. Llevo desde las 12 de la mañana en la sala de espera, son las 15 de la tarde ya.
En la misma sala la gente está igual.
Para variar ahí un chico que le está dando un hiptus y nisiquiera le están atendiendo.
Yo estoy flipando aquí no vuelvo.","I have nothing to say.
Emergencies, if you really have an emergency, do not come to this hospital. I've been in the waiting room since 12 in the morning, it's already 3 in the afternoon.
In the same room the people are the same.
For a change there is a boy who is having a hiptus and they are not even attending to him.
I'm freaking out here, I'm not coming back."
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaMzhfY25nRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ38_cngE%7CCgsIj6COqQYQ2N_aFQ%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaMzhfY25nRRAB,"Han cumplido la media de espera según att al paciente, 6 horas en urgencias. La próxima vez me llevo el kit de acompañante de urgencias ( cargador de móvil, agua, refresco, frutos secos, y chuches....)",2.0,fpq,https://www.google.com/maps/contrib/107160191499722004671?hl=en-US,107160191499722004671,https://lh3.googleusercontent.com/a-/ALV-UjXvaW_D5XvRFt1J3AnndYduehS_OfBGY2Nus-FPzVaAfuM=s40-c-rp-mo-br100,,25,,"Han cumplido la media de espera según att al paciente, 6 horas en urgencias. La próxima vez me llevo el kit de acompañante de urgencias ( cargador de móvil, agua, refresco, frutos secos, y chuches....)","They have met the average wait time according to patient care, 6 hours in the emergency room. Next time I'll take the emergency companion kit (mobile charger, water, soft drink, nuts, and sweets....)"
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaay1mYXhRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZk-faxQE%7CCgwIvYuGqQYQkL-BogM%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaay1mYXhRRRAB,No hay nadie y tardan 5h en atender,,Gonzalo,https://www.google.com/maps/contrib/113621486552848244023?hl=en-US,113621486552848244023,https://lh3.googleusercontent.com/a/ACg8ocK_FXAyTzI6UgbxvoGqwXqpLP4OplpfsVGW_AYSsdd8=s40-c-rp-mo-br100,,2,,No hay nadie y tardan 5h en atender,There is no one and it takes 5 hours to answer
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaNF9tMXhnRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ4_m1xgE%7CCgwIotuFqQYQ2Ju9vAI%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaNF9tMXhnRRAB,"5 horas en urgencias con mi madre de 66 años malísima, mareada, con tensión baja....y ni la ha visto un médico todavía....Nos hemos tenido que venir a otro hospital...es una vergüenza!!!",1.0,Paty Dalda,https://www.google.com/maps/contrib/103238695851479038222?hl=en-US,103238695851479038222,https://lh3.googleusercontent.com/a/ACg8ocK1NpKeN48YSShUcN6-7chyL8NfxPAhBtsu0MBGNbSQ=s40-c-rp-mo-br100,,9,,"5 horas en urgencias con mi madre de 66 años malísima, mareada, con tensión baja....y ni la ha visto un médico todavía....Nos hemos tenido que venir a otro hospital...es una vergüenza!!!","5 hours in the emergency room with my 66-year-old mother, very sick, dizzy, with low blood pressure....and she hasn't even seen a doctor yet....We have had to come to another hospital...it's a shame!!!"
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoMU03STRBRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDh1M7I4AE%7CCgwIxYiAqQYQgKDuswI%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURoMU03STRBRRAB,"De vergüenza..... Te dan cita para 6 meses cuando llegas te dicen que no te atiende porque el ""profesional"" Que te tiene que ver esta de huelga..... Y no te puede ver otro.... Despue de perder horas de mi trabajo y desplazamientos, te dicen eso... Un mensaje o llamada no cuesta nada... Despues que si la sanidad pública se va a pique. Con estas cosas te obligan a hacerte un seguro privado y que a la sanidad pública le den….",2.0,Pastrana,https://www.google.com/maps/contrib/112625409974339858701?hl=en-US,112625409974339858701,https://lh3.googleusercontent.com/a-/ALV-UjW7Le8Fbj0wL86K4D5nr1Sva8eFeqDvvlFY4MOubt5hSw=s40-c-rp-mo-ba4-br100,True,177,58.0,"De vergüenza..... Te dan cita para 6 meses cuando llegas te dicen que no te atiende porque el ""profesional"" Que te tiene que ver esta de huelga..... Y no te puede ver otro.... Despue de perder horas de mi trabajo y desplazamientos, te dicen eso... Un mensaje o llamada no cuesta nada... Despues que si la sanidad pública se va a pique. Con estas cosas te obligan a hacerte un seguro privado y que a la sanidad pública le den….","It's embarrassing..... They give you an appointment for 6 months when you arrive they tell you that they won't attend to you because the ""professional"" who has to see you is on strike..... And no one else can see you.... Afterwards of losing hours of my work and commuting, they tell you that... A message or call costs nothing... After all, public health is going to collapse. With these things they force you to get private insurance and give public health a damn…."
