,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaNElMbmRBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDZ4ILndA%7CCgsI7p61qAYQkIicNg%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaNElMbmRBEAE,Muy mala gestión.  Pendientes de verla el cirujano para una rotura en la rodilla . Diciendo la traumatologa que es urgente y sin darnos cita después de bastante ti3mpo . Una vergüenza.,1.0,Mónica Chaparro,https://www.google.com/maps/contrib/104003872465423126654?hl=en-US,104003872465423126654,https://lh3.googleusercontent.com/a/ACg8ocK3BGkvGtjj5_Kmh5toPLiZrRxx1Q-bt5B-cw-0V_mN=s40-c-rp-mo-br100,2,Muy mala gestión.  Pendientes de verla el cirujano para una rotura en la rodilla . Diciendo la traumatologa que es urgente y sin darnos cita después de bastante ti3mpo . Una vergüenza.,Very bad management. Pending seeing the surgeon for a knee break. The traumatologist saying that it is urgent and without giving us an appointment after a long time. A shame.,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaMjhYVkxnEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZ28XVLg%7CCgsIsO-iqAYQyPTnWQ%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNaMjhYVkxnEAE,,,Juan de Arteche,https://www.google.com/maps/contrib/104082173007223996026?hl=en-US,104082173007223996026,https://lh3.googleusercontent.com/a/ACg8ocIYffv4AFJOY5xf5niTi6idsKc_Xpm3pkAW4VlA63Iw=s40-c-rp-mo-br100,1,,,,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaMjREQlRBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZ24DBTA%7CCgwI-K-iqAYQuLv7ygI%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNaMjREQlRBEAE,Una vergüenza de hospital el último hospital que le recomendaria alguien por que eso es un matadero desde las 2 de la tarde astas las 12 de la noche con eso lo digo todo no hay ningún médico ni nadie que tenga un poco de esperiencia todo son aprendices y no entienden de nada son mata sanos 1 estrella por que no puedo poner cero gracias,4.0,Tamara Maya Jiménez,https://www.google.com/maps/contrib/105764929627638708866?hl=en-US,105764929627638708866,https://lh3.googleusercontent.com/a/ACg8ocJRAFMMHLu8RhpsC_NOUe22aovBXvuboGQLMIA2Hl62=s40-c-rp-mo-br100,2,Una vergüenza de hospital el último hospital que le recomendaria alguien por que eso es un matadero desde las 2 de la tarde astas las 12 de la noche con eso lo digo todo no hay ningún médico ni nadie que tenga un poco de esperiencia todo son aprendices y no entienden de nada son mata sanos 1 estrella por que no puedo poner cero gracias,"A shameful hospital, the last hospital that anyone would recommend because it is a slaughterhouse from 2 in the afternoon until 12 at night, with that I say it all, there is no doctor or anyone who has a little experience, everything is apprentices and They don't understand anything, they are healthy matas, 1 star because I can't give zero, thanks.",,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNacTZURkhBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZq6TFHA%7CCgwI_bygqAYQwPvHpAE%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNacTZURkhBEAE,Una vergüenza el trato en este hospital. Acudes con una urgencia y te dejan en una sala de espera durante más de 2 horas a pesar de ir a decirles que te estas encontrando cada vez peor... Por estas cosas dan ganas de ir a la sanidad privada..,4.0,Yuls Morais,https://www.google.com/maps/contrib/103999239662540347448?hl=en-US,103999239662540347448,https://lh3.googleusercontent.com/a/ACg8ocLAUaURdkf4EoY8MwLLgTh06pM6RACB5sZEBz--90Vs=s40-c-rp-mo-br100,1,Una vergüenza el trato en este hospital. Acudes con una urgencia y te dejan en una sala de espera durante más de 2 horas a pesar de ir a decirles que te estas encontrando cada vez peor... Por estas cosas dan ganas de ir a la sanidad privada..,The treatment in this hospital is shameful. You go with an emergency and they leave you in a waiting room for more than 2 hours despite going to tell them that you are feeling worse and worse... These things make you want to go to private healthcare...,,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaeTk2YlJ3EAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZy96bRw%7CCgwIq_mfqAYQ6KjBtwE%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNaeTk2YlJ3EAE,"Muy mala gestión. Fui la semana pasada a control por rotura de brazo para radiografía de seguimiento y el doctor me dice que se ha estropeado una máquina y que solo hay una, teniendo que esperar para la radiografía varias horas. Decido no quedarme y estoy a la espera de nueva cita para control ( espero que me llamen … ) Que vergüenza con lo que pagamos de impuestos ….con la salud no se juega señores….Me siento desahuciada y abandonada.. Rezando para que el brazo vaya bien porque si no lo llevo claro…..",9.0,Cristina,https://www.google.com/maps/contrib/114360767619094615341?hl=en-US,114360767619094615341,https://lh3.googleusercontent.com/a-/ALV-UjVQJZbA9U8SA8p5cZAdU6KLfdE1HBr1TOzIOKN5c20WmOM=s40-c-rp-mo-br100,4,"Muy mala gestión. Fui la semana pasada a control por rotura de brazo para radiografía de seguimiento y el doctor me dice que se ha estropeado una máquina y que solo hay una, teniendo que esperar para la radiografía varias horas. Decido no quedarme y estoy a la espera de nueva cita para control ( espero que me llamen … ) Que vergüenza con lo que pagamos de impuestos ….con la salud no se juega señores….Me siento desahuciada y abandonada.. Rezando para que el brazo vaya bien porque si no lo llevo claro…..","Very bad management. I went last week to be checked for a broken arm for a follow-up x-ray and the doctor told me that a machine had broken down and that there was only one, so I had to wait several hours for the x-ray. I decide not to stay and I am waiting for a new appointment for a check-up (I hope they call me...) What a shame with what we pay in taxes...you don't play with your health, gentlemen...I feel hopeless and abandoned... Praying that the arm goes well because if I don't have it clear...",,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaOWRXd19RRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZ9dWw_QE%7CCgsIl8WQqAYQ2NijNg%7C?hl=en-US,1.0,5 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNaOWRXd19RRRAB,Al servicio privado contratado de citaciones ya que no me dejan hablar con atención al paciente. A ver si la sanidad pública la dejan en paz y que cada 1 hagas su trabajo señora Ayuso,1.0,Olga Pelaez,https://www.google.com/maps/contrib/110154396390604542986?hl=en-US,110154396390604542986,https://lh3.googleusercontent.com/a/ACg8ocIAvj_2Gr8FlVn2XJb7acPi4kioqj1grT-B3WQ0Yj3uDi4=s40-c-rp-mo-ba4-br100,144,Al servicio privado contratado de citaciones ya que no me dejan hablar con atención al paciente. A ver si la sanidad pública la dejan en paz y que cada 1 hagas su trabajo señora Ayuso,"To the private contracted appointment service since they don't let me talk to patient care. Let's see if the public health system leaves it alone and that everyone does their job, Mrs. Ayuso.",True,47.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaNWNHWVBBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZ5cGYPA%7CCgsIhdWMqAYQ8OGtFQ%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNaNWNHWVBBEAE,"Un hospital poco humano.
Trajeron a mi padre a este hospital por rotura de una tubería en las urgencias de La Paz.
El primer contacto ha sido en atención al paciente para preguntar dónde estaba mi padre y fatal desde el primer segundo. Me dijeron que hasta las 7,30pm no podía ir a verle ni siquiera darle un beso. Hablándome en un tono dictatorial.",2.0,Maria Vicenta García,https://www.google.com/maps/contrib/114322383533206850025?hl=en-US,114322383533206850025,https://lh3.googleusercontent.com/a/ACg8ocL8gECP4hIEHpHtQJfN3V0Kwim4gRXHmDzjFsXynMEY=s40-c-rp-mo-br100,13,"Un hospital poco humano.
Trajeron a mi padre a este hospital por rotura de una tubería en las urgencias de La Paz.
El primer contacto ha sido en atención al paciente para preguntar dónde estaba mi padre y fatal desde el primer segundo. Me dijeron que hasta las 7,30pm no podía ir a verle ni siquiera darle un beso. Hablándome en un tono dictatorial.","A hospital that is not very humane.
They brought my father to this hospital due to a broken pipe in the emergency room in La Paz.
The first contact was in patient care to ask where my father was and fatal from the first second. They told me that until 7.30pm I couldn't go see him or even give him a kiss. Speaking to me in a dictatorial tone.",,2.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaanFETUlBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZjqDMIA%7CCgwI1bqAqAYQ-ICI4gI%7C?hl=en-US,1.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNaanFETUlBEAE,"Persona con 98, con falta de visión. Entra en hospital con infección de pulmón y orina. Lleva dos días en box. No dejan que se quede junto a ella ningún familiar. Falta total de empatia hacia una persona mayor indefensa que no la dejan que alguien de su familia está junto a ella para no sentirse desvalida. No es por protocolo, fui al Gregorio Marañón y alli en el box dejan que este un acompañante seas quien seas, igual puede ser porque es público. Una persona de esa edad necesita sentir que su familia está cerca.",5.0,Nur C,https://www.google.com/maps/contrib/116946832763125514183?hl=en-US,116946832763125514183,https://lh3.googleusercontent.com/a/ACg8ocJc9xWu_7ryU57AnROmNkIkT2yIx9-4iDHXyGWW8c-1=s40-c-rp-mo-br100,15,"Persona con 98, con falta de visión. Entra en hospital con infección de pulmón y orina. Lleva dos días en box. No dejan que se quede junto a ella ningún familiar. Falta total de empatia hacia una persona mayor indefensa que no la dejan que alguien de su familia está junto a ella para no sentirse desvalida. No es por protocolo, fui al Gregorio Marañón y alli en el box dejan que este un acompañante seas quien seas, igual puede ser porque es público. Una persona de esa edad necesita sentir que su familia está cerca.","Person with 98, with lack of vision. He enters the hospital with a lung and urine infection. He's been in the box for two days. They do not allow any family member to stay with her. Total lack of empathy towards a defenseless elderly person who does not let someone from their family be with them so as not to feel helpless. It's not by protocol, I went to the Gregorio Marañón and there in the box they let a companion whoever you are, it could be because it's public. A person of that age needs to feel that his family is close.",,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNadnJxaGh3RRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZvrqhhwE%7CCgwImvP7pwYQ8LuhsAM%7C?hl=en-US,1.0,5 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNadnJxaGh3RRAB,"No vayáis allí a haceros gastroscopia..te la hacen a pelo..con una anestesia de spray que no hace nada y lo pasas fatal...un asco..no me pudieron terminar la prueba por ""no tolerancia"" nos ha fastidiado! Esa prueba es muy incómoda y vomitas todo el tiempo..en muchos otros sitios te ponen sedación..aquí no.",3.0,pilar de la fuente,https://www.google.com/maps/contrib/102702331127464224077?hl=en-US,102702331127464224077,https://lh3.googleusercontent.com/a-/ALV-UjVOzR8JGiHdt0cQSMnOrTqsT1C-SrjrwTHCSzIlTJ1UtDY=s40-c-rp-mo-br100,23,"No vayáis allí a haceros gastroscopia..te la hacen a pelo..con una anestesia de spray que no hace nada y lo pasas fatal...un asco..no me pudieron terminar la prueba por ""no tolerancia"" nos ha fastidiado! Esa prueba es muy incómoda y vomitas todo el tiempo..en muchos otros sitios te ponen sedación..aquí no.","Don't go there to have a gastroscopy...they do it bareback...with a spray anesthesia that does nothing and you have a terrible time...disgusting...they couldn't finish the test for me because of ""non-tolerance"" it has bothered us! That test is very uncomfortable and you vomit all the time... in many other places they give you sedation... not here.",,14.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaeG96cUx3EAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgICZxozqLw%7CCgsI7cPxpwYQqJGvEg%7C?hl=en-US,5.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNaeG96cUx3EAE,A los hospitales nadie kiere ir pero de lo malo este no está mal,,Alfonso Alser,https://www.google.com/maps/contrib/113407296762557515062?hl=en-US,113407296762557515062,https://lh3.googleusercontent.com/a-/ALV-UjUUx0GvDkJegzetdFdbIivWggRWl3-WpObg40JorxbZ_Q=s40-c-rp-mo-ba5-br100,224,A los hospitales nadie kiere ir pero de lo malo este no está mal,"No one wants to go to hospitals, but this isn't bad.",True,59.0
