,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxLXNpSXZBRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1-siIvAE%7CCgwI7p-1rAYQiP-spwI%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxLXNpSXZBRRAB,Pésima gestión en cuanto a información al paciente. He estado más de 60’ esperando para que me informaran donde estaba un paciente que había sido trasladado.,1.0,Marijull Quesada,https://www.google.com/maps/contrib/113518968335795892682?hl=en-US,113518968335795892682,https://lh3.googleusercontent.com/a/ACg8ocLn7Eq17kCyQXqwV0wOhcgzbpGm5a7LVSSjTr8K-D6w=s40-c-rp-mo-br100,29,Pésima gestión en cuanto a información al paciente. He estado más de 60’ esperando para que me informaran donde estaba un paciente que había sido trasladado.,Terrible management in terms of patient information. I have been waiting for more than 60 minutes to be informed where a patient who had been transferred was.,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxdXZteERnEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1uvmxDg%7CCgwIoPO0rAYQgMnIzAE%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxdXZteERnEAE,"Agradecer a todo el equipo de cardiología por el trato recibido, son unos auténticos profesionales. Gracias al equipo de urgencias. El trato recibido por las enfermeras y auxiliares de la sexta planta ha sido excepcional.
Muy agradecido!!!",1.0,JUAN SANCHEZ SANTOS,https://www.google.com/maps/contrib/107643702972408857326?hl=en-US,107643702972408857326,https://lh3.googleusercontent.com/a-/ALV-UjVJGbZqoGkptIWN0qJ4iqlfli5aQV3Ep2BsOEFnASnzOw=s40-c-rp-mo-br100,5,"Agradecer a todo el equipo de cardiología por el trato recibido, son unos auténticos profesionales. Gracias al equipo de urgencias. El trato recibido por las enfermeras y auxiliares de la sexta planta ha sido excepcional.
Muy agradecido!!!","Thank the entire cardiology team for the treatment received, they are true professionals. Thanks to the emergency team. The treatment received by the nurses and assistants on the sixth floor has been exceptional.
Very thankful!!!",,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxc3R6YTBRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1stza0QE%7CCgwIuJ2trAYQyMCl0AM%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxc3R6YTBRRRAB,"Experiencia nefasta, paciente que entra por residencia,a ellos no les dan información según dicen por protección de datos,a la familia le dicen que el médico les llamará para informar,cosa que no hacen en dos ingresos, si llaman para comunicar algo lo hacen desde un número privado,,cosa que no es ilegal pero no es normal que lo haga un hospital,para eso están las líneas 630 de once dígitos o las que llamas y se corta o te dice directamente que no se aceptan llamadas....PERO NUNCA SE DEBEN DE HACER DESDE LINEAS PRIVADAS SIENDO UN HOSPITAL.",3.0,JOSE JUIS VILLAMAYOR SERRANO,https://www.google.com/maps/contrib/105146944602693116865?hl=en-US,105146944602693116865,https://lh3.googleusercontent.com/a/ACg8ocJiD2iTITD50GEJmeXnRVSLA1jLnyqNecnk4zG7xnT9=s40-c-rp-mo-ba4-br100,38,"Experiencia nefasta, paciente que entra por residencia,a ellos no les dan información según dicen por protección de datos,a la familia le dicen que el médico les llamará para informar,cosa que no hacen en dos ingresos, si llaman para comunicar algo lo hacen desde un número privado,,cosa que no es ilegal pero no es normal que lo haga un hospital,para eso están las líneas 630 de once dígitos o las que llamas y se corta o te dice directamente que no se aceptan llamadas....PERO NUNCA SE DEBEN DE HACER DESDE LINEAS PRIVADAS SIENDO UN HOSPITAL.","Disastrous experience, patient who enters through the residence, they are not given information as they say for data protection, the family is told that the doctor will call them to inform them, something they do not do in two admissions, if they call to communicate something they do it from a private number, which is not illegal but it is not normal for a hospital to do it, that is what the eleven-digit 630 lines are for or the ones you call and it is cut off or it tells you directly that calls are not accepted... BUT THEY SHOULD NEVER BE DONE FROM PRIVATE LINES BEING A HOSPITAL.",True,2.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxNHJfRDNRRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC14r_D3QE%7CCgwI1rarrAYQkJDd1AE%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxNHJfRDNRRRAB,"He tenido tan mala experiencia en ese Hospital con algun personal que estaba trabajando allí. Te tratan mal, habla y se comporta con los pacientes extranjeros
.....El peor Hospital!!",,Ioana Luha,https://www.google.com/maps/contrib/102149451201109799809?hl=en-US,102149451201109799809,https://lh3.googleusercontent.com/a/ACg8ocL9deShWqG5-wNUX-kzrKudXUaAP8ofB06v5z94_vHO=s40-c-rp-mo-br100,1,"He tenido tan mala experiencia en ese Hospital con algun personal que estaba trabajando allí. Te tratan mal, habla y se comporta con los pacientes extranjeros
.....El peor Hospital!!","I have had such a bad experience in that Hospital with some of the staff who were working there. They treat you badly, talk and behave with foreign patients
.....The worst Hospital!!",,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxNG9LYVNBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC14oKaSA%7CCgwIze-qrAYQwPDOkgI%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxNG9LYVNBEAE,"Poco personal, y el que está muy agobiado, faltan recursos...",,ADRIÁN PONCELAS CAMINO,https://www.google.com/maps/contrib/114292308665405136833?hl=en-US,114292308665405136833,https://lh3.googleusercontent.com/a/ACg8ocLKB5eAtlqjv54G3-J3-8LdoI4mkZRmZQTtd55JsuNO=s40-c-rp-mo-br100,3,"Poco personal, y el que está muy agobiado, faltan recursos...","Few staff, and those who are very overwhelmed, lack of resources...",,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxX08tS09REAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC1_O-KOQ%7CCgwIq5OnrAYQ0JTz2wM%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxX08tS09REAE,"No puedo poner cero estrellas, pero vamos que las pondría y me parecerían demasiadas. No es la primera vez que tengo problemas en este hospital. La última vez casi me pasa una infección a la sangre, todo porque se negaron a mirarme absolutamente nada, ni un análisis de sangre y un urocultivo del que, dos años más tarde sigo esperando respuesta, y también un poco impactante que la doctora estuviese con el móvil y con los pies encima de la silla. Hoy (25/12/2023) a las siete de la tarde me han atendido en la consulta uno. El enfermero, gritándome y hablándome de muy malas formas, me ha dicho que a ver si estoy más más atenta porque me habían llamado tres veces y que no estaba donde tenía que estar (estaba donde me han indicado las chicas de recepción), los 20 minutos que he estado esperando me los he pasado mirando a la pantalla, pantalla la cual no refleja todos los números porque le ha pasado a varias personas en ese rango de tiempo. Es una completa vergüenza lo de este hospital.",1.0,Iciar,https://www.google.com/maps/contrib/112398468468727776802?hl=en-US,112398468468727776802,https://lh3.googleusercontent.com/a/ACg8ocK5XZIvc-N1d_crJzl6E7eM0QnrUAm0fg_7sGo79UxVNA=s40-c-rp-mo-br100,3,"No puedo poner cero estrellas, pero vamos que las pondría y me parecerían demasiadas. No es la primera vez que tengo problemas en este hospital. La última vez casi me pasa una infección a la sangre, todo porque se negaron a mirarme absolutamente nada, ni un análisis de sangre y un urocultivo del que, dos años más tarde sigo esperando respuesta, y también un poco impactante que la doctora estuviese con el móvil y con los pies encima de la silla. Hoy (25/12/2023) a las siete de la tarde me han atendido en la consulta uno. El enfermero, gritándome y hablándome de muy malas formas, me ha dicho que a ver si estoy más más atenta porque me habían llamado tres veces y que no estaba donde tenía que estar (estaba donde me han indicado las chicas de recepción), los 20 minutos que he estado esperando me los he pasado mirando a la pantalla, pantalla la cual no refleja todos los números porque le ha pasado a varias personas en ese rango de tiempo. Es una completa vergüenza lo de este hospital.","I can't give zero stars, but I would give them and they would seem like too many. This is not the first time I have had problems in this hospital. The last time I almost got a blood infection, all because they refused to look at me at all, not even a blood test and a urine culture from which, two years later I am still waiting for an answer, and also a little shocking that the doctor was with the cell phone and with his feet on the chair. Today (12/25/2023) at seven in the afternoon they saw me in consultation one. The nurse, yelling at me and speaking to me in a very bad way, told me to see if I am more attentive because they had called me three times and I was not where I should be (I was where the girls at the reception indicated), all 20 I have spent the minutes that I have been waiting looking at the screen, a screen which does not reflect all the numbers because it has happened to several people in that time range. It is a complete shame about this hospital.",,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxOUxUY0NBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIC19LTcCA%7CCgwIj9SdrAYQoMSk2QI%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxOUxUY0NBEAE,"7 horas en urgencias y me tengo que marchar sin ser atendido.
Me operan del hombro y salgo con ulcera de ojo. Y lo peor, nadie asume culpas ni errores, se tapan unos a otros.",,LizarD7 Racing,https://www.google.com/maps/contrib/118101497379882949766?hl=en-US,118101497379882949766,https://lh3.googleusercontent.com/a-/ALV-UjWoK39m44pmYvasNZ5Q70lLIuDMaf2jpsyF0-wVXNj-5Gc=s40-c-rp-mo-ba4-br100,127,"7 horas en urgencias y me tengo que marchar sin ser atendido.
Me operan del hombro y salgo con ulcera de ojo. Y lo peor, nadie asume culpas ni errores, se tapan unos a otros.","7 hours in the emergency room and I have to leave without being attended to.
I had shoulder surgery and I came out with an eye ulcer. And the worst thing, no one assumes blame or mistakes, they cover each other up.",True,216.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWXzdlZ0xBEAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDV_7egLA%7CCgwIyJ2IrAYQoLjulQM%7C?hl=en-US,4.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWXzdlZ0xBEAE,,,Andres Martin Sanchez,https://www.google.com/maps/contrib/108730845054460619117?hl=en-US,108730845054460619117,https://lh3.googleusercontent.com/a/ACg8ocLIUrbB-EgjV14oFxHsXvERdsTX-AmAf5MYsBymNRm-=s40-c-rp-mo-br100,1,,,,2.0
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWeS1iT1l3EAE!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDVy-bOYw%7CCgwIu530qwYQiOq4zAM%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWeS1iT1l3EAE,Es lamentable llegar a estos sitios aquí es cuando sientes la desigualdad que hay de un privado y un público podrás morirte d lasco 3 hora sin. Ningún atención y solo hay dos personas también en toda la sala de espera tres horas……,1.0,Moha Jaade,https://www.google.com/maps/contrib/116398655306957115361?hl=en-US,116398655306957115361,https://lh3.googleusercontent.com/a/ACg8ocL92_NJlGjCrKf3qQ2gzVc_BXBpkpn1l5xk67iYgeKU=s40-c-rp-mo-br100,4,Es lamentable llegar a estos sitios aquí es cuando sientes la desigualdad que hay de un privado y un público podrás morirte d lasco 3 hora sin. Ningún atención y solo hay dos personas también en toda la sala de espera tres horas……,"It is unfortunate to arrive at these places, this is when you feel the inequality between a private and a public, you can die for 3 hours without it. No attention and there are only two people in the entire waiting room for three hours……",,1.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWck5XWjBBRRAB!2m1!1s0x0:0xfab3127fb18b149a!3m1!1s2@1:CIHM0ogKEICAgIDVrNWZ0AE%7CCgwIxYDcqwYQ0I_d2AI%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURWck5XWjBBRRAB,"Hoy, 11 de diciembre, he asistido a cambiar una cita al Hospital. Citaciones estaba llenísimo, pero mi sorpresa ha sido muy agradable cuando la única persona que estaba atendiendo, ha resultado tremendamente eficaz. Realizaba su trabajo, escuchando, atendiendo y solucionando problemas, incluso haciendo recomendaciones. Quiero darle las gracias públicamente y felicitarle por su buen hacer y su amabilidad. Da gusto encontrar personas así. Mi más sincero agradecimiento.",4.0,Maria Victoria Mariano Andres,https://www.google.com/maps/contrib/111993618120439053282?hl=en-US,111993618120439053282,https://lh3.googleusercontent.com/a/ACg8ocJIDWgR_vWaWayGKa7tALxCz8SxDCr_dXBAulSJz2wG=s40-c-rp-mo-br100,54,"Hoy, 11 de diciembre, he asistido a cambiar una cita al Hospital. Citaciones estaba llenísimo, pero mi sorpresa ha sido muy agradable cuando la única persona que estaba atendiendo, ha resultado tremendamente eficaz. Realizaba su trabajo, escuchando, atendiendo y solucionando problemas, incluso haciendo recomendaciones. Quiero darle las gracias públicamente y felicitarle por su buen hacer y su amabilidad. Da gusto encontrar personas así. Mi más sincero agradecimiento.","Today, December 11, I attended to change an appointment at the Hospital. Appointments was very full, but my surprise was very pleasant when the only person who was attending was tremendously effective. He did his job, listening, attending to and solving problems, even making recommendations. I want to thank you publicly and congratulate you for your good work and your kindness. It's nice to find people like that. My most sincere thanks.",,
