,link,rating,date,source,review_id,snippet,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,likes,user.local_guide
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOc2U2dklnEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICNse6vIg%7CCgwI5sWUrQYQ-PLjtwI%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNOc2U2dklnEAE,Excelente,L.Quispe,https://www.google.com/maps/contrib/111565858826648510122?hl=en-US,111565858826648510122,https://lh3.googleusercontent.com/a/ACg8ocIQNLYtr7VfS9r-CmXpljP61TGBsTACfqRW-RYe04w9jQ=s40-c-rp-mo-br100,18,5.0,Excelente,Excellent,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOcXRYblNREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICNqtXnSQ%7CCgwI9f-KrQYQuOuevQE%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNOcXRYblNREAE,"Hace caso 20 años que nació mi hijo en otro hospital privado en Barcelona..y a los 19 días fue trasladado al vall, d,hebron para operarlo.
No tengo palabras de agradecimiento para el personal médico y enfermeras de neonatología.la doctora Copons y el cardiologo que lo operó que no recuerdo el nombre., el doctor Vizmanos, el doctor Flores, y el doctor Macaya que el día que le dio el alta es como si hubiera vuelto a nacer para nosotros. todo el equipo que a lo largo del tiempo nos ha asistido...hoy día es un chico normal en todos los aspectos.",MARIPAQUI García,https://www.google.com/maps/contrib/116528214950631809852?hl=en-US,116528214950631809852,https://lh3.googleusercontent.com/a/ACg8ocILARULJgIsjOtxhWFdnth6kfWpQDaqe3uISi0fRmE=s40-c-rp-mo-br100,7,1.0,"Hace caso 20 años que nació mi hijo en otro hospital privado en Barcelona..y a los 19 días fue trasladado al vall, d,hebron para operarlo.
No tengo palabras de agradecimiento para el personal médico y enfermeras de neonatología.la doctora Copons y el cardiologo que lo operó que no recuerdo el nombre., el doctor Vizmanos, el doctor Flores, y el doctor Macaya que el día que le dio el alta es como si hubiera vuelto a nacer para nosotros. todo el equipo que a lo largo del tiempo nos ha asistido...hoy día es un chico normal en todos los aspectos.","It has been 20 years since my son was born in another private hospital in Barcelona... and after 19 days he was transferred to Vall d'Hebron for surgery.
I have no words of gratitude for the medical staff and neonatology nurses. Dr. Copons and the cardiologist who operated on him, whose name I don't remember. Dr. Vizmanos, Dr. Flores, and Dr. Macaya who on the day he discharged him It is as if he had been born again for us. the entire team that has assisted us over time... today he is a normal boy in all aspects.",,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOMExMcm5BRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICN0LLrnAE%7CCgwI9qD_rAYQ6NHFuQM%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNOMExMcm5BRRAB,La Dra Solana encantadora y muy buena profesional y el cirujano de vascular muy bueno. La atención de planta excelente y una muy buena experiencia con ellos,Antonia Torres Martos,https://www.google.com/maps/contrib/108132281696841668108?hl=en-US,108132281696841668108,https://lh3.googleusercontent.com/a/ACg8ocKPvTZFIBJB3Igq0KqNiYnfwCdzCHQy6oPkGuoNzpos=s40-c-rp-mo-br100,1,,La Dra Solana encantadora y muy buena profesional y el cirujano de vascular muy bueno. La atención de planta excelente y una muy buena experiencia con ellos,Dr Solana is charming and very good professional and the vascular surgeon is very good. Excellent plant care and a very good experience with them,,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQxeGR2VWlBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgID1xdvUiAE%7CCgwI0IDxrAYQ4Oqd4QE%7C?hl=en-US,1.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUQxeGR2VWlBRRAB,"Urgencias de la dona dia, 6 al 7 de enero,  2024 por la noche, paciente de oncología,  por acumulación de liquido en la mama operada no fue atendida.",Purificación García Fernández,https://www.google.com/maps/contrib/111509888358936424510?hl=en-US,111509888358936424510,https://lh3.googleusercontent.com/a-/ALV-UjX-a-MRfVhfKVyWuU54XhUlGlJmCVrzvbv32uHGJARLcas=s40-c-rp-mo-br100,2,,"Urgencias de la dona dia, 6 al 7 de enero,  2024 por la noche, paciente de oncología,  por acumulación de liquido en la mama operada no fue atendida.","Dona Emergencies day, January 6 to 7, 2024 at night, oncology patient, due to fluid accumulation in the operated breast, was not attended to.",2.0,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQxM3FURnJRRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgID13qTFrQE%7CCgwIofzprAYQwOTl4gE%7C?hl=en-US,2.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUQxM3FURnJRRRAB,"Fui a Urgencias para un fuerte golpe a la cabeza, tenía fiebre porque es uno de los síntomas del trauma cranico, la experiencia fue fatal entre esperar 12 horas sentado y más horas para que me hicieran algo y además el neurólogo nunca apareció...          Lo que más quiero destacar es que al triage me querían convencer de que tenia la ""gripe"" y mientras estaba allí lo he visto hacer con otros pacientes. Cuidado cuando vayas a algún hospital ahora, ir con los ojos abiertos y la mente despierta y no escuchar todo lo que quieren que nos creemos!
Pongo 2 estrellas porque en el calvario que me han hecho subir había una enfermera con empatía y que de vez en cuando venía a preguntarme cómo estaba porque por todo el resto la experiencia ha sido un 0 total.",17 Neo Seventeen,https://www.google.com/maps/contrib/117781294840708629023?hl=en-US,117781294840708629023,https://lh3.googleusercontent.com/a/ACg8ocLyKkZpkkIqMMgdP_l9vKs6R2QULtezQsopqeadnA12=s40-c-rp-mo-br100,2,,"Fui a Urgencias para un fuerte golpe a la cabeza, tenía fiebre porque es uno de los síntomas del trauma cranico, la experiencia fue fatal entre esperar 12 horas sentado y más horas para que me hicieran algo y además el neurólogo nunca apareció...          Lo que más quiero destacar es que al triage me querían convencer de que tenia la ""gripe"" y mientras estaba allí lo he visto hacer con otros pacientes. Cuidado cuando vayas a algún hospital ahora, ir con los ojos abiertos y la mente despierta y no escuchar todo lo que quieren que nos creemos!
Pongo 2 estrellas porque en el calvario que me han hecho subir había una enfermera con empatía y que de vez en cuando venía a preguntarme cómo estaba porque por todo el resto la experiencia ha sido un 0 total.","I went to the emergency room for a severe blow to the head, I had a fever because it is one of the symptoms of cranial trauma, the experience was fatal between waiting 12 hours sitting and more hours for something to be done to me and also the neurologist never showed up... What I want to highlight the most is that at triage they wanted to convince me that I had the ""flu"" and while I was there I have seen it done with other patients. Be careful when you go to a hospital now, go with your eyes open and your mind awake and don't listen to everything they want us to believe!
I give 2 stars because in the ordeal that they put me through there was a nurse with empathy who from time to time came to ask me how I was doing because for everything else the experience has been a total 0.",1.0,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQxME1XTEdREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgID10MWLGQ%7CCgwI6LHcrAYQgKGmvQI%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUQxME1XTEdREAE,"Para mí el mejor hospital del mundo, estoy aquí vivo gracias a ellos",Manuel Leal Dominguez,https://www.google.com/maps/contrib/100452577380915818059?hl=en-US,100452577380915818059,https://lh3.googleusercontent.com/a/ACg8ocIS4uU3w8FYo0fCeNHZJ0X3bbAdO3TFrWiGAQOIBLnd=s40-c-rp-mo-br100,1,,"Para mí el mejor hospital del mundo, estoy aquí vivo gracias a ellos","For me the best hospital in the world, I am here alive thanks to them",,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxdmFUTnZRRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1vaTNvQE%7CCgwIuPbQrAYQ-PbEswI%7C?hl=en-US,4.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxdmFUTnZRRRAB,,Alba JuMu,https://www.google.com/maps/contrib/111281989699276492606?hl=en-US,111281989699276492606,https://lh3.googleusercontent.com/a-/ALV-UjU2vFPZExeVK_KrpZcwlnVJ_4MzleuxVvDhshoLqMft4AK8=s40-c-rp-mo-ba3-br100,1,,,,,True
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxN3R5NG5BRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC17ty4nAE%7CCgwI6_6-rAYQoLe64QI%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxN3R5NG5BRRAB,"Grandes profesionales. Mis felicitaciones a todo el personal de enfermeria, auxiliares, personal de limpieza, celadores, secretaria y médicos que nos han cuidado desde el 4 hasta el 7 de julio en la planta tercera habitaciones impares. Espero que nadie desmantele el sistema público de salud que es el que nos cuida a todos.",Nuria,https://www.google.com/maps/contrib/112331507566438224874?hl=en-US,112331507566438224874,https://lh3.googleusercontent.com/a/ACg8ocJe6wOMlp893UpNFOWV1HxAbWwutta03HRn7-sLHueZ=s40-c-rp-mo-br100,35,12.0,"Grandes profesionales. Mis felicitaciones a todo el personal de enfermeria, auxiliares, personal de limpieza, celadores, secretaria y médicos que nos han cuidado desde el 4 hasta el 7 de julio en la planta tercera habitaciones impares. Espero que nadie desmantele el sistema público de salud que es el que nos cuida a todos.","Great professionals. My congratulations to all the nursing staff, assistants, cleaning staff, guards, secretary and doctors who have taken care of us from July 4 to 7 in the third floor, odd numbered rooms. I hope that no one dismantles the public health system, which is what takes care of us all.",2.0,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxdHZfZ09REAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1tv_gOQ%7CCgwIlce7rAYQiIbPigM%7C?hl=en-US,4.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxdHZfZ09REAE,"Falta de personal tanto médico, enfermería, celadores en fin una verguenza que vas de urgencia  con una neumonía grave y estés en los pasillos sin que te atiendan en más de 8 horas y que hasta 24 horas no te trasladen a la UCI . Muy mal el reparto de presupuestos para sanidad, deberían gastar más en ello y no en cosas que prefiero no mencionar.
Tendríamos que hablar todos los usuarios haber si suerte efecto.
El personal super atentos y cariñosos intentando atendernos lo mejor posible.",Charo León Gálvez,https://www.google.com/maps/contrib/116711754775044093482?hl=en-US,116711754775044093482,https://lh3.googleusercontent.com/a-/ALV-UjWRn7bnC2l_12VTc1-Fmw3P2FdfNXvr51nfX3o6k0D76ek=s40-c-rp-mo-br100,55,17.0,"Falta de personal tanto médico, enfermería, celadores en fin una verguenza que vas de urgencia  con una neumonía grave y estés en los pasillos sin que te atiendan en más de 8 horas y que hasta 24 horas no te trasladen a la UCI . Muy mal el reparto de presupuestos para sanidad, deberían gastar más en ello y no en cosas que prefiero no mencionar.
Tendríamos que hablar todos los usuarios haber si suerte efecto.
El personal super atentos y cariñosos intentando atendernos lo mejor posible.","Lack of staff, both medical, nursing, guards, in short, it is a shame that you go to the emergency room with severe pneumonia and are in the hallways without being attended to for more than 8 hours and not being transferred to the ICU for up to 24 hours. The distribution of health budgets is very bad, they should spend more on it and not on things that I prefer not to mention.
We should talk to all users to have this luck effect.
The staff are super attentive and affectionate, trying to serve us as best as possible.",,
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURjc09Udml3RRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDcsOTviwE%7CCgwI6uKxrAYQyPuksQI%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURjc09Udml3RRAB,Personal muy amable y atento! Me siento muy agradecida. Ojalá este fuera el trato en todos los  hospitales y centros de salud pública.,Raquel Mp,https://www.google.com/maps/contrib/117439279967685930101?hl=en-US,117439279967685930101,https://lh3.googleusercontent.com/a-/ALV-UjUm5YfGC4PwXDAPVil4Oo7Cg8oE2yO7Cg58W39Uj6it-V4=s40-c-rp-mo-br100,56,1.0,Personal muy amable y atento! Me siento muy agradecida. Ojalá este fuera el trato en todos los  hospitales y centros de salud pública.,Very friendly and helpful staff! I feel very grateful. I wish this were the treatment in all hospitals and public health centers.,,
