,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4eTRPYkJnEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICxy4ObBg%7CCgwI_bDBowYQ2OumogE%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4eTRPYkJnEAE,"Buenos días,

Ayer acompañe a una amiga al médico y nos encontramos con una Internista de la nutricionista, su nombre es Joanna Rita, cuando llegamos a la consulta tuvo el poco tacto de decirle a mi compañera que tenía obesidad y que no era apta para tener un hijo, por otro lado a parte de ponerse con el físico de una persona sin saber nada de porqué la tiene, le dijo que no sería capaz de córrer detrás de él cuando este fuera mayor, por otro lado creo que una persona que atiende al público y que tiene que mirar por sus pacientes puede hablar con esta poca consideración y poco tacto.

Pido porfavor, ya de cara la otra gente que se encuentre esto, que des del hospital se ponga mando dura a estos comportamientos tan hirientes y desagradables,

Gracias",5.0,Rocio Sanchez Molina,https://www.google.com/maps/contrib/113551787874765274305?hl=en-US,113551787874765274305,https://lh3.googleusercontent.com/a/ACg8ocI65rW_A7Gum3g4udwakSlqernb4Mj894VIWSJn0f8C=s40-c-rp-mo-br100,1,"Buenos días,

Ayer acompañe a una amiga al médico y nos encontramos con una Internista de la nutricionista, su nombre es Joanna Rita, cuando llegamos a la consulta tuvo el poco tacto de decirle a mi compañera que tenía obesidad y que no era apta para tener un hijo, por otro lado a parte de ponerse con el físico de una persona sin saber nada de porqué la tiene, le dijo que no sería capaz de córrer detrás de él cuando este fuera mayor, por otro lado creo que una persona que atiende al público y que tiene que mirar por sus pacientes puede hablar con esta poca consideración y poco tacto.

Pido porfavor, ya de cara la otra gente que se encuentre esto, que des del hospital se ponga mando dura a estos comportamientos tan hirientes y desagradables,

Gracias","Good morning,

Yesterday I accompanied a friend to the doctor and we met an Internist from the nutritionist, her name is Joanna Rita, when we arrived at the consultation she was tactless enough to tell my colleague that she was obese and that she was not suitable to have a child, On the other hand, apart from taking on the physique of a person without knowing anything about why he has it, he told him that he would not be able to run after him when he was older, on the other hand I believe that a person who serves the public and who He has to look out for his patients, he can speak with this little consideration and tact.

I ask please, in the face of other people who encounter this, that the hospital put a firm grip on these hurtful and unpleasant behaviors,

Thank you",,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4cmJqSFJREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICxrbjHRQ%7CCgsIlN6yowYQkMTTHQ%7C?hl=en-US,5.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4cmJqSFJREAE,,,Eva Rumi,https://www.google.com/maps/contrib/116169649669149007606?hl=en-US,116169649669149007606,https://lh3.googleusercontent.com/a/ACg8ocJDXFnmShwEqyP6KZBbntPdRNlYlXGZAGNRVkyRSVQV=s40-c-rp-mo-ba2-br100,21,,,True,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4dHR1RHpBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICxttuDzAE%7CCgwI9siSowYQuO6K6gI%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4dHR1RHpBRRAB,,,Douglas Bolaños,https://www.google.com/maps/contrib/106918321203904788522?hl=en-US,106918321203904788522,https://lh3.googleusercontent.com/a-/ALV-UjUSWGx6HjKnLGTLw9HI9k_rDzCJACIWrBfXQRvKCKoauR4=s40-c-rp-mo-ba4-br100,115,,,True,129.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSOS1Xc1ZnEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDR9-WsVg%7CCgsIxrfYogYQkKGWUQ%7C?hl=en-US,2.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSOS1Xc1ZnEAE,"Creo que a los que gestionan el hospital se les ha olvidado de lo que es la empatía y la preocupación de la gente, que nadie viene aquí por gusto .
Al mismo tiempo que pienso que no cuidan lo que deben cuidar a sus empleados, pienso que ser enfermero, médico, o cirujano es una vocación hermosa, pero tienen tanta faena y van tan desbordados que ya no hacen su trabajo agusto ni pueden atender al paciente como necesita ser atendido.
Se rigen por protocolos y normas tan estrictos que ayer tuvieron a mi familia desde las 15 de la tarde hasta casi las 21 sin saber nada de mi, más que la operación había ido bien , me tuvieron en reanimación porque no había camas disponibles decían, yo desesperada preguntava por mi familia si se les había informado de ello para que estuvieran tranquilos y decían que si ,cosa que no es cierta .
Estoy agradecida por los profesionales que hay y todo lo que hacen , pero creo que hay cosas que son vergonzosas y haremos una queja formal al respecto.",3.0,Alba Arias,https://www.google.com/maps/contrib/107528489616885323137?hl=en-US,107528489616885323137,https://lh3.googleusercontent.com/a/ACg8ocKSHduU9ubdqutHsYLR_r0XaKBj06SqKNsdGIyHFKOK=s40-c-rp-mo-ba2-br100,11,"Creo que a los que gestionan el hospital se les ha olvidado de lo que es la empatía y la preocupación de la gente, que nadie viene aquí por gusto .
Al mismo tiempo que pienso que no cuidan lo que deben cuidar a sus empleados, pienso que ser enfermero, médico, o cirujano es una vocación hermosa, pero tienen tanta faena y van tan desbordados que ya no hacen su trabajo agusto ni pueden atender al paciente como necesita ser atendido.
Se rigen por protocolos y normas tan estrictos que ayer tuvieron a mi familia desde las 15 de la tarde hasta casi las 21 sin saber nada de mi, más que la operación había ido bien , me tuvieron en reanimación porque no había camas disponibles decían, yo desesperada preguntava por mi familia si se les había informado de ello para que estuvieran tranquilos y decían que si ,cosa que no es cierta .
Estoy agradecida por los profesionales que hay y todo lo que hacen , pero creo que hay cosas que son vergonzosas y haremos una queja formal al respecto.","I think that those who manage the hospital have forgotten what empathy and people's concern are, that no one comes here for the pleasure of it.
At the same time that I think that they do not take care of what they should take care of their employees, I think that being a nurse, doctor, or surgeon is a beautiful vocation, but they have so much work and are so overwhelmed that they no longer do their job comfortably nor can they care for the patient. how it needs to be cared for.
They are governed by such strict protocols and rules that yesterday they had my family from 3 pm until almost 9 pm without knowing anything about me, other than that the operation had gone well, they had me in resuscitation because there were no beds available, they said, I Desperately, I asked about my family if they had been informed about it so that they could be calm and they said yes, which is not true.
I am grateful for the professionals there and everything they do, but I think there are things that are embarrassing and we will make a formal complaint about it.",True,1.0
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSbV8zRHpnRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDRm_3DzgE%7CCgwIqLjOogYQyJLd_QI%7C?hl=en-US,5.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSbV8zRHpnRRAB,"Molt Bona , pero parte Dels metges e infemeres i administratius.
Moltes gracies per tot.",,carmen soler,https://www.google.com/maps/contrib/102095036609470942403?hl=en-US,102095036609470942403,https://lh3.googleusercontent.com/a/ACg8ocKicuLNfEmQDMwN_UI2DyWsB6pbu5uR5c5q9gRRMx0Y=s40-c-rp-mo-br100,1,"Molt Bona , pero parte Dels metges e infemeres i administratius.
Moltes gracies per tot.","Very good, but part of the doctors and nurses and administrators.
Thank you for everything.",,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSM2JXckZnEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDR3bWrFg%7CCgwIvszAogYQsP_g0gM%7C?hl=en-US,5.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSM2JXckZnEAE,,,Rosa Maria Crespo,https://www.google.com/maps/contrib/101179901655146511868?hl=en-US,101179901655146511868,https://lh3.googleusercontent.com/a-/ALV-UjXckM4oSbOpVu6d0DarLtHruHGgAFq0oFl8kVteFYkiYW_M=s40-c-rp-mo-br100,6,,,,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSOWVYbmtBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDR9eXnkAE%7CCgwIiZm7ogYQ0LG30AM%7C?hl=en-US,1.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSOWVYbmtBRRAB,"Mi padre ingreso por su propio pie por un estreñimiento y tras repetirle las endoscopias por tres veces y realizarle varios TAC no supieron determinar exactamente que tenía. A pesar de su edad avanzada era autónomo y perfectamente lucido y orientado y tenía control.absiluto de sus necesidades fisiológicas. No obstante a cada endoscopia que le hacían lo sometían a una dieta absoluta de varios días, en algún caso hasta de 5 días. Le hacían la prueba y como no era concluyente, pues otra dieta absoluta otros días más...y así hasta por tres veces. Al final termino encamado, llagado, acribillado a pinchazos, con sus partes hinchadas como puños, inmovilizado en cama sin permiso para moverse, con oxígeno y sondeado por abajo y por arriba, con pañal que se lo cambiaban no cuando era necesario sino cuando se acordaban. Le prohibieron beber agua y desde hacía tiempo tampoco comer porque decían que podía hacer un broncoespasmo. Le pusieron morfina a dosis cada vez más altas...hasta que después de 45 días de lucha  agónica nosotros dejó asfixiado por su propia mucosidad. Conviene recordar que a pesar de su edad 93 años realizaba manualidades y comia y bebía con normalidad. Desde luego el servicio de aparato digestivo de la 5 planta de general demostró una incompetencia inaceptable porque a pesar de todas las pruebas realizadas nunca determinó con exactitud si mi padre tenía o no una enfermedad concreta . Además de las 4 personas que estuvieron hospitalizadas  con mi padre, había 2 pacientes por habitación, 3 fallecieron y al cuarto le perdí la pista porque lo enviaron a otro centro asistencial.",11.0,Cristobal caro perez,https://www.google.com/maps/contrib/109580568377973142084?hl=en-US,109580568377973142084,https://lh3.googleusercontent.com/a-/ALV-UjWsSQYnkxthEunEpQksHuzanKPxBCWzktaT_WKRCzxve5Y=s40-c-rp-mo-ba2-br100,15,"Mi padre ingreso por su propio pie por un estreñimiento y tras repetirle las endoscopias por tres veces y realizarle varios TAC no supieron determinar exactamente que tenía. A pesar de su edad avanzada era autónomo y perfectamente lucido y orientado y tenía control.absiluto de sus necesidades fisiológicas. No obstante a cada endoscopia que le hacían lo sometían a una dieta absoluta de varios días, en algún caso hasta de 5 días. Le hacían la prueba y como no era concluyente, pues otra dieta absoluta otros días más...y así hasta por tres veces. Al final termino encamado, llagado, acribillado a pinchazos, con sus partes hinchadas como puños, inmovilizado en cama sin permiso para moverse, con oxígeno y sondeado por abajo y por arriba, con pañal que se lo cambiaban no cuando era necesario sino cuando se acordaban. Le prohibieron beber agua y desde hacía tiempo tampoco comer porque decían que podía hacer un broncoespasmo. Le pusieron morfina a dosis cada vez más altas...hasta que después de 45 días de lucha  agónica nosotros dejó asfixiado por su propia mucosidad. Conviene recordar que a pesar de su edad 93 años realizaba manualidades y comia y bebía con normalidad. Desde luego el servicio de aparato digestivo de la 5 planta de general demostró una incompetencia inaceptable porque a pesar de todas las pruebas realizadas nunca determinó con exactitud si mi padre tenía o no una enfermedad concreta . Además de las 4 personas que estuvieron hospitalizadas  con mi padre, había 2 pacientes por habitación, 3 fallecieron y al cuarto le perdí la pista porque lo enviaron a otro centro asistencial.","My father was admitted on his own due to constipation and after repeating the endoscopies three times and performing several CT scans, they were unable to determine exactly what he had. Despite his advanced age, he was autonomous and perfectly lucid and oriented and had absolute control of his physiological needs. However, for each endoscopy they performed, they put him on an absolute diet for several days, in some cases up to 5 days. They did the test and since it was not conclusive, then another absolute diet for another few days...and so on up to three times. In the end he ended up bedridden, sore, riddled with punctures, with his parts swollen like fists, immobilized in bed without permission to move, with oxygen and probed from below and above, with a diaper that was changed not when it was necessary but when they remembered. . They forbade him to drink water or eat for a long time because they said he could have bronchospasm. They gave him morphine at increasingly higher doses...until after 45 days of agonizing struggle he left us suffocating on his own mucus. It is worth remembering that despite his age of 93, he did crafts and ate and drank normally. Of course, the digestive system service on the 5th general floor demonstrated unacceptable incompetence because despite all the tests carried out, it never determined exactly whether or not my father had a specific illness. In addition to the 4 people who were hospitalized with my father, there were 2 patients per room, 3 died and I lost track of the fourth because they sent him to another healthcare center.",True,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSeWJUNV9BRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDRybT5_AE%7CCgwIjNutogYQ2PbyvwE%7C?hl=en-US,4.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSeWJUNV9BRRAB,"Doy las gracias a todo el personal del hospital, en especial a los médicos trasplantadores de médula ósea, así como a las enfermeras     Pediatría",,Sabrina Chaneel,https://www.google.com/maps/contrib/103487581596095903632?hl=en-US,103487581596095903632,https://lh3.googleusercontent.com/a-/ALV-UjXGGHYyKo8iMjp1JIG7BY8JI50Han4VgTHncn-JMPckulo=s40-c-rp-mo-br100,4,"Doy las gracias a todo el personal del hospital, en especial a los médicos trasplantadores de médula ósea, así como a las enfermeras     Pediatría","I thank all the hospital staff, especially the bone marrow transplant doctors, as well as the nurses     Pediatrics",,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSX1BLc3RBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDR_PKstAE%7CCgwIhbSFogYQ-Mr5wgI%7C?hl=en-US,5.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSX1BLc3RBRRAB,Me salvaron la vida por lo que solo puedo decir excelencias.Gracias.,1.0,Carles Berenguer,https://www.google.com/maps/contrib/112833859365585155755?hl=en-US,112833859365585155755,https://lh3.googleusercontent.com/a-/ALV-UjXEobsLQ5UYhUKO7DiY8mPGQvb7RPXH2c96iHnMiJfX2Sk=s40-c-rp-mo-ba3-br100,37,Me salvaron la vida por lo que solo puedo decir excelencias.Gracias.,They saved my life so I can only say excellence. Thank you.,True,3.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSM0x1V0FREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDR3LuWAQ%7CCgwI15yEogYQyPnCwwI%7C?hl=en-US,1.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSM0x1V0FREAE,"Urgencias ginecología hospital de la mujer fatal ,de las 6:30 a las 10:30h para que te miren llegue chorreando líquido por la cicatriz de una cirugía que me habían realizado allí una semana antes .vergonzoso lo que estaba empapando y no me atendían tuve que exigir  un empapador porque ni eso me daban la ropa empapada .muy mala experiencia para mirarme y no hacerme nada, mandarme antibiótico que dos horas más tarde aún no me sale la receta en la tarjeta .Pondré una reclamación formal en cuanto me recupere un poco",3.0,Deivid 420,https://www.google.com/maps/contrib/113312544266300766031?hl=en-US,113312544266300766031,https://lh3.googleusercontent.com/a-/ALV-UjX-aEU5QL29EdUv7EVppz_MKEbcgdAZGezkgXJQKEDQSw=s40-c-rp-mo-br100,17,"Urgencias ginecología hospital de la mujer fatal ,de las 6:30 a las 10:30h para que te miren llegue chorreando líquido por la cicatriz de una cirugía que me habían realizado allí una semana antes .vergonzoso lo que estaba empapando y no me atendían tuve que exigir  un empapador porque ni eso me daban la ropa empapada .muy mala experiencia para mirarme y no hacerme nada, mandarme antibiótico que dos horas más tarde aún no me sale la receta en la tarjeta .Pondré una reclamación formal en cuanto me recupere un poco","Gynecology emergency hospital of the fatal woman, from 6:30 to 10:30 a.m. so that they can look at you, I arrive dripping liquid from the scar from a surgery that had been performed on me there a week before. It was embarrassing what I was soaking and they didn't treat me I had I had to demand a soaker because they didn't even give me soaked clothes. Very bad experience to look at me and do nothing, send me an antibiotic that two hours later I still don't get the prescription on the card. I will file a formal complaint as soon as I recover a little",,
