,link,rating,date,source,review_id,snippet,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,likes,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNE1XNGF3EAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDR4MW4aw%7CCgwI27fqoQYQ2Lf97AE%7C?hl=en-US,5.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSNE1XNGF3EAE,Un hospital con buenos profesionales sobre todo para mí urologia,Pablo Guijarro navarro,https://www.google.com/maps/contrib/113985253734218209904?hl=en-US,113985253734218209904,https://lh3.googleusercontent.com/a/ACg8ocKgFDkltrq6dUdQMi1pHc81e3stjmVubitABzJGOLT9=s40-c-rp-mo-br100,13,Un hospital con buenos profesionales sobre todo para mí urologia,"A hospital with good professionals, especially for my urology",,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSd0liU0JBEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDRwIbSBA%7CCgwIhvPnoQYQiKyI2AI%7C?hl=en-US,1.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSd0liU0JBEAE,,Arash mofidi,https://www.google.com/maps/contrib/102382011596740595975?hl=en-US,102382011596740595975,https://lh3.googleusercontent.com/a/ACg8ocK-h_KZER4aTAcXToOH79qbPk-p9ejV2kc9dBt_tKa7=s40-c-rp-mo-br100,3,,,,,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSal8yT1B3EAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICRj_2OPw%7CCgwIj9DfoQYQ0Ib7zAM%7C?hl=en-US,2.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNSal8yT1B3EAE,"Los médicos un 10. Las infermeras e infermeros otro 10 casi todos porque hay algunas que pasan de ti y te tratan como si estuvieran hartas de su trabajo....  Estava inmovilizada y me dice q m duche, me arranca tal cual lo digo los apositos de las costuras con grapas y me abre el agua ardiendo encima de ellas...y luego me deja sola sin jabon, ni toalla ni ayuda, la llamo y ni se digna a ayudar...cómo esto muchas otras anécdotas con la misma infermera ""amargada"".... Y la limpieza pésima no: inexistente durante 5 días y los baños tienen mugre y moho de años: un hospital debería ser higiénico o pido demasiado????? El silencio y descanso de los enfermos Imposible a cualquier hora!!Estuve una semana en planta 3.",Susanna Ninà Ardévol,https://www.google.com/maps/contrib/115266426158904978160?hl=en-US,115266426158904978160,https://lh3.googleusercontent.com/a/ACg8ocKeI21PjZzBr-yGLxMZv3dYBaIWiCifzAdiF-vpzPKR=s40-c-rp-mo-ba3-br100,28,"Los médicos un 10. Las infermeras e infermeros otro 10 casi todos porque hay algunas que pasan de ti y te tratan como si estuvieran hartas de su trabajo....  Estava inmovilizada y me dice q m duche, me arranca tal cual lo digo los apositos de las costuras con grapas y me abre el agua ardiendo encima de ellas...y luego me deja sola sin jabon, ni toalla ni ayuda, la llamo y ni se digna a ayudar...cómo esto muchas otras anécdotas con la misma infermera ""amargada"".... Y la limpieza pésima no: inexistente durante 5 días y los baños tienen mugre y moho de años: un hospital debería ser higiénico o pido demasiado????? El silencio y descanso de los enfermos Imposible a cualquier hora!!Estuve una semana en planta 3.","The doctors get a 10. The nurses get another 10, almost all of them because there are some who ignore you and treat you as if they were fed up with their job.... I was immobilized and he told me to take a shower, he ripped off the dressings just as I said. of the seams with staples and she turns on the burning water on top of them... and then she leaves me alone without soap, towel or help, I call her and she doesn't even deign to help... like this many other anecdotes with the same nurse ""bitter"".... And not the terrible cleaning: non-existent for 5 days and the bathrooms have years of dirt and mold: a hospital should be hygienic or am I asking too much????? The silence and rest of the sick Impossible at any time!! I spent a week on the 3rd floor.",1.0,True,21.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSZ2EyUzNBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICRga2S3AE%7CCgsIup2roQYQoOC0Hw%7C?hl=en-US,1.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSZ2EyUzNBRRAB,"De los peores hospitales que he visitado, ni te antienden bien, no te dan facilidades para los visitantes y visto lo visto dan más importancia a los idiomas que a los enfermos..basura",Carlos Madrid,https://www.google.com/maps/contrib/113868651944594799401?hl=en-US,113868651944594799401,https://lh3.googleusercontent.com/a/ACg8ocKIrOYYH8Pk8fOHFxb_kcPNuHSgmlMIOQ9-teFnPSpv=s40-c-rp-mo-ba3-br100,62,"De los peores hospitales que he visitado, ni te antienden bien, no te dan facilidades para los visitantes y visto lo visto dan más importancia a los idiomas que a los enfermos..basura","One of the worst hospitals I have visited, they don't even treat you well, they don't give you facilities for visitors and having seen what we've seen, they give more importance to languages ​​than to the sick... rubbish",3.0,True,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSMXNXSkNnEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICR1sWJCg%7CCgsI54OgoQYQkNmLCQ%7C?hl=en-US,1.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNSMXNXSkNnEAE,"Demasiado sectarios para mi, mezclan sanidad y política, al mas puro estilo segregacionista",Serra,https://www.google.com/maps/contrib/108310106568245255088?hl=en-US,108310106568245255088,https://lh3.googleusercontent.com/a/ACg8ocL7-RxGVuM2sAQeABgp7w8ZSCgC5aKpWydnnTyBF5DG=s40-c-rp-mo-ba3-br100,67,"Demasiado sectarios para mi, mezclan sanidad y política, al mas puro estilo segregacionista","Too sectarian for me, they mix health and politics, in the purest segregationist style",2.0,True,1.0
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSbHJqZWtRRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICRlrjekQE%7CCgwI7ZWeoQYQiOqHjAI%7C?hl=en-US,1.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSbHJqZWtRRRAB,"Hospital totalmente nocivo y no recomendable si hablas español. Primeramente se ríen de ti en la sala de triaje o recepción de pacientes, exponiendote que en Aragon hay hospitales en español, devaluando tu urgencia a leve, riéndose en tu cara mientras esperas. Segundo, si llevas a un niño enfermo le dicen literalmente "" niño esto te pasa por tener un padre español "". Si eres español, evita este hospital",Rubén Pérez Ortiz,https://www.google.com/maps/contrib/115692671889256883335?hl=en-US,115692671889256883335,https://lh3.googleusercontent.com/a/ACg8ocLSiajfG99ZLPL8TcFzmlzUx9v8ZYUlNg5aGXR5V8pO=s40-c-rp-mo-ba3-br100,28,"Hospital totalmente nocivo y no recomendable si hablas español. Primeramente se ríen de ti en la sala de triaje o recepción de pacientes, exponiendote que en Aragon hay hospitales en español, devaluando tu urgencia a leve, riéndose en tu cara mientras esperas. Segundo, si llevas a un niño enfermo le dicen literalmente "" niño esto te pasa por tener un padre español "". Si eres español, evita este hospital","Totally harmful hospital and not recommended if you speak Spanish. First, they laugh at you in the triage or patient reception room, telling you that in Aragon there are hospitals in Spanish, devaluing your urgency to mild, laughing in your face while you wait. Second, if you take a sick child they literally tell him ""child, this happens to you for having a Spanish father."" If you are Spanish, avoid this hospital",7.0,True,4.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSeHBPQnhBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICRxpOBxAE%7CCgwIhumboQYQyM_fuwM%7C?hl=en-US,5.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSeHBPQnhBRRAB,,javi lopez,https://www.google.com/maps/contrib/116444271149401697287?hl=en-US,116444271149401697287,https://lh3.googleusercontent.com/a-/ALV-UjW0-3ajLHmdZbK2VG60B6SDJacD-wL9EZYVvp7akLXKEg=s40-c-rp-mo-br100,11,,,,,17.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSbk1mRWV3EAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICRnMfEew%7CCgwI9PuGoQYQ8My74AI%7C?hl=en-US,5.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNSbk1mRWV3EAE,"Juan Antonio, el vigilante de seguridad que había esta tarde en urgencias de traumatología, ha sido muy amable. Después de una espera de 4 horas a una ambulancia que nunca llegó, llegar al hospital Vall hebron transportando en tu propio vehículo a una persona de la tercera edad después de una caída y que no haya ni un hueco para dejar al enfermo y encontrarte con un profesional como Juan Antonio, que muestra empatía, comprensión y predisposición para ayudar, es muy gratificante. Muy agradecida de encontrarme a personas así en sitios en los que el buen hacer y la buena voluntad, se agradecen mucho. ¡Gracias!",Desirée Rodríguez,https://www.google.com/maps/contrib/101957526997431658514?hl=en-US,101957526997431658514,https://lh3.googleusercontent.com/a-/ALV-UjVe3j8wA-_YeoYAaI0t2EpWLrKAvbTDbSSjgiE2iYabdhxa=s40-c-rp-mo-br100,4,"Juan Antonio, el vigilante de seguridad que había esta tarde en urgencias de traumatología, ha sido muy amable. Después de una espera de 4 horas a una ambulancia que nunca llegó, llegar al hospital Vall hebron transportando en tu propio vehículo a una persona de la tercera edad después de una caída y que no haya ni un hueco para dejar al enfermo y encontrarte con un profesional como Juan Antonio, que muestra empatía, comprensión y predisposición para ayudar, es muy gratificante. Muy agradecida de encontrarme a personas así en sitios en los que el buen hacer y la buena voluntad, se agradecen mucho. ¡Gracias!","Juan Antonio, the security guard who was there this afternoon in the trauma emergency room, was very kind. After waiting 4 hours for an ambulance that never arrived, arriving at the Vall Hebron hospital transporting an elderly person in your own vehicle after a fall and there being no space to leave the patient and finding yourself with a Professional like Juan Antonio, who shows empathy, understanding and willingness to help, is very rewarding. Very grateful to meet people like this in places where good work and good will are greatly appreciated. Thank you!",2.0,,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtd0lMUWlBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICmwILQiAE%7CCgwI77eCoQYQqO-azgI%7C?hl=en-US,2.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNtd0lMUWlBRRAB,"Instalaciones viejas y sin mantenimiento.
Respecto al personal podían mejorar en amabilidad en algunos servicios.
Al personal sanitario podrían valorar el trato cordial y la empatía que muchas veces brilla por su ausencia.",Meritxell,https://www.google.com/maps/contrib/103651520184301228698?hl=en-US,103651520184301228698,https://lh3.googleusercontent.com/a-/ALV-UjUv7sSMje44tdPORBbPdF58VxSlYlEowzyGachO6ZL2URUr=s40-c-rp-mo-ba4-br100,118,"Instalaciones viejas y sin mantenimiento.
Respecto al personal podían mejorar en amabilidad en algunos servicios.
Al personal sanitario podrían valorar el trato cordial y la empatía que muchas veces brilla por su ausencia.","Old and unmaintained facilities.
Regarding the staff, they could improve their friendliness in some services.
Health personnel could value the cordial treatment and empathy that is often conspicuous by its absence.",8.0,True,29.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSalBiT0tREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgICRjPbOKQ%7CCgwIop6CoQYQkNOGrwI%7C?hl=en-US,5.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNSalBiT0tREAE,,Anna Casado,https://www.google.com/maps/contrib/112679424757097126518?hl=en-US,112679424757097126518,https://lh3.googleusercontent.com/a/ACg8ocIcrVArMlfGcHnv8twQDhNvYe82Yd5BY50WeR6UErTE=s40-c-rp-mo-br100,5,,,,,
