,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.photos,user.local_guide,images
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxMHIzSG93RRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC10r3HowE%7CCgwIhdusrAYQ2JqB3gI%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxMHIzSG93RRAB,"Aunque estén desbordados que es el caso en este momento, es inadmisible que un médico tarde 24 horas en dar noticias a la familia del estado del paciente llegado a urgencias. También dejar claro que el trato de las enfermeras ha sido muy bueno y han sido las únicas que han proporcionado algo de
información. Pero para resumir las urgencias del vall d Hebrón deberían revisarlas urgentemente por son lo peor...",2.0,Sergio Lorente Pallé,https://www.google.com/maps/contrib/118259581984019988108?hl=en-US,118259581984019988108,https://lh3.googleusercontent.com/a/ACg8ocLWTR9ue7zsvUEG92mk9ni6nEf6ESjQKU895c2FPvNy=s40-c-rp-mo-br100,7,"Aunque estén desbordados que es el caso en este momento, es inadmisible que un médico tarde 24 horas en dar noticias a la familia del estado del paciente llegado a urgencias. También dejar claro que el trato de las enfermeras ha sido muy bueno y han sido las únicas que han proporcionado algo de
información. Pero para resumir las urgencias del vall d Hebrón deberían revisarlas urgentemente por son lo peor...","Even if they are overwhelmed, which is the case at the moment, it is unacceptable for a doctor to take 24 hours to give news to the family of the condition of the patient arriving at the emergency room. Also make it clear that the treatment of the nurses has been very good and they have been the only ones who have provided some help.
information. But to summarize the emergencies in Vall d Hebron they should urgently review them because they are the worst...",,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxZ3RXcFJ3EAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1gtWpRw%7CCgwItJ-orAYQwIPH2wE%7C?hl=en-US,3.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxZ3RXcFJ3EAE,,,Anissa Zegour,https://www.google.com/maps/contrib/103886951913683073455?hl=en-US,103886951913683073455,https://lh3.googleusercontent.com/a-/ALV-UjXG96QWOSGAP368M9DTH5p2ocVUr9yQOKQRW3TzBiKQHw=s40-c-rp-mo-br100,5,,,,,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxbk1lOENREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1nMe8CQ%7CCgsIrJSkrAYQyOWXIg%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxbk1lOENREAE,"Acudo al hospital general de urgencias con mi marido, el 061 es quien me dice que acuda a urgencias porque tiene 40º de fiebre y no remite, al llegar nos dicen q enseguida pasamos, bien, pasados tres cuartos de hora, salgo a admisiones de nuevo para preguntar si se acordaban de mi marido ya que no lo habían llamado y de paso me quejé del jolgorio que habia en la sala de espera de urgencias, teníamos detrás nuestro sentada una señora que en lugar de estar enferma o acompañar a un enfermo parecía mas bien que estaba de fiesta pasando la nochebuena en el hospital.

Cuando llaman a mi marido a triaje, me preguntan que porque acudo a Vall d’Hebrón en vez d ir al CUAP, y mi respuesta a sido… el 061 me ha dicho que acudiera a urgencias y así lo he hecho, tardo menos en llegar a Vall d’Hebrón que callejear y acudir al CUAP para que luego me deriven al hospital.

En definitiva que como me dijo que había mucha gente y en pocas palabras que me darían las uvas (x suerte quedan 6 días) con las mismas le dije que muy bien, que nos íbamos, me pidió hacerle unos controles, a lo que me negué, salí del hospital y como no, acudí a la sanidad privada… placa de tórax, prueba covid, gripe realizada, análisis de orina = infección vías respiratorias = antibiótico.

¡¡El mejor dinero invertido, la sanidad privada, porque lo que es la pública, según quien te toque vas listo!!

Continúen de fiesta celebrando la nochebuena en urgencias!!",1.0,GAC,https://www.google.com/maps/contrib/105168470440605939363?hl=en-US,105168470440605939363,https://lh3.googleusercontent.com/a/ACg8ocJgtwkiMylNktCjqFBnTqam7gbcwuUaJ8yxVURCwF_8qQ=s40-c-rp-mo-br100,29,"Acudo al hospital general de urgencias con mi marido, el 061 es quien me dice que acuda a urgencias porque tiene 40º de fiebre y no remite, al llegar nos dicen q enseguida pasamos, bien, pasados tres cuartos de hora, salgo a admisiones de nuevo para preguntar si se acordaban de mi marido ya que no lo habían llamado y de paso me quejé del jolgorio que habia en la sala de espera de urgencias, teníamos detrás nuestro sentada una señora que en lugar de estar enferma o acompañar a un enfermo parecía mas bien que estaba de fiesta pasando la nochebuena en el hospital.

Cuando llaman a mi marido a triaje, me preguntan que porque acudo a Vall d’Hebrón en vez d ir al CUAP, y mi respuesta a sido… el 061 me ha dicho que acudiera a urgencias y así lo he hecho, tardo menos en llegar a Vall d’Hebrón que callejear y acudir al CUAP para que luego me deriven al hospital.

En definitiva que como me dijo que había mucha gente y en pocas palabras que me darían las uvas (x suerte quedan 6 días) con las mismas le dije que muy bien, que nos íbamos, me pidió hacerle unos controles, a lo que me negué, salí del hospital y como no, acudí a la sanidad privada… placa de tórax, prueba covid, gripe realizada, análisis de orina = infección vías respiratorias = antibiótico.

¡¡El mejor dinero invertido, la sanidad privada, porque lo que es la pública, según quien te toque vas listo!!

Continúen de fiesta celebrando la nochebuena en urgencias!!","I go to the general emergency hospital with my husband, 061 is the one who tells me to go to the emergency room because he has a fever of 40º and it does not subside, when we arrive they tell us that we will immediately pass, well, after three quarters of an hour, I go out to admissions again to ask if they remembered my husband since they had not called him and in the process I complained about the merriment that was going on in the emergency waiting room, we had a lady sitting behind us who, instead of being sick or accompanying a sick person, seemed more well I was partying spending Christmas Eve at the hospital.

When they call my husband to triage, they ask me why I go to Vall d'Hebron instead of going to the CUAP, and my answer was... 061 told me to go to the emergency room and so I did, it took less time to arrive to Vall d'Hebron I have to wander around and go to the CUAP so that they can then refer me to the hospital.

In short, since he told me that there were a lot of people and in a few words that they would give me the grapes (luckily there are 6 days left) with them I told him very good, that we were leaving, he asked me to do some checks, to which I refused. , I left the hospital and of course, I went to private healthcare... chest x-ray, covid test, flu performed, urinalysis = respiratory tract infection = antibiotic.

The best money invested, private healthcare, because what public healthcare is, depending on who you get, you're ready!!

Continue partying celebrating Christmas Eve in the emergency room!!",2.0,,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxMUt2Y1dnEAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC11KvcWg%7CCgwIsZ2crAYQ6JO5uQI%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxMUt2Y1dnEAE,No hablen mal del hospital Valle Hebron por que gente como yo daríamos nuestra vida por volver espero que muy pronto Dras.Poca Arana Montesinos Dres. Pacha Guerra etc un lujo de hospital comparado en el infierno en donde estoy aora se lo aseguro recuerdos y todo mi cariño y respeto a Medulares Cirujia Septicos etc les hecho de menos aver si el año 2024 vuelvo que falta me hace feliz Navidad y próspero 2024 a todo el personal del valle hebron os quiero de corazón         ❤,,48edurdo,https://www.google.com/maps/contrib/113223658148841951245?hl=en-US,113223658148841951245,https://lh3.googleusercontent.com/a-/ALV-UjXq7HgQhiDNopjLncVgy9ZeV5VX3KWhak3rilkR1wfQqdvK=s40-c-rp-mo-ba3-br100,20,No hablen mal del hospital Valle Hebron por que gente como yo daríamos nuestra vida por volver espero que muy pronto Dras.Poca Arana Montesinos Dres. Pacha Guerra etc un lujo de hospital comparado en el infierno en donde estoy aora se lo aseguro recuerdos y todo mi cariño y respeto a Medulares Cirujia Septicos etc les hecho de menos aver si el año 2024 vuelvo que falta me hace feliz Navidad y próspero 2024 a todo el personal del valle hebron os quiero de corazón         ❤,"Do not speak ill of the Valle Hebron hospital because people like me would give our lives to return, I hope very soon Dras.Poca Arana Montesinos Drs. Pacha Guerra etc. a luxury hospital compared to the hell where I am now, I assure you, memories and all my love and respect to Medulares Cirujia Septicos, etc. I miss them, let's see if I come back in 2024, what's missing, it makes me happy Christmas and a prosperous 2024. All the Hebron Valley staff love you from the bottom of my heart         ❤",,True,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxcE5Hbld3EAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1pNGnWw%7CCgwIx8qZrAYQ0ImrlgI%7C?hl=en-US,2.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxcE5Hbld3EAE,"Bueno he tenido en buen concepto al hospital, pero la falta d atención da mucho q desear he ido con mi hijo x urgencias a las once d la noche m va a dar las seis d la mañana y aún espero resultados, la atención d parte d l@s enfermeros y alguno q otro médico buena.",1.0,Edwin,https://www.google.com/maps/contrib/108232486724522751384?hl=en-US,108232486724522751384,https://lh3.googleusercontent.com/a-/ALV-UjVbp_Ykq6uhe07gQT-7GbxdDP4DjfhL9NCcSYkZEjMWPQ=s40-c-rp-mo-ba5-br100,172,"Bueno he tenido en buen concepto al hospital, pero la falta d atención da mucho q desear he ido con mi hijo x urgencias a las once d la noche m va a dar las seis d la mañana y aún espero resultados, la atención d parte d l@s enfermeros y alguno q otro médico buena.","Well, I have had a good opinion of the hospital, but the lack of attention leaves much to be desired. I have gone with my son to the emergency room at eleven at night, it is going to be six in the morning and I am still waiting for results, the attention is part of the nurses and some other good doctors.",240.0,True,"['https://lh5.googleusercontent.com/p/AF1QipNH5SlHfFjeAMaabtdqiEoPOZPkF4-ttF_ZuToA=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOFEiTmLQFd7cRzBRuDau_BJHi5DTYOvikYg7PC=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOZSNn7xlIelpAAaAfph9t_GHdcN_617oVfJGU0=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPBj2Q5wfTw7xAe38YpwRDD2HIQpBPkzhmpVQjv=w100-h100-p-n-k-no']"
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxbU9TYzNRRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1mOSc3QE%7CCgwI7sCTrAYQuInV-wE%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxbU9TYzNRRRAB,"Ofcourse, it's a government hospital, my review wont matter but just to prepare the minds of anyone going. If you dont speak Spanish or Catalan, you are finished especially if you go to the emergency. Your case will have the least priority. Been currently waiting 7hrs in the emergency as i write. I came in with high blood pressure above the roof. Nobody cared, i was just another job they had to survive. I had a panic attack 3hrs into waiting, i sat in one corner crying because i couldnt understand what was going on..everyone kept walking pass. After like an hour, i calmed down talking to my family on phone. After 6hrs of waiting they put me in one room, told me the doctor was coming..nobody came..one hour waiting in that room. I came out, the nurses were all pressing their phones but ofcourse, what could i do. Stay back in the room and cry some more. I havent felt this worthless in my entire life. My only fear is leaving the hospital and passing out in a taxi or on the bus. I feel if i am to die from high blood pressure, let me be at the hospital. This is the only reason i havent left. If i die here, I'm just another sick person who died and work goes on. Truly a heartbreaking experience.",,Aquana Rio,https://www.google.com/maps/contrib/107623398362039852812?hl=en-US,107623398362039852812,https://lh3.googleusercontent.com/a/ACg8ocLcKxENyq8ew8ML3QtSJ07xiYk6cqr9cgVmWaotAZ2q=s40-c-rp-mo-br100,1,,,,,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxZ0lpZjh3RRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIC1gIif8wE%7CCgwIz_aIrAYQ6LrwzwE%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxZ0lpZjh3RRAB,"Y QUIEREN PEDIR AUMENTO DE SUELDO? NO SE. LO MERECEN La enfermara de la zona de la UCI en observaciones que llegó a trabajar a las 20:00, me dijo textualmente:
“HAY MUJER SI LOS CELADORES NO TIENEN NADA QUE HACER , QUE DE MALO TIENE QUE ESTÉN MIRANDO SUS MÓVILES, LOS POBRES NO VAN A ESTAR MIRANDO AL TECHO Y ABURRIDOS”.
Urgencias 19 octubre 23:00 y si quieren miren las cámaras y vean lo que hacen sus trabajadores …
Lo peor los celadores cuando no hacen nada están con el móvil y sino están mirando la página de deportes en el ordenador y si no que sus jefes miren los historiales de los ordenadores de urgencia,
PD. No tome fotos porque esta prohibido pero con las cámaras que tiene el hospital lo pueden  ver una vergüenza!!!
AND THEY WANT TO ASK FOR A SALARY INCREASE? I DON'T KNOW. THEY DESERVE IT The nurse from the ICU area in observations who came to work at 8:00 p.m., told me verbatim:
“THERE ARE WOMEN IF THE GUARDS HAVE NOTHING TO DO, WHAT'S BAD THAT THEY ARE LOOKING AT THEIR MOBILES, THE POOR GUYS ARE NOT GOING TO BE LOOKING AT THE CEILING AND BORING.”
Emergencies October 19 23:00 and if you want, look at the cameras and see what your workers do...
The worst thing about guards is when they do nothing they are on their cell phone and otherwise they are looking at the sports page on the computer and if not their bosses look at the records on the emergency computers,
P.S. Do not take photos because it is prohibited but with the cameras that the hospital has you can see it, a shame!!!",2.0,Melisa Parodi,https://www.google.com/maps/contrib/109859942202888925549?hl=en-US,109859942202888925549,https://lh3.googleusercontent.com/a-/ALV-UjXFDQzE7QLP3i2psUnLQX7cnxg5Sas3HC_LXuBxDDqhl8FU=s40-c-rp-mo-ba4-br100,152,"Y QUIEREN PEDIR AUMENTO DE SUELDO? NO SE. LO MERECEN La enfermara de la zona de la UCI en observaciones que llegó a trabajar a las 20:00, me dijo textualmente:
“HAY MUJER SI LOS CELADORES NO TIENEN NADA QUE HACER , QUE DE MALO TIENE QUE ESTÉN MIRANDO SUS MÓVILES, LOS POBRES NO VAN A ESTAR MIRANDO AL TECHO Y ABURRIDOS”.
Urgencias 19 octubre 23:00 y si quieren miren las cámaras y vean lo que hacen sus trabajadores …
Lo peor los celadores cuando no hacen nada están con el móvil y sino están mirando la página de deportes en el ordenador y si no que sus jefes miren los historiales de los ordenadores de urgencia,
PD. No tome fotos porque esta prohibido pero con las cámaras que tiene el hospital lo pueden  ver una vergüenza!!!
AND THEY WANT TO ASK FOR A SALARY INCREASE? I DON'T KNOW. THEY DESERVE IT The nurse from the ICU area in observations who came to work at 8:00 p.m., told me verbatim:
“THERE ARE WOMEN IF THE GUARDS HAVE NOTHING TO DO, WHAT'S BAD THAT THEY ARE LOOKING AT THEIR MOBILES, THE POOR GUYS ARE NOT GOING TO BE LOOKING AT THE CEILING AND BORING.”
Emergencies October 19 23:00 and if you want, look at the cameras and see what your workers do...
The worst thing about guards is when they do nothing they are on their cell phone and otherwise they are looking at the sports page on the computer and if not their bosses look at the records on the emergency computers,
P.S. Do not take photos because it is prohibited but with the cameras that the hospital has you can see it, a shame!!!","AND THEY WANT TO ASK FOR A SALARY INCREASE? I DON'T KNOW. THEY DESERVE IT The nurse from the ICU area in observations who arrived to work at 8:00 p.m., told me verbatim:
“THERE ARE WOMEN IF THE GUARDS HAVE NOTHING TO DO, WHAT'S BAD THAT THEY ARE LOOKING AT THEIR MOBILES, THE POOR GUYS ARE NOT GOING TO BE LOOKING AT THE CEILING AND BORING.”
Emergencies October 19 23:00 and if you want, look at the cameras and see what your workers do...
The worst thing about guards is when they do nothing they are on their cell phone and otherwise they are looking at the sports page on the computer and if not their bosses look at the records on the emergency computers,
P.S. Do not take photos because it is prohibited but with the cameras that the hospital has you can see it, a shame!!!
AND THEY WANT TO ASK FOR A SALARY INCREASE? I DON'T KNOW. THEY DESERVE IT The nurse from the ICU area in observations who came to work at 8:00 p.m., told me verbatim:
“THERE ARE WOMEN IF THE GUARDS HAVE NOTHING TO DO, WHAT'S BAD THAT THEY ARE LOOKING AT THEIR MOBILES, THE POOR GUYS ARE NOT GOING TO BE LOOKING AT THE CEILING AND BORING.”
Emergencies October 19 23:00 and if you want, look at the cameras and see what your workers do...
The worst thing about guards is when they do nothing they are on their cell phone and otherwise they are looking at the sports page on the computer and if not their bosses look at the records on the emergency computers,
. Do not take photos because it is prohibited but with the cameras that the hospital has you can see it, a shame!!!",312.0,True,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURsa0pQeGV3EAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDlkJPxew%7CCgsIiqOArAYQsKjsNw%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURsa0pQeGV3EAE,"Mi comentario es referente al cirujano cardiologo Dr. Rodríguez .Tenemos un familiar al que ha operado por sarcoma muscular,su estado ahora mismo es muy delicado y en una de sus visitas al manifestarle la enferma que no puede comer que vomita todo lo que come pues no se le ocurre otra  cosa que decirle que eso es psicológico y todo eso dicho de una forma despótica y prepotente cuando la enferma está sin fuerzas para decirle nada porque está en los huesos y su ánimo está por los suelos y si algún  familiar le pide explicaciones lo echa de la habitación de malas formas....en fin estamos toda la familia preocupadisima al ver en qué manos estamos.",4.0,Pilar Peula,https://www.google.com/maps/contrib/102408113937456633392?hl=en-US,102408113937456633392,https://lh3.googleusercontent.com/a/ACg8ocIyBJXh87uM7UCMu-Y8F417RFhMjI_km4ND1gEBxKLg=s40-c-rp-mo-br100,2,"Mi comentario es referente al cirujano cardiologo Dr. Rodríguez .Tenemos un familiar al que ha operado por sarcoma muscular,su estado ahora mismo es muy delicado y en una de sus visitas al manifestarle la enferma que no puede comer que vomita todo lo que come pues no se le ocurre otra  cosa que decirle que eso es psicológico y todo eso dicho de una forma despótica y prepotente cuando la enferma está sin fuerzas para decirle nada porque está en los huesos y su ánimo está por los suelos y si algún  familiar le pide explicaciones lo echa de la habitación de malas formas....en fin estamos toda la familia preocupadisima al ver en qué manos estamos.","My comment is regarding the cardiologist surgeon Dr. Rodríguez. We have a relative who has been operated on for muscular sarcoma, his condition right now is very delicate and in one of his visits, when the patient told him that she cannot eat, she vomits everything she eats, well He can't think of anything else but to tell her that this is psychological and all of this said in a despotic and arrogant way when the patient has no strength to tell him anything because she is in bones and her spirit is at rock bottom and if a family member asks her for explanations He throws him out of the room in a bad way...in short, the whole family is very worried when we see what hands we are in.",,,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWaDdMQVpREAE!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDVh7LAZQ%7CCgsIwNP6qwYQ-MGHbw%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWaDdMQVpREAE,El millor hospital públic de Catalunya,,Jordi Esquirol Caussa,https://www.google.com/maps/contrib/110767952997315725387?hl=en-US,110767952997315725387,https://lh3.googleusercontent.com/a-/ALV-UjXckk6gguxt5Qsgc1oFKkfOsK4k8U3HGSwq4bgbLQf_tZsq=s40-c-rp-mo-ba6-br100,924,El millor hospital públic de Catalunya,The best public hospital in Catalonia,4207.0,True,
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWaTRtN3NBRRAB!2m1!1s0x0:0x605519a76ed9875!3m1!1s2@1:CIHM0ogKEICAgIDVi4m7sAE%7CCgwInt7zqwYQ0IfC1wE%7C?hl=en-US,5.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURWaTRtN3NBRRAB,Gran equipo médico tanto profesionalmente como persona,,Pablo n,https://www.google.com/maps/contrib/115345212555016915909?hl=en-US,115345212555016915909,https://lh3.googleusercontent.com/a/ACg8ocKhY-s687eLHaFnBo7K0WCxiuCXe4LbFGzN1rNsmCEZ=s40-c-rp-mo-br100,7,Gran equipo médico tanto profesionalmente como persona,Great medical team both professionally and personally,,,
