,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1Nkx2Znd3RRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgID56LvfwwE%7CCgwI17rGqQYQyPLdogE%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUQ1Nkx2Znd3RRAB,"Ojalá pudiera ponerle un 0. Espero que esto llegue a la gente indicada, han pasado años desde esto pero yo nunca me olvidaré de lo que me hizo pasar este hospital.

El personal de psiquiatría de urgencias, especialmente una mujer, ánimo a que me quitara la vida, ánimo a mi primer intento y cuando mis familiares pusieron la hoja de reclamación, inmediatamente la negaron y anularon.

La planta de psiquiatria fue presente de uno de los eventos mas traumáticos de mi vida en este hospital, se rieron literalmente en mi cara despues de pasar un conflicto muy serio dentro.

Ellos se habrán olvidado de mi, pero el trauma que me hicieron sufrir, es algo que nunca olvidaré.

Espero que se tome consciencia de quienes están trabajando ahí dentro, espero que nunca mas nadie pueda pasar por mi experiencia. Lamentablemente sé que no soy la única.

Es el peor hospital que he pisado. El peor hospital que me ha tratado con diferencia, el hospital que hizo que casi perdiera mi vida.",15.0,Belen Kike,https://www.google.com/maps/contrib/102818931814094847262?hl=en-US,102818931814094847262,https://lh3.googleusercontent.com/a/ACg8ocKm4f3lmtwgej08SfSYfFITUeq898hvt2iCPly-r1FF=s40-c-rp-mo-br100,2,"Ojalá pudiera ponerle un 0. Espero que esto llegue a la gente indicada, han pasado años desde esto pero yo nunca me olvidaré de lo que me hizo pasar este hospital.

El personal de psiquiatría de urgencias, especialmente una mujer, ánimo a que me quitara la vida, ánimo a mi primer intento y cuando mis familiares pusieron la hoja de reclamación, inmediatamente la negaron y anularon.

La planta de psiquiatria fue presente de uno de los eventos mas traumáticos de mi vida en este hospital, se rieron literalmente en mi cara despues de pasar un conflicto muy serio dentro.

Ellos se habrán olvidado de mi, pero el trauma que me hicieron sufrir, es algo que nunca olvidaré.

Espero que se tome consciencia de quienes están trabajando ahí dentro, espero que nunca mas nadie pueda pasar por mi experiencia. Lamentablemente sé que no soy la única.

Es el peor hospital que he pisado. El peor hospital que me ha tratado con diferencia, el hospital que hizo que casi perdiera mi vida.","I wish I could give it a 0. I hope this reaches the right people, it's been years since this but I will never forget what this hospital put me through.

The emergency psychiatry staff, especially a woman, encouraged me to take my life, encouraged my first attempt, and when my relatives submitted the claim form, they immediately denied and canceled it.

The psychiatric ward was present in one of the most traumatic events of my life in this hospital, they literally laughed in my face after going through a very serious conflict inside.

They may have forgotten about me, but the trauma they made me suffer is something I will never forget.

I hope that people become aware of those who are working there, I hope that no one can ever go through my experience again. Unfortunately I know I'm not the only one.

It is the worst hospital I have ever been to. The worst hospital that has treated me by far, the hospital that caused me to almost lose my life.",,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1ay03dUhREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIC5k-7uHQ%7CCgwIqIi3qQYQsLLFrwI%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1ay03dUhREAE,"El edificio es nuevo,la organización?
Pufff.mi experiencia es muy mala.
Parece que te hacen esperar a posta para ganar dinero con el parking privado.
Luego no digan que la sanidad está mal por Ayuso.
Esta mal por qué la gente se cree que con haber estudiado le da derecho a no ser productivos.
A si va todo en españa",4.0,Tito One,https://www.google.com/maps/contrib/116512127630026443467?hl=en-US,116512127630026443467,https://lh3.googleusercontent.com/a/ACg8ocKiM6jh4WAVPeSzaelTjPxkfEtYf0vUEQbwhe6gHCMc=s40-c-rp-mo-br100,24,"El edificio es nuevo,la organización?
Pufff.mi experiencia es muy mala.
Parece que te hacen esperar a posta para ganar dinero con el parking privado.
Luego no digan que la sanidad está mal por Ayuso.
Esta mal por qué la gente se cree que con haber estudiado le da derecho a no ser productivos.
A si va todo en españa","Is the building new, the organization?
Pufff, my experience is very bad.
It seems that they make you wait for post to earn money with private parking.
Then don't say that healthcare is bad because of Ayuso.
It's wrong why people believe that having studied gives them the right to not be productive.
If everything goes in Spain",,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1cWVfdHFRRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIC5qe_tqQE%7CCgwI3PivqQYQ-PO8swM%7C?hl=en-US,4.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1cWVfdHFRRRAB,,,mila eli,https://www.google.com/maps/contrib/105751554054853160107?hl=en-US,105751554054853160107,https://lh3.googleusercontent.com/a-/ALV-UjUTnVujD6LC-SZfLdxrBfcPCrA4Sb7meIMQicgUaGAfIT4=s40-c-rp-mo-ba3-br100,24,,,True,75.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaejYteVdREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZz6-yWQ%7CCgsI6uqMqQYQkPiITA%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaejYteVdREAE,,,Pili Gonzalez,https://www.google.com/maps/contrib/109091529041799125101?hl=en-US,109091529041799125101,https://lh3.googleusercontent.com/a/ACg8ocI6kP_ikB8opXoBnF84-fsfJNJsoaIxDJZrwWeAEjz9=s40-c-rp-mo-br100,3,,,,4.0
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaODZETkpBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZ86DNJA%7CCgwI9daGqQYQ8Mb8yAM%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaODZETkpBEAE,"Buena atención,  hospital nuevo",,Isabel B,https://www.google.com/maps/contrib/117593072124548562415?hl=en-US,117593072124548562415,https://lh3.googleusercontent.com/a-/ALV-UjXWBZLXj1VJrsyD3E3l6EzgQ7iFJef_eyHbqmFvsnJK6Dw=s40-c-rp-mo-ba5-br100,109,"Buena atención,  hospital nuevo","Good care, new hospital",True,1031.0
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaM2Y2VVpREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZ3f6UZQ%7CCgsIx5aCqQYQyLPEXg%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaM2Y2VVpREAE,"Pongo una estrella porque no se puede no poner ninguna.
Tras 4 horas esperando, me hacen unas pruebas mal y encima tengo que esperar 2 horas más para que me las repitan. Por no hablar del personal, amargado y maleducado.
No vuelvo ni aunque me esté muriendo, porque de ser así, moriría.",1.0,Ec,https://www.google.com/maps/contrib/102088400323127664243?hl=en-US,102088400323127664243,https://lh3.googleusercontent.com/a/ACg8ocLgbMk0YnP9qkFUeFZ1sjgrwfBCbJUzoiu5Nv7eVrA4=s40-c-rp-mo-br100,9,"Pongo una estrella porque no se puede no poner ninguna.
Tras 4 horas esperando, me hacen unas pruebas mal y encima tengo que esperar 2 horas más para que me las repitan. Por no hablar del personal, amargado y maleducado.
No vuelvo ni aunque me esté muriendo, porque de ser así, moriría.","I put one star because you can't not put any.
After 4 hours waiting, they give me some tests wrong and on top of that I have to wait 2 more hours for them to repeat them. Not to mention the bitter and rude staff.
I won't come back even if I'm dying, because if so, I would die.",,1.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaZ2NQSlhBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZgcPJXA%7CCgwIg6HqqAYQgLLw3QE%7C?hl=en-US,5.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaZ2NQSlhBEAE,"Siempre me han atendido muy bien pero lo de esperar es logico hay personas con cosas mas urgente en cuanto llegas te miran asique agradezco la profesionalidad de todos los trabajadores , celadores y todos los demas",1.0,Lourdes Diaz fernandez,https://www.google.com/maps/contrib/115343357484194218843?hl=en-US,115343357484194218843,https://lh3.googleusercontent.com/a/ACg8ocK09PZ1qad2h7ianRWXCi3iQOCQUxz7A36Dyp01ZRoy=s40-c-rp-mo-br100,6,"Siempre me han atendido muy bien pero lo de esperar es logico hay personas con cosas mas urgente en cuanto llegas te miran asique agradezco la profesionalidad de todos los trabajadores , celadores y todos los demas","They have always treated me very well but waiting is logical, there are people with more urgent things as soon as you arrive they look at you so I appreciate the professionalism of all the workers, guards and everyone else.",,2.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaM3FPNkRnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZ3qO6Dg%7CCgwIw5DnqAYQ2Nfq0AI%7C?hl=en-US,5.0,5 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaM3FPNkRnEAE,"La atención fue excelente, trato del personal excelente, instalaciones excelentes, pero hay mucha gente y tardan demasiado, hay gente por emergencia por unas manchan en la cara, que absurdo, esas no son emergencias! Deberían decirles en admisión oye ve al medico de cabecera esas no son urgencias.",2.0,Laura chuecos,https://www.google.com/maps/contrib/102987732447100602563?hl=en-US,102987732447100602563,https://lh3.googleusercontent.com/a/ACg8ocI7k4oJIwa-w3gcLgOu_fRCn3MeVqzy7tWc5duGm_aZ=s40-c-rp-mo-ba2-br100,20,"La atención fue excelente, trato del personal excelente, instalaciones excelentes, pero hay mucha gente y tardan demasiado, hay gente por emergencia por unas manchan en la cara, que absurdo, esas no son emergencias! Deberían decirles en admisión oye ve al medico de cabecera esas no son urgencias.","The service was excellent, the treatment from the staff was excellent, the facilities were excellent, but there are a lot of people and it takes too long, there are people in emergency due to some spots on their face, how absurd, those are not emergencies! They should tell them on admission, hey, go to the family doctor, these are not emergencies.",True,3.0
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaa3ByWTV3RRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZkprY5wE%7CCgwIjqrRqAYQiM_UogE%7C?hl=en-US,5.0,5 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaa3ByWTV3RRAB,"Me gustaría dar las gracias a todos los miembros de patologia mamaria y al área de la mujer, por como se han portado conmigo. Han sido unos meses duros que ellas (Doctoras, enfermeras y demás miembros del equipo) han hecho que me sintiera arropa. Gracias por vuestra humanidad hasta el día que me dieron los resultados que junto con mi madre la ginecóloga lloro con nosotras. Orgullosa de estas grandes profesionales.",1.0,Nuria Ventero,https://www.google.com/maps/contrib/100171646627719304421?hl=en-US,100171646627719304421,https://lh3.googleusercontent.com/a/ACg8ocIRYcQq5mWvylGXlyaLhUTPF_G8HthIDrSBowIWhrI7=s40-c-rp-mo-br100,3,"Me gustaría dar las gracias a todos los miembros de patologia mamaria y al área de la mujer, por como se han portado conmigo. Han sido unos meses duros que ellas (Doctoras, enfermeras y demás miembros del equipo) han hecho que me sintiera arropa. Gracias por vuestra humanidad hasta el día que me dieron los resultados que junto con mi madre la ginecóloga lloro con nosotras. Orgullosa de estas grandes profesionales.","I would like to thank all the members of breast pathology and the women's area for how they have behaved with me. It has been a tough few months and they (Doctors, nurses and other members of the team) have made me feel supported. Thank you for your humanity until the day they gave me the results that, together with my mother, the gynecologist, cried with us. Proud of these great professionals.",,
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaNHRIZzF3RRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDZ4tHg1wE%7CCgwI0ujQqAYQ8LGbxwE%7C?hl=en-US,1.0,5 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaNHRIZzF3RRAB,,,Alvaro García Gámez,https://www.google.com/maps/contrib/117674215818892171519?hl=en-US,117674215818892171519,https://lh3.googleusercontent.com/a/ACg8ocIOFehUuMcNMF0hexBCSdnokgpB-FsoFZhpQn3ecKrI=s40-c-rp-mo-ba3-br100,14,,,True,7.0
