,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,images
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4aVkyMDlBRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDxiY209AE%7CCgsIm5aTpAYQuNOyPA%7C?hl=en-US,5.0,8 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR4aVkyMDlBRRAB,Mi hija ha sido usuaria de urgencias pediátricas varias veces y sólo puedo dar las gracia,2.0,Santiago Flores Gutierrez,https://www.google.com/maps/contrib/100941230415550934538?hl=en-US,100941230415550934538,https://lh3.googleusercontent.com/a/ACg8ocIdfjJvnSgoJpcrM87rDfP3PSnW5miRtesikmS9zGNtTQ=s40-c-rp-mo-ba4-br100,True,120,128.0,Mi hija ha sido usuaria de urgencias pediátricas varias veces y sólo puedo dar las gracia,My daughter has been a pediatric emergency user several times and I can only say thank you,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyOG82LTZBRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgID28o6-6AE%7CCgwI5PiRpAYQyJ35rQI%7C?hl=en-US,1.0,8 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUQyOG82LTZBRRAB,"Ya que no se pueden añadir nuevas reseñas me toca actualizar la que puse hace un año. Doc. MAR Alber.RED. DOMINGO 4/6/23 14:53H ME ATIENDE EN URGENCIAS, Y AL MIRARME LA GARGANTA ENCIENDE LA LINTERNA DE SU MOVIL Y ME LO ACERCA A LA BOCA PARA ""VER MEJOR"" ESA LA PRIMERA. LA SEGUNDA, LA FUE A BUSCAR UNA COMPAÑERA PARA IRSE A COMER A LAS 15:00 Y ME PIDE SINO ME IMPORTA METERME LA MEDICACION DESPUES DE SU COMIDA PORQUE APARTE DE PILLARLA EL TORO CON LA HORA, SE LA HABIA OLVIDADO LA CONTRASEÑA QUE TIENE QUE PONER PARA CONFIRMAR LA MEDICACION. EFECTIVAMENTE EL LUNES EN MI MEDICO DE CABECERA SEGUÍA SIN FIRMAR LA MEDICACION Y LO TUVO QUE HACER MI DOCTORA DE CABECERA.  UNA VERGÜENZA DE PERSONAL, ESTAS JOVENES DE AHORA QUE PORQUE LES HAYA DADO LA NOTA ESTAN TRATÁNDONOS COMO SI FUERAMOS BOBOS. SI TE TIENES Q IR A COMER 10 MINUTOS MAS TARDE NO ES PROBLEMA DEL PACIENTE ES PROBLEMA TUYO. IMPRESENTABLE. PERO ESTO NO LO DEJARÉ AQUÍ, IRÉ AL PROPIO HOSPITAL A PONER LA QUEJA PORQUE IGUAL QUE VALORO PARA BIEN, LO MALO TAMBIÉN. MENUDA FALTA DE PROFESIONALIDAD. PONER UN MOVIL TUYO EN LA BOCA DEL PACIENTE. Y LUEGO PEDIREIS APLAUSOS!!

Pésima experiencia cada vez que voy, como ayer 10 de mayo con cita para especialista digestivo con 2 meses y te mandan a casa porque el ""médico"" está de huelga.
Indignante que antes no te atendieran por Covid, y ahora por huelgas, basta ya de jugar con nuestra salud señores!! Las huelgas no se crean de una noche a otra, y hay listas de pacientes con sus teléfonos para poder avisar, ¿en serio les cuesta tanto? Personal de enfermería desastroso y desagradable. En el justificante no pueden indicar que no te atienden por la huelga, te ponen que has asistido a consulta y se quedan tan anchos. Es una vergüenza que nos tengan así. Mucho gritar sanidad pública pero ni hay vocación ni hay principios ni hay nada. Lamentable que tengamos que tirar finalmente de seguros privados!!! Seguros en los que estos mismos médicos también trabajan. VERGÜENZA DE SISTEMA Y DE TRABAJADORES",9.0,Montse Borjas Solanas,https://www.google.com/maps/contrib/104603055417665153643?hl=en-US,104603055417665153643,https://lh3.googleusercontent.com/a-/ALV-UjV3_jk957TanPva0njNttfKaucKgsyr3LIAbGHEUgXVMB9e=s40-c-rp-mo-br100,,41,30.0,"Ya que no se pueden añadir nuevas reseñas me toca actualizar la que puse hace un año. Doc. MAR Alber.RED. DOMINGO 4/6/23 14:53H ME ATIENDE EN URGENCIAS, Y AL MIRARME LA GARGANTA ENCIENDE LA LINTERNA DE SU MOVIL Y ME LO ACERCA A LA BOCA PARA ""VER MEJOR"" ESA LA PRIMERA. LA SEGUNDA, LA FUE A BUSCAR UNA COMPAÑERA PARA IRSE A COMER A LAS 15:00 Y ME PIDE SINO ME IMPORTA METERME LA MEDICACION DESPUES DE SU COMIDA PORQUE APARTE DE PILLARLA EL TORO CON LA HORA, SE LA HABIA OLVIDADO LA CONTRASEÑA QUE TIENE QUE PONER PARA CONFIRMAR LA MEDICACION. EFECTIVAMENTE EL LUNES EN MI MEDICO DE CABECERA SEGUÍA SIN FIRMAR LA MEDICACION Y LO TUVO QUE HACER MI DOCTORA DE CABECERA.  UNA VERGÜENZA DE PERSONAL, ESTAS JOVENES DE AHORA QUE PORQUE LES HAYA DADO LA NOTA ESTAN TRATÁNDONOS COMO SI FUERAMOS BOBOS. SI TE TIENES Q IR A COMER 10 MINUTOS MAS TARDE NO ES PROBLEMA DEL PACIENTE ES PROBLEMA TUYO. IMPRESENTABLE. PERO ESTO NO LO DEJARÉ AQUÍ, IRÉ AL PROPIO HOSPITAL A PONER LA QUEJA PORQUE IGUAL QUE VALORO PARA BIEN, LO MALO TAMBIÉN. MENUDA FALTA DE PROFESIONALIDAD. PONER UN MOVIL TUYO EN LA BOCA DEL PACIENTE. Y LUEGO PEDIREIS APLAUSOS!!

Pésima experiencia cada vez que voy, como ayer 10 de mayo con cita para especialista digestivo con 2 meses y te mandan a casa porque el ""médico"" está de huelga.
Indignante que antes no te atendieran por Covid, y ahora por huelgas, basta ya de jugar con nuestra salud señores!! Las huelgas no se crean de una noche a otra, y hay listas de pacientes con sus teléfonos para poder avisar, ¿en serio les cuesta tanto? Personal de enfermería desastroso y desagradable. En el justificante no pueden indicar que no te atienden por la huelga, te ponen que has asistido a consulta y se quedan tan anchos. Es una vergüenza que nos tengan así. Mucho gritar sanidad pública pero ni hay vocación ni hay principios ni hay nada. Lamentable que tengamos que tirar finalmente de seguros privados!!! Seguros en los que estos mismos médicos también trabajan. VERGÜENZA DE SISTEMA Y DE TRABAJADORES","Since new reviews cannot be added, I have to update the one I posted a year ago. Doc. MAR Alber.RED. SUNDAY 4/6/23 2:53 PM HE ATTENDS ME IN THE EMERGENCY, AND WHEN HE LOOKED AT MY THROAT HE TURNED ON THE FLASHLIGHT ON HIS MOBILE PHONE AND HOLDS IT TO MY MOUTH TO ""SEE BETTER"" THAT'S THE FIRST ONE. THE SECOND ONE, HER WENT TO LOOK FOR A COMPANION TO GO TO LUNCH AT 3:00 PM AND ASKED ME IF I WANT TO GET THE MEDICATION AFTER HER MEAL BECAUSE APART FROM THE BULL CATCHING HER WITH THE TIME, SHE HAD FORGOTTEN THE PASSWORD WHICH HAS TO BE PUT TO CONFIRM THE MEDICATION. EFFECTIVELY ON MONDAY MY GP STILL WAS NOT SIGNING THE MEDICATION AND MY GP HAD TO DO IT. A SHAME ON STAFF, THESE YOUNG PEOPLE NOW, BECAUSE I HAVE GIVED THEM THE NOTE, THEY ARE TREATING US AS IF WE WERE DUMB. IF YOU HAVE TO GO TO EAT 10 MINUTES LATER IT IS NOT THE PATIENT'S PROBLEM, IT'S YOUR PROBLEM. UNPRESENTABLE. BUT I WILL NOT LEAVE THIS HERE, I WILL GO TO THE HOSPITAL ITSELF TO FILE THE COMPLAINT BECAUSE JUST AS I APPRECIATE THE GOOD, THE BAD ALSO. WHAT A LACK OF PROFESSIONALISM. PUT YOUR PHONE IN THE PATIENT'S MOUTH. AND THEN YOU WILL ASK FOR APPLAUSE!!

Terrible experience every time I go, like yesterday, May 10, with an appointment for a digestive specialist at 2 months old and they send you home because the ""doctor"" is on strike.
Outrageous that before they did not attend to you due to Covid, and now due to strikes, enough of playing with our health, gentlemen!! Strikes are not created overnight, and there are lists of patients with their telephone numbers to be able to notify, does it really cost them that much? Disastrous and unpleasant nursing staff. In the receipt they cannot indicate that they are not treating you because of the strike, they tell you that you have attended a consultation and they are so vague. It's a shame that they have us like this. There is a lot of shouting about public health but there is no vocation nor are there principles nor is there anything. It's unfortunate that we finally have to rely on private insurance!!! Insurance in which these same doctors also work. SHAME OF THE SYSTEM AND OF WORKERS",
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4NFl6UWRnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDx4YzQdg%7CCgwIubWOpAYQsPSLuAM%7C?hl=en-US,5.0,8 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUR4NFl6UWRnEAE,"Algunos comentarios creo que son bastantes exagerados desde mi punto de vista no se yo, estuvo aquí mi madre ingresada, y desde el minuto uno que estuve con ella hasta los 4 días que le dieron el alta, estamos tanto ella como yo tan satisfechas tanto el trato, la medicación a su tiempo, la comida a su tiempo, venían a limpiar el baño y fregar el suelo, cada rato venían a asomarse y preguntarle si todo iba bien.
La verdad que el trato ha sido increíble. Me esperaba algo peor y no la verdad.

El tema del triage depende de como te encuentras pues tardará en salir el número del ticket en la pantalla. Ahí sí tengo que decir que bastante tardan, tuve que llamarles en la puerta y pedirles que ayudarán a mi madre porque se mareó, y ahí es cuando todo empezó y la ingresaron, pero fueron muy rápido en reaccionar y ayudarla.

En fin gracias a los médicos y las enfermeras de este hospital.
Obviamente hay quienes son buenos y hay algunos...",7.0,Wassima,https://www.google.com/maps/contrib/115673495552230426595?hl=en-US,115673495552230426595,https://lh3.googleusercontent.com/a-/ALV-UjUAhj44xeliRaMtvpDGaJjebZtN7lF0IAG0WtxbNmKvx1zA=s40-c-rp-mo-ba4-br100,True,195,123.0,"Algunos comentarios creo que son bastantes exagerados desde mi punto de vista no se yo, estuvo aquí mi madre ingresada, y desde el minuto uno que estuve con ella hasta los 4 días que le dieron el alta, estamos tanto ella como yo tan satisfechas tanto el trato, la medicación a su tiempo, la comida a su tiempo, venían a limpiar el baño y fregar el suelo, cada rato venían a asomarse y preguntarle si todo iba bien.
La verdad que el trato ha sido increíble. Me esperaba algo peor y no la verdad.

El tema del triage depende de como te encuentras pues tardará en salir el número del ticket en la pantalla. Ahí sí tengo que decir que bastante tardan, tuve que llamarles en la puerta y pedirles que ayudarán a mi madre porque se mareó, y ahí es cuando todo empezó y la ingresaron, pero fueron muy rápido en reaccionar y ayudarla.

En fin gracias a los médicos y las enfermeras de este hospital.
Obviamente hay quienes son buenos y hay algunos...","I think some comments are quite exaggerated from my point of view, I don't know, my mother was admitted here, and from the first minute I was with her until the 4 days she was discharged, both she and I are so satisfied, both the treatment, the medication on time, the food on time, they came to clean the bathroom and mop the floor, every so often they came to look out and ask if everything was okay.
The truth is that the treatment has been incredible. I expected something worse and not the truth.

The issue of triage depends on how you feel as it will take time for the ticket number to appear on the screen. There I have to say that they took quite a while, I had to knock on the door and ask them to help my mother because she got dizzy, and that's when it all started and they admitted her, but they were very quick to react and help her.

Finally, thanks to the doctors and nurses of this hospital.
Obviously there are those who are good and there are some...",
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4M3JqN05REAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDx3rj7NQ%7CCgwI9YmJpAYQ6PigwQM%7C?hl=en-US,5.0,8 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUR4M3JqN05REAE,"Fue para una endoscopia, me hicieron una sedación profunda sin tener que pedirla, no me enteré de nada. El trato fue muy cariñoso y profesional",4.0,Rachel Garcia,https://www.google.com/maps/contrib/101935037593132149064?hl=en-US,101935037593132149064,https://lh3.googleusercontent.com/a/ACg8ocJvCDPi8vYxVMoghz0tFiu5dvTE8ccGYF7L-2aqrjwY=s40-c-rp-mo-br100,,4,,"Fue para una endoscopia, me hicieron una sedación profunda sin tener que pedirla, no me enteré de nada. El trato fue muy cariñoso y profesional","It was for an endoscopy, they gave me deep sedation without having to ask for it, I didn't know anything. The treatment was very affectionate and professional",
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4aEoyRC1RRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDxhJ2D-QE%7CCgsI643nowYQkNavJw%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR4aEoyRC1RRRAB,"Hemos acudido con mi suegra de 90 años  con deterioro cognitivo severo, por un cuadro de obstrucción intestinal en varias ocasiones. Quería agradecer al servicio de urgencias que siempre la atendieron con cariño, pero hoy la mención de agradecimientos es para la doctora de medicina interna B. Mestre, gran profesional con implicación empatia y cercanía os lo agradecemos muchísimo, a su colega ( perdón no recuerdo el nombre pero muchisimas gracias también).
Al equipo de enfermería, auxiliares, y resto (todos)de compañeros de la planta 2 morado que estuvisteis en  la 227, gracias por vuestro trabajo bien hecho, sois muy grandes, estoy segura que el resto del equipo sois igual de buenos, pero no coincidimos.
Hoy le han dado el alta y esperemos que todo siga su curso de la manera más fácil.
GRACIAS GRACIAS",4.0,María,https://www.google.com/maps/contrib/110283619843554120010?hl=en-US,110283619843554120010,https://lh3.googleusercontent.com/a/ACg8ocIMmfU41ZB3OZpOGohUXOhmh7t7_qEufF4p6W5kfIw2=s40-c-rp-mo-br100,,2,6.0,"Hemos acudido con mi suegra de 90 años  con deterioro cognitivo severo, por un cuadro de obstrucción intestinal en varias ocasiones. Quería agradecer al servicio de urgencias que siempre la atendieron con cariño, pero hoy la mención de agradecimientos es para la doctora de medicina interna B. Mestre, gran profesional con implicación empatia y cercanía os lo agradecemos muchísimo, a su colega ( perdón no recuerdo el nombre pero muchisimas gracias también).
Al equipo de enfermería, auxiliares, y resto (todos)de compañeros de la planta 2 morado que estuvisteis en  la 227, gracias por vuestro trabajo bien hecho, sois muy grandes, estoy segura que el resto del equipo sois igual de buenos, pero no coincidimos.
Hoy le han dado el alta y esperemos que todo siga su curso de la manera más fácil.
GRACIAS GRACIAS","We have visited my 90-year-old mother-in-law with severe cognitive impairment due to intestinal obstruction on several occasions. I wanted to thank the emergency service for always caring for her, but today the mention of thanks goes to the internal medicine doctor B. Mestre, a great professional with empathy and closeness, we thank you very much, to her colleague (sorry, I don't remember the name but thank you very much too).
To the nursing team, assistants, and the rest (all) of the colleagues from the purple 2nd floor who were in 227, thank you for your job well done, you are very great, I am sure that the rest of the team is just as good, but no we agree.
Today he was discharged and we hope that everything continues as smoothly as possible.
THANKS THANKS",
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4NUsySnR3RRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDx5K2JtwE%7CCgwI1uXmowYQsMrpzQE%7C?hl=en-US,1.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR4NUsySnR3RRAB,"Si sospechas de Ictus, ni lleves ni que te lleven a este Hospital, que no parece estar preparado para actuar con rapidez ni los medios necesarios.
La experiencia con un familiar que llevé fue denigrante para el mismo y vergonzosa para el ser humano y el equipo que le atendió allí",1.0,Angel A.Gonzalez,https://www.google.com/maps/contrib/111227073138543893215?hl=en-US,111227073138543893215,https://lh3.googleusercontent.com/a-/ALV-UjWXmsmzAt7IkQxoVK2xT6SNcpuO3oXoPMHSc-iytlZWG_hA=s40-c-rp-mo-ba4-br100,True,128,146.0,"Si sospechas de Ictus, ni lleves ni que te lleven a este Hospital, que no parece estar preparado para actuar con rapidez ni los medios necesarios.
La experiencia con un familiar que llevé fue denigrante para el mismo y vergonzosa para el ser humano y el equipo que le atendió allí","If you suspect a stroke, do not take or be taken to this Hospital, which does not seem to be prepared to act quickly or with the necessary means.
The experience with a family member that I had was degrading for him and embarrassing for the human being and the team that cared for him there.",
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4aEpuTm13RRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDxhJnNmwE%7CCgsIrcrjowYQsMf5Sw%7C?hl=en-US,1.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR4aEpuTm13RRAB,Esto es una vergüenza de hospital y si eres una persona crónica que tienes que ir varias veces te tratan como a los perros,2.0,David Fernando Aguilar Carrillo De Albornoz,https://www.google.com/maps/contrib/100387211039779133645?hl=en-US,100387211039779133645,https://lh3.googleusercontent.com/a-/ALV-UjXWxTQIHkwWGxUKIXAQUtkGfhc4m4hPx00-g9-Go2QsTkI=s40-c-rp-mo-br100,,2,,Esto es una vergüenza de hospital y si eres una persona crónica que tienes que ir varias veces te tratan como a los perros,"This is a disgraceful hospital and if you are a chronic person who has to go several times, they treat you like dogs.",
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4MzUyUTdnRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICx352Q7gE%7CCgwIhM3TowYQ8KfZ6AI%7C?hl=en-US,1.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4MzUyUTdnRRAB,"Fui de urgencias con tres costillas rotas, la enfermera de recepción de triaje muy amable, los médicos residentes un encanto, pero las enfermeras pasaban de mi totalmente, estuve rogando con unos dolores terribles por un calmante durante casi tres horas, me pusieron un Paracetamol y con eso me dijeron que me aguantase, y bueno, el personal de rayos para que hablar, tratándome como un saco de patatas, a golpes me pasaban de una cama a la camilla, y me gritaban si me quejaba de dolor.... con tres costillas rotas, deberían tener un poco más de vocación, y sobre todo empatía, si han elegido esa profesión al menos hacerlo con decencia, le doy una estrella porque no puedo darle menos",4.0,MiniBee,https://www.google.com/maps/contrib/111354518215297784531?hl=en-US,111354518215297784531,https://lh3.googleusercontent.com/a-/ALV-UjUrAQuN989CCEKCQrp5v4m1IFB-tnSfzqsFFT82w80ZW94=s40-c-rp-mo-ba3-br100,True,39,4.0,"Fui de urgencias con tres costillas rotas, la enfermera de recepción de triaje muy amable, los médicos residentes un encanto, pero las enfermeras pasaban de mi totalmente, estuve rogando con unos dolores terribles por un calmante durante casi tres horas, me pusieron un Paracetamol y con eso me dijeron que me aguantase, y bueno, el personal de rayos para que hablar, tratándome como un saco de patatas, a golpes me pasaban de una cama a la camilla, y me gritaban si me quejaba de dolor.... con tres costillas rotas, deberían tener un poco más de vocación, y sobre todo empatía, si han elegido esa profesión al menos hacerlo con decencia, le doy una estrella porque no puedo darle menos","I went to the emergency room with three broken ribs, the nurse at the triage reception was very friendly, the resident doctors were lovely, but the nurses completely ignored me, I was begging with terrible pain for a painkiller for almost three hours, they gave me Paracetamol and With that they told me to hold on, and well, the lightning staff, why talk, treating me like a sack of potatoes, they beat me from a bed to the stretcher, and they yelled at me if I complained of pain... with three broken ribs, they should have a little more vocation, and above all empathy, if they have chosen that profession at least do it with decency, I give it one star because I can't give it less",
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4N19lcUl3EAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICx7_eqIw%7CCgsIlqfSowYQgIHFWA%7C?hl=en-US,3.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4N19lcUl3EAE,Es bueno pero tardan muchísimo si estás con dolor te queda hasta que llamarte y otra cosa de urgencias esta mezclado maternidad niños no es como lapaz cada uno tiene su urgencia,,nisrine Beg beg,https://www.google.com/maps/contrib/102818164452440321701?hl=en-US,102818164452440321701,https://lh3.googleusercontent.com/a/ACg8ocJO3xjylZ4J99Yj64t8wYP5JuIpWjZcxf-xei4t-YGXQ7g=s40-c-rp-mo-br100,,4,1.0,Es bueno pero tardan muchísimo si estás con dolor te queda hasta que llamarte y otra cosa de urgencias esta mezclado maternidad niños no es como lapaz cada uno tiene su urgencia,It's good but it takes a long time if you are in pain you have to call you and another emergency thing this mixed maternity children is not like peace each one has their emergency,
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleWVIdC1nRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDeyeHt-gE%7CCgwIkdCzowYQwMiLkQI%7C?hl=en-US,5.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURleWVIdC1nRRAB,"Para mi de los mejores. De hecho es oficialmente uno de los 10 mejores hospitales públicos de Madrid entre los mejores del mundo en once especialidades. Lógicamente como en todo los hospitales y dependiendo de los de arriba hay cosas que pueden fallar, siempre puede haber una persona antipática como en todo los lados y en todo los sectores, o largas listas de espera pero menos que en otros hospitales, y muchas veces hay cosas que no están en sus manos si no en los que mandan en Madrid. Pero a mi me han salvado la vida, el 95% de los doctores y enfermer@s que me han tratado a lo largo de mi vida me han tratado muy bien, y mira que he pasado por gran parte de los especialistas del hospital a lo largo de mi vida, todos los años estoy de pruebas por unas cosas u otras. Pero mucha gente no sabe valorar lo que tenemos si vieran como funcionan las cosas en otros hospitales por no hablar de fuera de España, se darían cuenta de la suerte que tenemos a pesar de los defectos que pueda haber. Y que a todos nos gusta que nos dediquen nuestro tiempo pero luego a muchos nos les gusta esperar... Y cuando se retrasan en una prueba tampoco saben que muchas veces tiene que meter a gente de urgencia por una enfermedad grave, yo fui una de ellas. Y también he visto a gente tratar fatal al personal del Hospital cosa que me parece una falta de respeto total y algo inaceptable ya que ellos no tienen la culpa. Gracias de corazón por lo que hacéis ❤. Siempre agradecida.",24.0,ROCÍO RochiVk,https://www.google.com/maps/contrib/103342143454675300965?hl=en-US,103342143454675300965,https://lh3.googleusercontent.com/a-/ALV-UjW9IOSAe-_x01Fl9vPgJgLl-yEHZhXm-xSxzqkF7jJpUlV8=s40-c-rp-mo-ba4-br100,True,53,340.0,"Para mi de los mejores. De hecho es oficialmente uno de los 10 mejores hospitales públicos de Madrid entre los mejores del mundo en once especialidades. Lógicamente como en todo los hospitales y dependiendo de los de arriba hay cosas que pueden fallar, siempre puede haber una persona antipática como en todo los lados y en todo los sectores, o largas listas de espera pero menos que en otros hospitales, y muchas veces hay cosas que no están en sus manos si no en los que mandan en Madrid. Pero a mi me han salvado la vida, el 95% de los doctores y enfermer@s que me han tratado a lo largo de mi vida me han tratado muy bien, y mira que he pasado por gran parte de los especialistas del hospital a lo largo de mi vida, todos los años estoy de pruebas por unas cosas u otras. Pero mucha gente no sabe valorar lo que tenemos si vieran como funcionan las cosas en otros hospitales por no hablar de fuera de España, se darían cuenta de la suerte que tenemos a pesar de los defectos que pueda haber. Y que a todos nos gusta que nos dediquen nuestro tiempo pero luego a muchos nos les gusta esperar... Y cuando se retrasan en una prueba tampoco saben que muchas veces tiene que meter a gente de urgencia por una enfermedad grave, yo fui una de ellas. Y también he visto a gente tratar fatal al personal del Hospital cosa que me parece una falta de respeto total y algo inaceptable ya que ellos no tienen la culpa. Gracias de corazón por lo que hacéis ❤. Siempre agradecida.","For me one of the best. In fact, it is officially one of the 10 best public hospitals in Madrid, among the best in the world in eleven specialties. Logically, as in all hospitals and depending on those at the top, there are things that can fail, there can always be an unfriendly person like everywhere and in all sectors, or long waiting lists but less than in other hospitals, and many times There are things that are not in your hands but in those who rule in Madrid. But they have saved my life, 95% of the doctors and nurses who have treated me throughout my life have treated me very well, and look, I have been through many of the hospital's specialists throughout my life. Throughout my life, every year I am tested for one thing or another. But many people do not know how to value what we have. If they saw how things work in other hospitals, not to mention outside of Spain, they would realize how lucky we are despite the defects there may be. And we all like to have our time dedicated to us but then many of us like to wait... And when they are late in a test they also don't know that many times they have to bring people in urgently for a serious illness, I was one of them. they. And I have also seen people treat hospital staff terribly, which seems to me to be a total lack of respect and somewhat unacceptable since they are not to blame. Thank you from the bottom of my heart for what you do ❤. Always grateful.",['https://lh5.googleusercontent.com/p/AF1QipNMu8l-iJQL_rkfS7Yt89-tY6nOOMMBemK7As22=w100-h100-p-n-k-no']
