,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,user.local_guide
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4NE9XblpBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICx4OWnZA%7CCgsI0eDjogYQqNG4dw%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4NE9XblpBEAE,"De momento ignoro como es la atencion medica. esta valoracion es sobre la gestion administrativa. Hoy tenia cita medica, me he presentado con suficiente antelacion, despues de 20"" esperando me avisan que la cita esta cancelada por huelga. Se nos pide a los pacientes que anulemos las citas si no podemos ir, pero este centro se reserva el derecho de hacernos desplazar haste el (no esta precisamente centrico) y si protestas te responden ""asi se dan un paseo"".
Inoperancia, vagancia, soberbia, chuleria y falta de respeto
No les falta casi de nada.",2.0,Carlos S.L.,https://www.google.com/maps/contrib/111088841862386840437?hl=en-US,111088841862386840437,https://lh3.googleusercontent.com/a-/ALV-UjXnhdmyVqF_iyYNkMjzc6l7vsbjPHgrZPSspfbZHPA9tXI=s40-c-rp-mo-br100,7,1.0,"De momento ignoro como es la atencion medica. esta valoracion es sobre la gestion administrativa. Hoy tenia cita medica, me he presentado con suficiente antelacion, despues de 20"" esperando me avisan que la cita esta cancelada por huelga. Se nos pide a los pacientes que anulemos las citas si no podemos ir, pero este centro se reserva el derecho de hacernos desplazar haste el (no esta precisamente centrico) y si protestas te responden ""asi se dan un paseo"".
Inoperancia, vagancia, soberbia, chuleria y falta de respeto
No les falta casi de nada.","At the moment I don't know what the medical care is like. This assessment is about administrative management. Today I had a medical appointment, I showed up early enough, after waiting 20"" they told me that the appointment was canceled due to a strike. Patients are asked to cancel appointments if we cannot make it, but this center reserves the right to make us go to it (it's not exactly central) and if you protest they answer ""so they can take a walk.""
Ineffectiveness, laziness, arrogance, cockiness and lack of respect
They lack almost nothing.",
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4b04zczBnRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICxoN3s0gE%7CCgwI7pTjogYQkMuK9wE%7C?hl=en-US,1.0,9 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN4b04zczBnRRAB,El apartamento  de cita es una vergüenza  encima se pone chulo  contesta y pone su sitio callan y no sabe quién le  paga y fallo administrativos  de pena  entre dice hay mucha fecha vas no esta mitad  veces  mintiendo hace reclamación  no contesta mal servicio  rayos  el urlogia  hacer una operación   rayos no da cita 3 meses cita   y más  chistoso  juegan  enfermera echa o cambia sitio   de mejorar servicio va peor y los  médicos de urgencias  demasiado hace,2.0,miguel garcia costa,https://www.google.com/maps/contrib/117910566934463952177?hl=en-US,117910566934463952177,https://lh3.googleusercontent.com/a-/ALV-UjWufuh2Nz0fy3UxMuNcDF5SHyxtIcIbRF06XENHPVZhxgcl=s40-c-rp-mo-ba2-br100,16,,El apartamento  de cita es una vergüenza  encima se pone chulo  contesta y pone su sitio callan y no sabe quién le  paga y fallo administrativos  de pena  entre dice hay mucha fecha vas no esta mitad  veces  mintiendo hace reclamación  no contesta mal servicio  rayos  el urlogia  hacer una operación   rayos no da cita 3 meses cita   y más  chistoso  juegan  enfermera echa o cambia sitio   de mejorar servicio va peor y los  médicos de urgencias  demasiado hace,The appointment apartment is a shame on top of that he gets cool he answers and puts his place they keep quiet and he doesn't know who pays him and administrative failure of punishment between he says there is a lot of date you go no this half times lying he makes a complaint he doesn't answer bad service ray the urology make a lightning operation does not give an appointment 3 months appointment and funnier play nurse fired or changed site to improve service is getting worse and the emergency doctors do too much,True
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4Z00zWmFBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICxgM3ZaA%7CCgwI5NzgogYQsJWgigE%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4Z00zWmFBEAE,"Pongo una porque no me deja poner ceros estrellas. El personal tiene un trato pésimo y súper desagradable con los enfermos, les mueven de manera brusca y les tratan mal cuando se quejan. Ellos llevarán horas trabajando, pero hay que entender que hay gente que se muere del dolor, digo yo. Muchas dejan de tratarte para mirar el teléfono un momento, y hasta que te atienden te da tiempo a morirte tres veces. A los pacientes oncologicos no les hacen casi pruebas cuando presentan dolores extraños, les Dan un informarme básico y para casa. Es el hospital de las negligencias medicas. Merece la pena tardar más e irse a otro.",3.0,Silvia Mateos,https://www.google.com/maps/contrib/104180033608602653259?hl=en-US,104180033608602653259,https://lh3.googleusercontent.com/a/ACg8ocImHol-_SxZelroQVLg247Shxe_VM8GY23Nxe4Lr4ue=s40-c-rp-mo-br100,9,,"Pongo una porque no me deja poner ceros estrellas. El personal tiene un trato pésimo y súper desagradable con los enfermos, les mueven de manera brusca y les tratan mal cuando se quejan. Ellos llevarán horas trabajando, pero hay que entender que hay gente que se muere del dolor, digo yo. Muchas dejan de tratarte para mirar el teléfono un momento, y hasta que te atienden te da tiempo a morirte tres veces. A los pacientes oncologicos no les hacen casi pruebas cuando presentan dolores extraños, les Dan un informarme básico y para casa. Es el hospital de las negligencias medicas. Merece la pena tardar más e irse a otro.","I put one because it won't let me put zero stars. The staff has a terrible and extremely unpleasant treatment of the sick, they move them roughly and treat them badly when they complain. They will have been working for hours, but you have to understand that there are people who are dying of pain, I say. Many stop treating you to look at the phone for a moment, and until they treat you you have time to die three times. Oncological patients are hardly tested when they have strange pain, they are given basic information at home. It is the hospital of medical negligence. It's worth taking longer and going somewhere else.",
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4Z1BuRk53EAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICxgPnFNw%7CCgwIpM_gogYQiL_A4gE%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN4Z1BuRk53EAE,"Es el peor hospital de todo Madrid, horas y horas y horas de espera.
Para que no te den nada
Vaya profesionales..",,Viviana Gaitan,https://www.google.com/maps/contrib/113785349164932829670?hl=en-US,113785349164932829670,https://lh3.googleusercontent.com/a-/ALV-UjX5PhZN7eIivZ-Leng1L7-ZuKoQAoV8QVF637_fI8dp3T8=s40-c-rp-mo-ba2-br100,14,13.0,"Es el peor hospital de todo Madrid, horas y horas y horas de espera.
Para que no te den nada
Vaya profesionales..","It is the worst hospital in all of Madrid, hours and hours and hours of waiting.
So that they don't give you anything
Go professionals...",True
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURScy1fUWJREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDRs-_QbQ%7CCgkIt4vJogYQ2DY%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURScy1fUWJREAE,"Como nos dicen q la seguridad social, va bien,cuando cada día funciona peor
Pero por más caña q nos den no pasa nada,nos merecemos lo q tenemos
Antes nuestros Padres protestaban y conseguían derechos
Ahora nosotros los perdemos,quejándonos, pero no dejando constancia de nuestra queja y así con todo
Contamos con los mejores profesionales y les dejamos ir
Lo dicho nos merecemos lo q tenemos",2.0,juan carrasco gomez,https://www.google.com/maps/contrib/107457891481961666248?hl=en-US,107457891481961666248,https://lh3.googleusercontent.com/a/ACg8ocJ60PHKbhZtKZKbPZEKLpDG5kA5l0QIzyCw-77-F3lz=s40-c-rp-mo-ba5-br100,242,757.0,"Como nos dicen q la seguridad social, va bien,cuando cada día funciona peor
Pero por más caña q nos den no pasa nada,nos merecemos lo q tenemos
Antes nuestros Padres protestaban y conseguían derechos
Ahora nosotros los perdemos,quejándonos, pero no dejando constancia de nuestra queja y así con todo
Contamos con los mejores profesionales y les dejamos ir
Lo dicho nos merecemos lo q tenemos","As they tell us that social security is going well, when it works worse every day
But no matter how hard they give us, nothing happens, we deserve what we have.
Before our Fathers protested and obtained rights
Now we lose them, complaining, but not leaving a record of our complaint and so on.
We have the best professionals and we let them go
As I said, we deserve what we have.",True
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSczd5cllnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDRs7yrYg%7CCgwI17zIogYQ8P70_wI%7C?hl=en-US,1.0,9 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSczd5cllnEAE,"Desastrosaa  las filas impresionante y falta de organización que montan para el ticket de citación de consultas
Servicios están horrorosos sin limpieza y luego el tema de aparcamientos de este hospital es un expediente X",,SARAY,https://www.google.com/maps/contrib/108834481468247934016?hl=en-US,108834481468247934016,https://lh3.googleusercontent.com/a-/ALV-UjUmsSGzFYSRiS0CCcBDR95W4XZCwODm1VJVBX8osN3sYA=s40-c-rp-mo-br100,7,,"Desastrosaa  las filas impresionante y falta de organización que montan para el ticket de citación de consultas
Servicios están horrorosos sin limpieza y luego el tema de aparcamientos de este hospital es un expediente X","Disastrous are the impressive queues and lack of organization that they set up for the query appointment ticket
Services are horrible without cleaning and then the parking issue of this hospital is an X file",
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSN2FtVjZBRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDR7amV6AE%7CCgsIsJW_ogYQ-OqGTw%7C?hl=en-US,4.0,10 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURSN2FtVjZBRRAB,,,Antonio Ayllón,https://www.google.com/maps/contrib/103824784391116969181?hl=en-US,103824784391116969181,https://lh3.googleusercontent.com/a-/ALV-UjXGSxMavMIUz--hvtCSUeZqi_MJQqLKtKbZBfqTdpAxdoI=s40-c-rp-mo-ba5-br100,12,98.0,,,True
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSc2JyZEJBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDRsbrdBA%7CCgsIvMaqogYQ-JvjHQ%7C?hl=en-US,1.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSc2JyZEJBEAE,Para no volver...,,Daniel Sdn,https://www.google.com/maps/contrib/116557956221101983537?hl=en-US,116557956221101983537,https://lh3.googleusercontent.com/a/ACg8ocJgjlGpBuMei03o74HQKTHx_WeimTM1VCYG7j7Pf1n5=s40-c-rp-mo-ba4-br100,127,,Para no volver...,Never to return...,True
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNFpYUkNREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDR4ZXRCQ%7CCgsIiqOoogYQ4IewPw%7C?hl=en-US,1.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSNFpYUkNREAE,"El Hospital de Día para tratamientos oncológicos tiene una gestión pésima. No hay organización, dejan a pacientes esperando el tratamiento esperando horas y horas en sillas en las salas de espera , cuando llegan a recibir el tratamiento están ya cansados. No hay casi camas para los pacientes mayores o más delicados , las van dando con el criterio de la enfermera que haya en ese momento. En fin podría contar episodios que te hacen llorar de la impotencia, pero prefiero no entrar en detalles. Esta situación debe cambiar ya, poner más recursos, habilitar otra planta para estos enfermos. Ya es duro recibir el tratamiento como para encima estar en unas condiciones pésimas.",9.0,MJ Diaz,https://www.google.com/maps/contrib/102579233708101075337?hl=en-US,102579233708101075337,https://lh3.googleusercontent.com/a-/ALV-UjVTEl2ZllzhDnBEtLNCKr0RNlPQ0X_1iEL8AHCjEH03mqo=s40-c-rp-mo-br100,18,,"El Hospital de Día para tratamientos oncológicos tiene una gestión pésima. No hay organización, dejan a pacientes esperando el tratamiento esperando horas y horas en sillas en las salas de espera , cuando llegan a recibir el tratamiento están ya cansados. No hay casi camas para los pacientes mayores o más delicados , las van dando con el criterio de la enfermera que haya en ese momento. En fin podría contar episodios que te hacen llorar de la impotencia, pero prefiero no entrar en detalles. Esta situación debe cambiar ya, poner más recursos, habilitar otra planta para estos enfermos. Ya es duro recibir el tratamiento como para encima estar en unas condiciones pésimas.","The Day Hospital for oncological treatments has terrible management. There is no organization, they leave patients waiting for treatment waiting for hours and hours in chairs in the waiting rooms, when they arrive to receive the treatment they are already tired. There are almost no beds for older or more delicate patients, they are given at the discretion of the nurse who is there at the time. Well, I could tell episodes that make you cry from helplessness, but I prefer not to go into details. This situation must change now, provide more resources, enable another plant for these patients. It is already hard to receive treatment without being in terrible conditions.",
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSbG9ySFJREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDRlorHRQ%7CCgwIt7CaogYQiOTGywI%7C?hl=en-US,4.0,10 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURSbG9ySFJREAE,"Personal muy calificado buenos médicos y enfermeras muy atentas intentan siempre priorizar tu urgencia , todo el tiempo están pendiente de los pacientes tanto por medicos como enfermeras lo malo es el parking que para no aver nada hay que pagar siempre o a arriesgarte a una multa tanto por urgencia visita o médico especialista",2.0,Espe Rueda,https://www.google.com/maps/contrib/114749965043515008961?hl=en-US,114749965043515008961,https://lh3.googleusercontent.com/a/ACg8ocIYahGWMrirjTuue46veT-3Mk6Nf6aFKogC6rrQbxMQ=s40-c-rp-mo-br100,11,,"Personal muy calificado buenos médicos y enfermeras muy atentas intentan siempre priorizar tu urgencia , todo el tiempo están pendiente de los pacientes tanto por medicos como enfermeras lo malo es el parking que para no aver nada hay que pagar siempre o a arriesgarte a una multa tanto por urgencia visita o médico especialista","Very qualified staff, good doctors and very attentive nurses, always try to prioritize your emergency, both doctors and nurses are constantly looking after the patients. The bad thing is the parking, in order not to see anything you always have to pay or risk a fine for urgency. visit or specialist doctor",
