,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0cGZiTkxnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDtpfbNLg%7CCgwI0qOFrgYQiPrehgM%7C?hl=en-US,1.0,3 weeks ago,Google,ChZDSUhNMG9nS0VJQ0FnSUR0cGZiTkxnEAE,Aquí hospitalizaba a todos los dirigentes del Pp con Ayuso a la cabeza para que vieran la m de instalaciones y el poco personal.,1.0,Raul Salvador,https://www.google.com/maps/contrib/108648882745239696589?hl=en-US,108648882745239696589,https://lh3.googleusercontent.com/a-/ALV-UjWzOGy8m18vXeoXBVFfwVcjQ1qIitReQCMpkS7igONQhmA=s40-c-rp-mo-ba3-br100,True,72,2.0,Aquí hospitalizaba a todos los dirigentes del Pp con Ayuso a la cabeza para que vieran la m de instalaciones y el poco personal.,Here he hospitalized all the PP leaders with Ayuso at the head so that they could see the number of facilities and the few staff.
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0MU1fX0ZnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDt1M__Fg%7CCgwIq46DrgYQwO-BkAI%7C?hl=en-US,5.0,3 weeks ago,Google,ChZDSUhNMG9nS0VJQ0FnSUR0MU1fX0ZnEAE,El día 30 de Enero fuimos padres por segunda vez y quería agradecer  el trato recibido y la atención que hemos tenido agradecer  a médicos enfermeras  y personal sanitario  en general  muchas gracias  por todo y se nota que trabajáis con corazón  de nuevo muchísimas gracias .,1.0,Said Elmachichi,https://www.google.com/maps/contrib/107523388522369063380?hl=en-US,107523388522369063380,https://lh3.googleusercontent.com/a/ACg8ocKRkcWOaHugdLhpjTFiwJciXlvgYAt_QmJ9mvUMeAFx=s40-c-rp-mo-br100,,1,,El día 30 de Enero fuimos padres por segunda vez y quería agradecer  el trato recibido y la atención que hemos tenido agradecer  a médicos enfermeras  y personal sanitario  en general  muchas gracias  por todo y se nota que trabajáis con corazón  de nuevo muchísimas gracias .,"On January 30, we became parents for the second time and I wanted to thank the treatment received and the attention we have received. Thank you to the doctors, nurses and health personnel in general. Thank you very much for everything and it shows that you work with heart again. Thank you very much."
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0X3R2WThRRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDt_tvY8QE%7CCgwI75CArgYQ6J7LkwM%7C?hl=en-US,4.0,3 weeks ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR0X3R2WThRRRAB,,,Héctor,https://www.google.com/maps/contrib/108538644653542992186?hl=en-US,108538644653542992186,https://lh3.googleusercontent.com/a-/ALV-UjXVCwdC5yUC_W7yCSDc5iHguF4Dgw4K2_mMdx3XLswWew=s40-c-rp-mo-br100,,7,5.0,,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0NFByWGdnRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDt4PrXggE%7CCgwI7c_zrQYQyOzg9QE%7C?hl=en-US,2.0,4 weeks ago,Google,ChdDSUhNMG9nS0VJQ0FnSUR0NFByWGdnRRAB,"Estoy muy agradecida con el personal que me operó ,me tranquilizaron y me trataron súper bien de inicio a fin,e incluso solo espere 1 semana para que operaran de mi pierna ,la pesadilla comenzó cuando me trasladaron a planta , por eso no pongo 5 estrellas , la anestesia se me estaba pasando y tenía un dolor insoportable, el peor día de mi vida , pedí a lagrimas que me colocaron algo, y así fue , pero ninguna de los dos enfermeras que vino por mí ,se percató que la vía estaba suelta y por eso no me CALMABA nada , tuvo que venir mi pareja a verme para que me hicieran caso , estaba llorando demasiado del dolor , solo la chica de nombre Marta me trató bien y ella fue la que se percató que la vía no estaba conectada , me coloco hielo , lastima que su turno acababa , fue muy atenta y me tranquilizo el poco tiempo que la vi , lamentablemente el dolor no se me quitó y mi pareja tuvo que exigir que me colocaran algo más fuerte , a las horas si me calmo el dolor , no del todo pero pare de llorar , no dormí absolutamente nada , la chica encargada del turno de la noche , es la persona más antipática que he tratado , con la mirada que te daba , decía mucho , me cogió la pierna vendada de manera brusca porque le pedí que me ayude a poner mi pierna en alto , mi pareja se quedó conmigo hasta las 4 am porque aquellas no podían ni venir a ayudarme a hacer pipí , y el fue que me ayudo , felizmente me dieron de alta al día siguiente por la mañana , tuve que pedir en 3 ocasiones  que me ayudaran para hacer pipí, eran las 8 am  y me decían que si ahora voy , nunca venían , felizmente vino mi amiga para llevarme a casa , que incluso a ella le respondieron muy feo, ya que anoche me tuvieron que cortar parte de las vendas para calmar el dolor , y pidió que me venderán para poder irnos y la respuesta que le dio fue que ese no era problema de ella sino de la enfermera de la habitación! .
solo pido un poco más de atención y solidaridad, no es posible que me pase llorando 2 horas para un calmante , y el trato debería mejorar cuando uno se queda hospitalizado , yo también trabajo y sé cuando hay días malos pero no es posible pasar este tipo de circunstancias.",,Pámela Mendoza,https://www.google.com/maps/contrib/107422037525435964754?hl=en-US,107422037525435964754,https://lh3.googleusercontent.com/a-/ALV-UjWqV6DM9B8EOQ2uLTUCwUgw3yZlEkDS7i1_Bj-IOyJSJe0=s40-c-rp-mo-br100,,5,,"Estoy muy agradecida con el personal que me operó ,me tranquilizaron y me trataron súper bien de inicio a fin,e incluso solo espere 1 semana para que operaran de mi pierna ,la pesadilla comenzó cuando me trasladaron a planta , por eso no pongo 5 estrellas , la anestesia se me estaba pasando y tenía un dolor insoportable, el peor día de mi vida , pedí a lagrimas que me colocaron algo, y así fue , pero ninguna de los dos enfermeras que vino por mí ,se percató que la vía estaba suelta y por eso no me CALMABA nada , tuvo que venir mi pareja a verme para que me hicieran caso , estaba llorando demasiado del dolor , solo la chica de nombre Marta me trató bien y ella fue la que se percató que la vía no estaba conectada , me coloco hielo , lastima que su turno acababa , fue muy atenta y me tranquilizo el poco tiempo que la vi , lamentablemente el dolor no se me quitó y mi pareja tuvo que exigir que me colocaran algo más fuerte , a las horas si me calmo el dolor , no del todo pero pare de llorar , no dormí absolutamente nada , la chica encargada del turno de la noche , es la persona más antipática que he tratado , con la mirada que te daba , decía mucho , me cogió la pierna vendada de manera brusca porque le pedí que me ayude a poner mi pierna en alto , mi pareja se quedó conmigo hasta las 4 am porque aquellas no podían ni venir a ayudarme a hacer pipí , y el fue que me ayudo , felizmente me dieron de alta al día siguiente por la mañana , tuve que pedir en 3 ocasiones  que me ayudaran para hacer pipí, eran las 8 am  y me decían que si ahora voy , nunca venían , felizmente vino mi amiga para llevarme a casa , que incluso a ella le respondieron muy feo, ya que anoche me tuvieron que cortar parte de las vendas para calmar el dolor , y pidió que me venderán para poder irnos y la respuesta que le dio fue que ese no era problema de ella sino de la enfermera de la habitación! .
solo pido un poco más de atención y solidaridad, no es posible que me pase llorando 2 horas para un calmante , y el trato debería mejorar cuando uno se queda hospitalizado , yo también trabajo y sé cuando hay días malos pero no es posible pasar este tipo de circunstancias.","I am very grateful to the staff who operated on me, they calmed me down and treated me extremely well from start to finish, and I even only waited 1 week for them to operate on my leg, the nightmare began when they transferred me to the ward, that's why I don't give 5 stars The anesthesia was wearing off and I was in unbearable pain, the worst day of my life, I tearfully asked for something to be put in, and they did, but neither of the two nurses who came for me realized that the line was loose. and that's why it didn't CALM me at all, my partner had to come see me so they would pay attention to me, I was crying too much from the pain, only the girl named Marta treated me well and she was the one who realized that the road was not connected, She put ice on me, it's a pity that her shift was ending, she was very attentive and calmed me down the short time I saw her, unfortunately the pain did not go away and my partner had to demand that they put something stronger on me, after hours I calmed down pain, not completely but I stopped crying, I didn't sleep at all, the girl in charge of the night shift is the most unfriendly person I have ever dealt with, with the look she gave you, she said a lot, she grabbed my bandaged leg in a way abrupt because I asked him to help me put my leg up, my partner stayed with me until 4 am because they couldn't even come and help me pee, and he helped me, they happily discharged me the next day In the morning, I had to ask on 3 occasions for help to pee, it was 8 am and they told me that if I go now, they never came, happily my friend came to take me home, and even they responded very ugly to her, Since last night they had to cut part of the bandages to calm the pain, and she asked that they bandage me so we could leave and the answer she gave was that that was not her problem but that of the nurse in the room! .
I only ask for a little more attention and solidarity, it is not possible that I spend 2 hours crying for a painkiller, and the treatment should improve when one is hospitalized, I also work and I know when there are bad days but it is not possible to go through this type of circumstances."
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN0N1llRkJREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICt7YeFBQ%7CCgwI1ProrQYQwOjt0QE%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUN0N1llRkJREAE,Excelente muy bien todo.,1.0,JUAN MANUEL PÉREZ TOBOSO,https://www.google.com/maps/contrib/118389008692459272319?hl=en-US,118389008692459272319,https://lh3.googleusercontent.com/a-/ALV-UjUZdnYDfwvbGtoNzTcHD2g_WcvMggYsPE7WhNeLsJGByw=s40-c-rp-mo-ba5-br100,True,159,26.0,Excelente muy bien todo.,"Excellent, very good, everything."
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0dm9POXZnRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICtvoO9vgE%7CCgsI9OvjrQYQwOO0MA%7C?hl=en-US,1.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN0dm9POXZnRRAB,,,Oana Hinceanu,https://www.google.com/maps/contrib/103902364843281702039?hl=en-US,103902364843281702039,https://lh3.googleusercontent.com/a/ACg8ocIpVEv619Cb5KaBlKmKsPmxFjMaEgCvAcdCwQkPYdmV=s40-c-rp-mo-br100,,1,,,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0dUlDUWhnRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICtuICQhgE%7CCgsIoNXarQYQ4KqDWA%7C?hl=en-US,3.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUN0dUlDUWhnRRAB,Mucha afluencia de gente es demasiado concurrido,1.0,jose maria saneiro morales (Chemanitas),https://www.google.com/maps/contrib/105788381580046954189?hl=en-US,105788381580046954189,https://lh3.googleusercontent.com/a-/ALV-UjVeTzedM6xNXbhehYgqzFBE0Pt9DkHkvdPr7N8MEgfBTFE=s40-c-rp-mo-ba4-br100,True,75,35.0,Mucha afluencia de gente es demasiado concurrido,Too many people is too crowded
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROOC15WXRBRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDN8-yYtAE%7CCgsI4LLLrQYQoLTWXg%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUROOC15WXRBRRAB,"Hola!
Se que no es agradable estar en un Hospital, pero cuando se requiere hay que ir.
Hoy agradecida con Maite, que servicial, agradable y atenta. Personas como élla dejan grandes y hermosas huellas.
Llegué al Hospital a las 7:25..y me retiré a las 9:... Y no paró de realizar su trabajo, y el amor y dedicación a cada paciente que llegó...que guapa... Gracias Maite...no tienes remplazo... ubicación Zona Naranja...diálisis...y  zona de espera para escáner . Excelente.",1.0,Dely Franquiz,https://www.google.com/maps/contrib/101431669782431212985?hl=en-US,101431669782431212985,https://lh3.googleusercontent.com/a-/ALV-UjVjq6uF3DKX8GO58NlCRind8tYE3IYnuWUHBg7Q5IRfgy0=s40-c-rp-mo-br100,,4,,"Hola!
Se que no es agradable estar en un Hospital, pero cuando se requiere hay que ir.
Hoy agradecida con Maite, que servicial, agradable y atenta. Personas como élla dejan grandes y hermosas huellas.
Llegué al Hospital a las 7:25..y me retiré a las 9:... Y no paró de realizar su trabajo, y el amor y dedicación a cada paciente que llegó...que guapa... Gracias Maite...no tienes remplazo... ubicación Zona Naranja...diálisis...y  zona de espera para escáner . Excelente.","Hello!
I know it is not pleasant to be in a hospital, but when it is necessary you have to go.
Today I am grateful to Maite, who is helpful, pleasant and attentive. People like him leave big and beautiful footprints.
I arrived at the Hospital at 7:25... and I left at 9:... And he did not stop doing his work, and the love and dedication to each patient who arrived... how beautiful... Thank you Maite.. .you do not have a replacement...Orange Zone location...dialysis...and waiting area for scanner. Excellent."
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROdzh1UG1RRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDNw8uPmQE%7CCgwI7rzJrQYQ4P-LuwE%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUROdzh1UG1RRRAB,"Excelente atención por parte de todo el personal sanitario, amables, atentos, cariñosos, espectacular, me sorprende y para bien por experiencias anteriores. El equipo joven y con ganas, denota que les gusta su trabajo, tratan al paciente con un cariño que no puedo describir, MILLONES DE GRACIAS. Tenemos que destacar a ALBA (auxiliar) gracias, por tus buenas palabras y tu atención de 10, eres encantadora.",,Carolina Morcuende,https://www.google.com/maps/contrib/116849752099353634159?hl=en-US,116849752099353634159,https://lh3.googleusercontent.com/a/ACg8ocItbPi2V47EOPiJFVAtwpLqpykONMiPXq89K1xHqGSU=s40-c-rp-mo-br100,,11,,"Excelente atención por parte de todo el personal sanitario, amables, atentos, cariñosos, espectacular, me sorprende y para bien por experiencias anteriores. El equipo joven y con ganas, denota que les gusta su trabajo, tratan al paciente con un cariño que no puedo describir, MILLONES DE GRACIAS. Tenemos que destacar a ALBA (auxiliar) gracias, por tus buenas palabras y tu atención de 10, eres encantadora.","Excellent care from all the health staff, kind, attentive, affectionate, spectacular, it surprises me and for the better based on previous experiences. The young and eager team shows that they like their work, they treat the patient with a love that I cannot describe, THANK YOU MILLIONS. We have to highlight ALBA (assistant) thank you, for your good words and your attention of 10, you are charming."
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROX2VlcUVnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDN_eeqEg%7CCgsI5NrIrQYQkI6VDg%7C?hl=en-US,1.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUROX2VlcUVnEAE,"La reseña va solo a la sección de ambulancias, con el resto del personal del hospital no tengo ninguna queja, todo lo contrario, en especial quiero agradecer a Carmen del hospital de día su trabajo y su amabilidad.
Mi queja va contra el servicio de las ambulancias. El pasado martes me pidió el oncólogo una ambulancia para llevar a mi madre y me dijo que a las 7h teníamos que estar listas para que nos recogiera la ambulancia. A las 11h llamé al hospital para preguntar si iban a tardar mucho en venir porque teníamos cita con el médico a las 11,15h y cual fue mi sorpresa cuando me dicen que habían venido a mi casa a las 7,45h y que se habían ido. Le dije a la chica que no había ido nadie y todo el rato insistiendo en que si, que el GPS pone que han estado. No quise discutir porque la chica no se bajaba del burro. El doctor me llamó y lo primero que me dijo fue es: no ha ido la ambulancia no?
Solo quería contar mi experiencia por si sirve para que cambien la empresa contratada.
Gracias.",,Montserrat Martin del Amo,https://www.google.com/maps/contrib/103235657299230861344?hl=en-US,103235657299230861344,https://lh3.googleusercontent.com/a/ACg8ocIlmu4l327Ps9TRSydy6dsO5gpuYiEaX1pZ3WpL1Kvw=s40-c-rp-mo-br100,,10,,"La reseña va solo a la sección de ambulancias, con el resto del personal del hospital no tengo ninguna queja, todo lo contrario, en especial quiero agradecer a Carmen del hospital de día su trabajo y su amabilidad.
Mi queja va contra el servicio de las ambulancias. El pasado martes me pidió el oncólogo una ambulancia para llevar a mi madre y me dijo que a las 7h teníamos que estar listas para que nos recogiera la ambulancia. A las 11h llamé al hospital para preguntar si iban a tardar mucho en venir porque teníamos cita con el médico a las 11,15h y cual fue mi sorpresa cuando me dicen que habían venido a mi casa a las 7,45h y que se habían ido. Le dije a la chica que no había ido nadie y todo el rato insistiendo en que si, que el GPS pone que han estado. No quise discutir porque la chica no se bajaba del burro. El doctor me llamó y lo primero que me dijo fue es: no ha ido la ambulancia no?
Solo quería contar mi experiencia por si sirve para que cambien la empresa contratada.
Gracias.","The review goes only to the ambulance section, with the rest of the hospital staff I have no complaints, quite the opposite, I especially want to thank Carmen from the day hospital for her work and kindness.
My complaint is against the ambulance service. Last Tuesday the oncologist asked me for an ambulance to take my mother and told me that at 7 a.m. we had to be ready for the ambulance to pick us up. At 11 a.m. I called the hospital to ask if they were going to take a long time to come because we had an appointment with the doctor at 11:15 a.m. and what was my surprise when they told me that they had come to my house at 7:45 a.m. and that they had left . I told the girl that no one had been there and all the while insisting that yes, the GPS says they have been. I didn't want to argue because the girl wouldn't get off the donkey. The doctor called me and the first thing he told me was: the ambulance hasn't come, right?
I just wanted to share my experience in case it helps them change the company they hired.
Thank you."
