,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGMmFEQ1BnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDF2aDCPg%7CCgwIrfitqgYQ2OnHsAI%7C?hl=en-US,5.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURGMmFEQ1BnEAE,"Dar las gracias al Dr. Ruano Pérez por su profesionalidad, amabilidad y respeto, nos ha atendido super bien, muy contenta con el área de alergología.",1.0,Sara Lopes,https://www.google.com/maps/contrib/103984621315747448886?hl=en-US,103984621315747448886,https://lh3.googleusercontent.com/a-/ALV-UjVZ4vJsWto72YKljp3bifJyAbUc3H8gd_dVDkYR2OWgozTj=s40-c-rp-mo-ba3-br100,True,63.0,20.0,"Dar las gracias al Dr. Ruano Pérez por su profesionalidad, amabilidad y respeto, nos ha atendido super bien, muy contenta con el área de alergología.","Thank you to Dr. Ruano Pérez for his professionalism, kindness and respect, he has treated us very well, very happy with the allergology area."
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGcUlld1FREAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDFqIewQQ%7CCgwI_YmZqgYQ6Ne1lwI%7C?hl=en-US,1.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURGcUlld1FREAE,"Mi reseña es por la cafetería.
Parece de película.
Cuando un hospital está en ruinas.
No un bollo ...todo muy limpio eso sí.
Pero nada para comer.
Lo poco que hay es bebida y madremia....se suben a la parra.",2.0,Asuncion Aauncion,https://www.google.com/maps/contrib/109153692838215874438?hl=en-US,109153692838215874438,https://lh3.googleusercontent.com/a/ACg8ocJ50fuKQgZwiP9ObyoPfGosrUoNf8gmn62aOTXnUZsu=s40-c-rp-mo-br100,,8.0,15.0,"Mi reseña es por la cafetería.
Parece de película.
Cuando un hospital está en ruinas.
No un bollo ...todo muy limpio eso sí.
Pero nada para comer.
Lo poco que hay es bebida y madremia....se suben a la parra.","My review is for the cafeteria.
It looks like a movie.
When a hospital is in ruins.
Not a bun...everything very clean, yes.
But nothing to eat.
The little there is is drink and mothermia...they climb the vine."
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGbzhhUDF3RRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICFo8aP1wE%7CCgwIk-GIqgYQoNvLhwE%7C?hl=en-US,5.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNGbzhhUDF3RRAB,"La atención de mi parto y la atención a mi bebé fue la mejor experiencia. un gran centro hospitalario rodeado de grandes profesionales, en especial Oliver quien fue quien atendió mi parto, un parto respetuoso. Los mejores, sin duda alguna una gran experiencia.",1.0,Karen Dayana Díaz Rodríguez,https://www.google.com/maps/contrib/116793504665202876433?hl=en-US,116793504665202876433,https://lh3.googleusercontent.com/a-/ALV-UjVRln3YHtdtmzt_LAo1-_dyZNAyHz0hqAn1V8DPG97bApg=s40-c-rp-mo-br100,,8.0,1.0,"La atención de mi parto y la atención a mi bebé fue la mejor experiencia. un gran centro hospitalario rodeado de grandes profesionales, en especial Oliver quien fue quien atendió mi parto, un parto respetuoso. Los mejores, sin duda alguna una gran experiencia.","The care of my birth and the care of my baby was the best experience. a great hospital center surrounded by great professionals, especially Oliver who attended my birth, a respectful birth. The best, without a doubt a great experience."
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGN1lDVVRnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICF7YCUTg%7CCgsIo-2CqgYQsPfKfw%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGN1lDVVRnEAE,"Es muy difícil valorar algo tan complejo como el funcionamiento de un hospital, porque intervienen muchas personas y procesos diferentes. Si contamos cada uno la percepción de nuestra experiencia, yo solamente puedo agradecer a todo el personal el trato dispensado (tuve a mi madre una semana ingresada), desde la médica hasta las auxiliares, en el ala morada del edificio, en la segunda planta. Me gustaría reconocer vuestro trabajo. Muchas gracias a tod@s.",3.0,Pablo L,https://www.google.com/maps/contrib/106808050962392650890?hl=en-US,106808050962392650890,https://lh3.googleusercontent.com/a-/ALV-UjULUMXX3U7vItZscVd3oApNzdVSZvCCbkvCDOUkVeTBBg=s40-c-rp-mo-br100,,9.0,,"Es muy difícil valorar algo tan complejo como el funcionamiento de un hospital, porque intervienen muchas personas y procesos diferentes. Si contamos cada uno la percepción de nuestra experiencia, yo solamente puedo agradecer a todo el personal el trato dispensado (tuve a mi madre una semana ingresada), desde la médica hasta las auxiliares, en el ala morada del edificio, en la segunda planta. Me gustaría reconocer vuestro trabajo. Muchas gracias a tod@s.","It is very difficult to assess something as complex as the operation of a hospital, because many different people and processes are involved. If we each tell the perception of our experience, I can only thank all the staff for the treatment provided (I had my mother admitted for a week), from the doctor to the assistants, in the purple wing of the building, on the second floor. I would like to recognize your work. Thank you very much to all of you."
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGamNDODdRRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICFjcC87QE%7CCgwIkP7_qQYQwKz-0gE%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNGamNDODdRRRAB,No hacen absolutamente nada bien tuvieron que operar 3 veces y encima para nada ya que no han conseguido quitarme nada trato muy desagradable y poca empatía por los pacientes.,,Adrián Candel Ramírez,https://www.google.com/maps/contrib/100467691011703897720?hl=en-US,100467691011703897720,https://lh3.googleusercontent.com/a-/ALV-UjUVP7-khmsxqhgNGvzFAtjmQ5qhLvayUGUhyi8S2xTgSZg=s40-c-rp-mo-br100,,1.0,,No hacen absolutamente nada bien tuvieron que operar 3 veces y encima para nada ya que no han conseguido quitarme nada trato muy desagradable y poca empatía por los pacientes.,"They do absolutely nothing right, they had to operate 3 times and on top of that for nothing since they have not been able to take anything away from me, very unpleasant treatment and little empathy for the patients."
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGamVEczZRRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICFjeDs6QE%7CCgwIyu7_qQYQuOOPsgI%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNGamVEczZRRRAB,,,Alba,https://www.google.com/maps/contrib/112131300657289294886?hl=en-US,112131300657289294886,https://lh3.googleusercontent.com/a/ACg8ocJqUpNT0HHziw9_xJlYFDGFnIV-zkUPRntMBgyMbBXa=s40-c-rp-mo-br100,,,,,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGamNDVGJBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICFjcCTbA%7CCgwI4u3_qQYQoOSx3AM%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGamNDVGJBEAE,,,Sh Wjdjsk,https://www.google.com/maps/contrib/106037295853683740387?hl=en-US,106037295853683740387,https://lh3.googleusercontent.com/a/ACg8ocIgpTT3f_THLBPAKD-CER-vDPDbS3msFpS7rDgx-K7F=s40-c-rp-mo-br100,,,,,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGbnNYd0ZBEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgICFnsXwFA%7CCgsI9_7yqQYQ-O_pZQ%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGbnNYd0ZBEAE,"El personal muy bueno todos,mi madre se abia caido y cuatro grapas en la cabeza,cuando llego a casa le habian puesto las grapas con los pelos suyo , ni siquiera le apartaron los pelos y tambien tenia la gasa que le habíamos puesto cuando se la llevo la ambulancia y eso que se quedo un dia y medio ,asi va sanidad cada vez peor ,una vergüenza",1.0,Antonia Lopez Ayllon,https://www.google.com/maps/contrib/112984792787744270100?hl=en-US,112984792787744270100,https://lh3.googleusercontent.com/a-/ALV-UjVGsX1RjYjKjbvkX_yBT0XB6T4TeeXaLuCSTBu7k4GwoXfN=s40-c-rp-mo-br100,,4.0,1.0,"El personal muy bueno todos,mi madre se abia caido y cuatro grapas en la cabeza,cuando llego a casa le habian puesto las grapas con los pelos suyo , ni siquiera le apartaron los pelos y tambien tenia la gasa que le habíamos puesto cuando se la llevo la ambulancia y eso que se quedo un dia y medio ,asi va sanidad cada vez peor ,una vergüenza","The staff were all very good, my mother had fallen and had four staples in her head, when she got home they had put the staples with her hair, they didn't even remove her hair and she also had the gauze that we had put on her when she I took the ambulance and it stayed for a day and a half, this is how health care gets worse and worse, a shame"
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1NXZ2MlhnEAE!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgID55vv2Xg%7CCgsIxvzdqQYQiKDsPg%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUQ1NXZ2MlhnEAE,"Buenos días, ayer me operaron y  solo quiero decir que son unos profesionales ,muy atentos ,muy amables un 10! Muchas gracias!",1.0,Nicoleta Olteanu,https://www.google.com/maps/contrib/108602004312188549572?hl=en-US,108602004312188549572,https://lh3.googleusercontent.com/a/ACg8ocLvikJBbgdqAkGAyWnwfiQFmevMqg6I-7rrC6mrGx1x=s40-c-rp-mo-br100,,2.0,,"Buenos días, ayer me operaron y  solo quiero decir que son unos profesionales ,muy atentos ,muy amables un 10! Muchas gracias!","Good morning, yesterday I had surgery and I just want to say that they are professionals, very attentive, very friendly, a 10! Thank you so much!"
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRMUtMZHNBRRAB!2m1!1s0x0:0xc2076009cb9792c2!3m1!1s2@1:CIHM0ogKEICAgIDQ1KLdsAE%7CCgwIyIrJqQYQ-MiW_wI%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURRMUtMZHNBRRAB,"El hospital es relativamente nuevo y da vergüenza ver la sala de espera de urgencias. Llamas para cambiar una cita y , además de que las operadoras son poco agradables, te dan otro número para que cambies la cita el cual no lo coge nadie nunca. Un desastre de hospital en general!!",8.0,Saquina Kyle,https://www.google.com/maps/contrib/107990372752250226265?hl=en-US,107990372752250226265,https://lh3.googleusercontent.com/a-/ALV-UjX5WsDgtslfNgWJyMgXztLHk8l_pHXrp9LERUQRDchPFSb9=s40-c-rp-mo-ba3-br100,True,59.0,2.0,"El hospital es relativamente nuevo y da vergüenza ver la sala de espera de urgencias. Llamas para cambiar una cita y , además de que las operadoras son poco agradables, te dan otro número para que cambies la cita el cual no lo coge nadie nunca. Un desastre de hospital en general!!","The hospital is relatively new and the emergency waiting room is embarrassing to see. You call to change an appointment and, in addition to the operators being unfriendly, they give you another number to change the appointment which no one ever picks up. A hospital disaster in general!!"
