,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSOEt1Q3V3RRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICR8KuCuwE%7CCgwI7cTxoAYQqNbcnAM%7C?hl=en-US,5.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSOEt1Q3V3RRAB,"Hoy fui a hacerme una analítica, he de decir. Que con el gran problema informático que tienen, la atención de sus profesionales, a sido increíble. Allí estaban con unas sonrisa asesorando y ayudando a los que allí estábamos. Dudo, que esto pase en la sanidad privada. Animar a sus trabajadores y gracias por el trabajo que hacéis siempre",2.0,raul contreras,https://www.google.com/maps/contrib/113076500392816816923?hl=en-US,113076500392816816923,https://lh3.googleusercontent.com/a-/ALV-UjVgX3Y4wmhVqyDx58wVQLfFoqhfh8UvJiy-C8QaX4YKU5Y=s40-c-rp-mo-ba3-br100,True,49,98.0,"Hoy fui a hacerme una analítica, he de decir. Que con el gran problema informático que tienen, la atención de sus profesionales, a sido increíble. Allí estaban con unas sonrisa asesorando y ayudando a los que allí estábamos. Dudo, que esto pase en la sanidad privada. Animar a sus trabajadores y gracias por el trabajo que hacéis siempre","Today I went to have an analysis done, I have to say. With the big computer problem they have, the attention of their professionals has been incredible. There they were with a smile advising and helping those of us who were there. I doubt that this will happen in private healthcare. Encourage your workers and thank you for the work you always do"
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSOEpyNnN3RRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICR8Jr6swE%7CCgwInpXxoAYQyNXgvQI%7C?hl=en-US,1.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSOEpyNnN3RRAB,"Pongo una estrella porque no se puede menos. Una auténtica vergüenza el personal sanitario de la Sala Elios de este hospital.
Estuvieron toda la noche sentados, riendo, charlando entre ellos ,chillando… Y conversaciones entre ellos que voy a obviar de añadir aquí porque es surrealista.
El personal entra a tu box sin preguntarte cómo estás, ni siquiera hablarte, te ponen medicación sin consultarte previamente o almenos explicarte lo que te están administrando.
Estuve en el hospital un día entero sin comer esperando a la realización de un TAC. 12 horas para hacerme un TAC. Y 2 horas para esperar resultados.
El peor hospital que he estado en mi vida, no se lo recomiendo a nadie.",6.0,Elsa Ferrer Solana,https://www.google.com/maps/contrib/107039289849345705131?hl=en-US,107039289849345705131,https://lh3.googleusercontent.com/a-/ALV-UjVSjkml7zqGgHoS-3KzGFbU-w6GNgUgXzVGb-r9P1Ar7ro=s40-c-rp-mo-br100,,5,,"Pongo una estrella porque no se puede menos. Una auténtica vergüenza el personal sanitario de la Sala Elios de este hospital.
Estuvieron toda la noche sentados, riendo, charlando entre ellos ,chillando… Y conversaciones entre ellos que voy a obviar de añadir aquí porque es surrealista.
El personal entra a tu box sin preguntarte cómo estás, ni siquiera hablarte, te ponen medicación sin consultarte previamente o almenos explicarte lo que te están administrando.
Estuve en el hospital un día entero sin comer esperando a la realización de un TAC. 12 horas para hacerme un TAC. Y 2 horas para esperar resultados.
El peor hospital que he estado en mi vida, no se lo recomiendo a nadie.","I put one star because you can't do less. The health personnel in the Elios Room of this hospital are a real shame.
They sat all night, laughing, chatting among themselves, shouting... And conversations between them that I'm going to skip adding here because it's surreal.
The staff enters your box without asking you how you are, or even talking to you, they give you medication without consulting you first or at least explaining what they are giving you.
I was in the hospital for a whole day without eating waiting for a CT scan. 12 hours to get a CT scan. And 2 hours to wait for results.
The worst hospital I have ever been to in my life, I do not recommend it to anyone."
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSc09Ub3VnRRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICRsOTougE%7CCgwItoTwoAYQyOOAkwM%7C?hl=en-US,1.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNSc09Ub3VnRRAB,Me parece alucinante este medico se pasan la pelota unos a otros y venimos aqui por cosas grabes si han tenido un ciberataque que hayan contratado a aalguien que les haga un sofwore en condiciones para que no les pasen llevan la salud de muchas personas en sus manos y encima les paras para preguntae algo con educación y ni siquiera te miran se hacen los sordos verguenza de sanidad,5.0,Yasmina Martinez Banderas,https://www.google.com/maps/contrib/110037381919390414737?hl=en-US,110037381919390414737,https://lh3.googleusercontent.com/a/ACg8ocJXwuDv7Ygl-3d2mVmRmymp2EdI1sImg_VMa6Hqesim=s40-c-rp-mo-br100,,5,1.0,Me parece alucinante este medico se pasan la pelota unos a otros y venimos aqui por cosas grabes si han tenido un ciberataque que hayan contratado a aalguien que les haga un sofwore en condiciones para que no les pasen llevan la salud de muchas personas en sus manos y encima les paras para preguntae algo con educación y ni siquiera te miran se hacen los sordos verguenza de sanidad,"I find it amazing, this doctor passes the buck to each other and we come here for serious things, if they have had a cyber attack, they have hired someone to provide them with a software in conditions so that it does not happen to them, they carry the health of many people in their hands and On top of that, you stop them to ask something politely and they don't even look at you, they act deaf, shame about health."
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoN19YRS1RRRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDh7_XE-QE%7CCgsIgcDloAYQuLunbA%7C?hl=en-US,1.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURoN19YRS1RRRAB,"Noc cogen el teléfono en centralita.
O cuando logras que respondan, misteriosamente se corta la llamada.

Mucha tontería in la locución en tres idiomss, que solo es una pérdida de tiempo.

Vergonzoso.

Edito:
Leo las pésimas reseñas de atención a los ENFERMOS y no me sorprende.
Al gerente no ke da vergüenza?",4.0,A P,https://www.google.com/maps/contrib/102054987928749928359?hl=en-US,102054987928749928359,https://lh3.googleusercontent.com/a/ACg8ocIWgMvYzZjH8t7aSvo8QosGtmMEvvetkzTFwkm7GOC3=s40-c-rp-mo-br100,,2,,"Noc cogen el teléfono en centralita.
O cuando logras que respondan, misteriosamente se corta la llamada.

Mucha tontería in la locución en tres idiomss, que solo es una pérdida de tiempo.

Vergonzoso.

Edito:
Leo las pésimas reseñas de atención a los ENFERMOS y no me sorprende.
Al gerente no ke da vergüenza?","Noc they pick up the phone at the switchboard.
Or when you get them to answer, the call mysteriously hangs up.

A lot of nonsense in the locution in three languages, which is just a waste of time.

Shameful.

Edit:
I read the terrible reviews of care for the SICK and I am not surprised.
Isn't the manager embarrassed?"
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoMjgtMVRREAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDh28-1TQ%7CCgwI4OrXoAYQuJGllQM%7C?hl=en-US,1.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURoMjgtMVRREAE,"Desgraciadamente el hospital está colapsado. Esta reseña no es en contra del personal que hace todo lo posible para salir adelante pero el sistema de emergencias es risible. 3 horas de espera antes de renunciar y eso con dolores pulmonares y dificultades para respirar que no me dejaban ni poder mirar el móvil o leer. Ya veré qué hacer pero está claro que seguir horas en una sala donde no se podía uno ni sentar por la cantidad de gente que había,no era una opción.",5.0,Mariana lg,https://www.google.com/maps/contrib/115134952978359355591?hl=en-US,115134952978359355591,https://lh3.googleusercontent.com/a-/ALV-UjWrpbcL1HiQ0sKPWH6rAIEijy8sPeyPNkerXV4CuIGLwBQ=s40-c-rp-mo-ba3-br100,True,66,28.0,"Desgraciadamente el hospital está colapsado. Esta reseña no es en contra del personal que hace todo lo posible para salir adelante pero el sistema de emergencias es risible. 3 horas de espera antes de renunciar y eso con dolores pulmonares y dificultades para respirar que no me dejaban ni poder mirar el móvil o leer. Ya veré qué hacer pero está claro que seguir horas en una sala donde no se podía uno ni sentar por la cantidad de gente que había,no era una opción.",Unfortunately the hospital is collapsed. This review is not against the staff who do everything possible to get by but the emergency system is laughable. 3 hours of waiting before giving up and that with lung pain and breathing difficulties that left me unable to even look at my phone or read. I'll see what to do but it's clear that continuing for hours in a room where you couldn't even sit due to the number of people there was not an option.
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoZzk2LVZnEAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDhg96-Vg%7CCgwInefKoAYQwNL03wE%7C?hl=en-US,5.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURoZzk2LVZnEAE,,,Silvia López,https://www.google.com/maps/contrib/109112642256189552675?hl=en-US,109112642256189552675,https://lh3.googleusercontent.com/a-/ALV-UjWkyCG6jqo8UZuINxeV2poTJG3GwqPdaMGucFH9z8wD2jSa=s40-c-rp-mo-br100,,6,2.0,,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoOXY2MzN3RRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDh9v633wE%7CCgwIt7TAoAYQqK2-8wI%7C?hl=en-US,5.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURoOXY2MzN3RRAB,"Sous fantàstics i genials, ànims i moltes gràcies per tot.",,Magi Baños,https://www.google.com/maps/contrib/113581888357000507635?hl=en-US,113581888357000507635,https://lh3.googleusercontent.com/a/ACg8ocKc8Gr9uR0rRDPaS2HIdbP62idnY9qDqz4rypfjyBCx=s40-c-rp-mo-br100,,9,,"Sous fantàstics i genials, ànims i moltes gràcies per tot.","You guys are awesome and great, cheers and thank you so much for everything."
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1bHV1TVNBEAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDuluuMSA%7CCgwI5sS3oAYQ4KGrnAI%7C?hl=en-US,5.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUR1bHV1TVNBEAE,Un gran equipo de urgencias. Todo son unos grander profesionales con mucha paciencia y empatía. ¡Gracias por vuestro trabajo!,1.0,Hanna Barishnikova,https://www.google.com/maps/contrib/113329224433616998389?hl=en-US,113329224433616998389,https://lh3.googleusercontent.com/a-/ALV-UjUbyogqX_VjqWhNxcdNAiOXSFmDvfdHb1Zey1eNiqE42Ilb=s40-c-rp-mo-ba3-br100,True,33,35.0,Un gran equipo de urgencias. Todo son unos grander profesionales con mucha paciencia y empatía. ¡Gracias por vuestro trabajo!,A great emergency team. They are all great professionals with a lot of patience and empathy. Thanks for your work!
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoOGNPU0hBEAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDh8cOSHA%7CCgwIz-KyoAYQuITd6AI%7C?hl=en-US,1.0,11 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURoOGNPU0hBEAE,"Muy mal organizado, te dejan esperando toda la tarde , todo el mundo hablando y nadie sabe nada",,Linda Chen,https://www.google.com/maps/contrib/109260026269110087327?hl=en-US,109260026269110087327,https://lh3.googleusercontent.com/a-/ALV-UjXre10-7nNyzytFBi91W0boHax7zZBY6mh9D-cq1RTeWuQ=s40-c-rp-mo-ba3-br100,True,67,31.0,"Muy mal organizado, te dejan esperando toda la tarde , todo el mundo hablando y nadie sabe nada","Very poorly organized, they leave you waiting all afternoon, everyone talking and no one knows anything"
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoOGZHQmdnRRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDh8fGBggE%7CCgwIyM2yoAYQ4MWxlgI%7C?hl=en-US,1.0,11 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURoOGZHQmdnRRAB,La planta 4 de traumatologia horrible nos tuvieron mas de 24 horas sin comentar nada y la atencion pesima de todos sobretodo del infermero que se quejo que no llevaba mascarilla y el era el primero que no se la ponia para atender a los pacientes y se pasava todo el rato mirandose en la camara del telefono horrible muy poca vocacion.,2.0,Mar Lorca,https://www.google.com/maps/contrib/104322198694892850237?hl=en-US,104322198694892850237,https://lh3.googleusercontent.com/a/ACg8ocI5a-KR3v6lIu3WF5-2g_Pk0h_rj1nEVfKOLpRkIfg=s40-c-rp-mo-br100,,14,,La planta 4 de traumatologia horrible nos tuvieron mas de 24 horas sin comentar nada y la atencion pesima de todos sobretodo del infermero que se quejo que no llevaba mascarilla y el era el primero que no se la ponia para atender a los pacientes y se pasava todo el rato mirandose en la camara del telefono horrible muy poca vocacion.,"The horrible traumatology floor 4 had us for more than 24 hours without commenting anything and the terrible attention from everyone, especially the nurse who complained that he was not wearing a mask and he was the first one who did not put it on to care for the patients and he missed everything. The time looking at yourself on the phone camera is horrible, very little vocation."
