,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos,images
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROc2ItSXB3RRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDNsb-IpwE%7CCgwIpde-rQYQoOOC0wI%7C?hl=en-US,1.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUROc2ItSXB3RRAB,"Que tengamos que entrar con mascarilla lo entiendo,pero que el personal salga con batas a desayunar,fumar o tomar café no lo veo bien",2.0,Rosa Gonzalez,https://www.google.com/maps/contrib/115905712971225722201?hl=en-US,115905712971225722201,https://lh3.googleusercontent.com/a/ACg8ocKGiyrbmRdTzjXfdIVDNNuUAfOGx1-T92XqPmIi0tkK=s40-c-rp-mo-br100,24,"Que tengamos que entrar con mascarilla lo entiendo,pero que el personal salga con batas a desayunar,fumar o tomar café no lo veo bien","I understand that we have to enter with a mask, but that the staff goes out with robes to have breakfast, smoke or drink coffee I don't see it well.",,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURON29QSEJREAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDN7oPHBQ%7CCgwI67u6rQYQ6KaU4gE%7C?hl=en-US,2.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSURON29QSEJREAE,"Do not go here if you only speak English! The language services offered are very poor compared to American hospitals, and if you need to follow up with the hospital by phone they will hang up on you when you don't speak Spanish.",1.0,Jesse Wood,https://www.google.com/maps/contrib/112571013503235331777?hl=en-US,112571013503235331777,https://lh3.googleusercontent.com/a/ACg8ocKoER_D1MEjkc8F9Pasj5sPboRQrgf8SpY7fPBzzEg=s40-c-rp-mo-br100,21,,,,,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURObXBiNFpREAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDNmpb4ZQ%7CCgwI3di1rQYQwIbfqQE%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSURObXBiNFpREAE,100% Profesionales,,Rodolfo Monserrat (celuloideconalma),https://www.google.com/maps/contrib/108112741877983337165?hl=en-US,108112741877983337165,https://lh3.googleusercontent.com/a/ACg8ocKCUm-gbbS45cXLkYjqp7hy8JEaHlVhYKdr8pqjvFwz=s40-c-rp-mo-ba4-br100,213,100% Profesionales,100% Professionals,True,5.0,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROX1BpTXN3RRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgIDN_PiMswE%7CCgwIjPOwrQYQsMTK0gM%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUROX1BpTXN3RRAB,"Un hospital de primerísima categoría,han atendido a mi madre de 90 años y sólo puedo agradecer el trato y la humanidad de médicos y enfermeras y enfermeros,sin ninguna duda el mejor hospital de España,todo el personal tiene una categoría extraordinaria,un hospital de matrícula de honor.....",,Juan Fernandez Alberti,https://www.google.com/maps/contrib/117783463017037342978?hl=en-US,117783463017037342978,https://lh3.googleusercontent.com/a/ACg8ocJk3BXXEN4UJ18Xr9DXdzTaNxVwTUBFbJ_anNm1I0_2=s40-c-rp-mo-br100,6,"Un hospital de primerísima categoría,han atendido a mi madre de 90 años y sólo puedo agradecer el trato y la humanidad de médicos y enfermeras y enfermeros,sin ninguna duda el mejor hospital de España,todo el personal tiene una categoría extraordinaria,un hospital de matrícula de honor.....","A top-notch hospital, they have cared for my 90-year-old mother and I can only thank the treatment and humanity of the doctors and nurses, without a doubt the best hospital in Spain, all the staff have an extraordinary level, a top-notch hospital. with honors.....",,,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOaF9DSWl3RRAB!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICNh_CIiwE%7CCgsIt46krQYQ0MTCbw%7C?hl=en-US,5.0,a month ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNOaF9DSWl3RRAB,Obrigado a todos os profissionais    em especial a todos da secção de Hematologia obrigado,,CARLOS,https://www.google.com/maps/contrib/108335175302197127447?hl=en-US,108335175302197127447,https://lh3.googleusercontent.com/a-/ALV-UjXIAi68rPXNWp47QfbjwKBarA7w8o2d7q5jCsM52-dnmsQ=s40-c-rp-mo-br100,21,Obrigado a todos os profissionais    em especial a todos da secção de Hematologia obrigado,"Thank you to all the professionals    especially to everyone in the Hematology section, thank you",,,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOcGI3Uk93EAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICNpb7ROw%7CCgwIzq-arQYQqIzBzwE%7C?hl=en-US,2.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNOcGI3Uk93EAE,"Muy mala organización para analíticas. 4 máquinas, sólo funciona 1. En la cola se junta gente que lleva esperando media hora y te adelanta uno que llega muy pasada su hora aunque llegue tarde porque tiene la hora antes. Un caos. Muy mal. Esto parece del tercer mundo.
ACTUALIZO: A pesar del desorden,  la persona que me ha realizado la analítica un 10! Gran profesional.",,Víctor C.,https://www.google.com/maps/contrib/114902201141658953677?hl=en-US,114902201141658953677,https://lh3.googleusercontent.com/a/ACg8ocL8QMfdwG6i-yWFXa3y8Ffw_U7zpbDPU-00oJtM60N6=s40-c-rp-mo-ba2-br100,26,"Muy mala organización para analíticas. 4 máquinas, sólo funciona 1. En la cola se junta gente que lleva esperando media hora y te adelanta uno que llega muy pasada su hora aunque llegue tarde porque tiene la hora antes. Un caos. Muy mal. Esto parece del tercer mundo.
ACTUALIZO: A pesar del desorden,  la persona que me ha realizado la analítica un 10! Gran profesional.","Very poor organization for analytics. 4 machines, only 1 works. In the queue there are people who have been waiting for half an hour and someone overtakes you who arrives well after his time even though he is late because his time is earlier. A chaos. Very badly. This seems from the third world.
UPDATE: Despite the disorder, the person who performed my analysis gave me a 10! Great professional.",True,2.0,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOdWQtZ0pBEAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICNud-gJA%7CCgwI1smXrQYQyJj1pAE%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNOdWQtZ0pBEAE,"바르셀로나에 여행온 첫날에 발목을 접지르는 바람에 현지인들 도움을 받아 이 병원으로 구급차를 타고 급하게 도착했습니다. 너무 당황해서 정신이 없었는데, 이 곳에 계신 모든 관계자 분들이 아주 친절하게 이것저것 모두 도와주셨습니다. 밤에 응급으로 와서 대기시간은 매우 길었지만, 스페인어를 할 줄 모르는 저였기에, 영어가 가능한 간호사님들이 오셔서 소통해주셨고, 보험서류도 도와주셨고, 잊지 못할 친절에 너무 감동했습니다. 같이 대기하던 환자분들도 많은 도움을 주셨어서 병원경험은 물론이거니와 바르셀로나 사람들의 따뜻함에 아프고 힘든 경험을 극복할 수 있었던 것 같습니다.",1.0,Claire Han,https://www.google.com/maps/contrib/115519235493038711123?hl=en-US,115519235493038711123,https://lh3.googleusercontent.com/a/ACg8ocKfHRsCBjleI1k8RPXN2bC0ixyxQHTLWxzCDUGzEnpH=s40-c-rp-mo-br100,1,"바르셀로나에 여행온 첫날에 발목을 접지르는 바람에 현지인들 도움을 받아 이 병원으로 구급차를 타고 급하게 도착했습니다. 너무 당황해서 정신이 없었는데, 이 곳에 계신 모든 관계자 분들이 아주 친절하게 이것저것 모두 도와주셨습니다. 밤에 응급으로 와서 대기시간은 매우 길었지만, 스페인어를 할 줄 모르는 저였기에, 영어가 가능한 간호사님들이 오셔서 소통해주셨고, 보험서류도 도와주셨고, 잊지 못할 친절에 너무 감동했습니다. 같이 대기하던 환자분들도 많은 도움을 주셨어서 병원경험은 물론이거니와 바르셀로나 사람들의 따뜻함에 아프고 힘든 경험을 극복할 수 있었던 것 같습니다.","On my first day in Barcelona, ​​I sprained my ankle, and with the help of locals, I rushed to this hospital by ambulance. I was so embarrassed that I was out of my mind, but all the people here were very kind and helped me with everything. I came to the emergency room at night and the waiting time was very long, but since I don't speak Spanish, nurses who could speak English came and communicated with me, helped me with insurance documents, and I was so touched by their unforgettable kindness. The patients waiting with me also gave me a lot of help, so I think I was able to overcome the painful and difficult experience not only through the hospital experience, but also through the warmth of the people in Barcelona.",,1.0,['https://lh5.googleusercontent.com/p/AF1QipO1bLpaYa3mwGPI9UQwbyk9PKKUk4HMTMKYixpg=w100-h100-p-n-k-no']
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOa0xmTVN3EAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgICNkLfMSw%7CCgwI74__rAYQqOaNgwE%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNOa0xmTVN3EAE,"Vull agrair a tot l’equip que han atès al meu marit,per l’operació de maluc, per la seva professionalitat i amabilitat
Gràcies",,gema llambias,https://www.google.com/maps/contrib/111220201129919167964?hl=en-US,111220201129919167964,https://lh3.googleusercontent.com/a/ACg8ocKJhV-U1oDRBrYRUgYHHOCvvK7WUCZsYU-LZ8Q5tLLe=s40-c-rp-mo-br100,3,"Vull agrair a tot l’equip que han atès al meu marit,per l’operació de maluc, per la seva professionalitat i amabilitat
Gràcies","I want to thank all the team that attended to my husband, for the hip operation, for their professionalism and kindness
Thanks",,,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQxXzV6ZEZ3EAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgID1_5zdFw%7CCgwI58P9rAYQqJ-T9QI%7C?hl=en-US,5.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUQxXzV6ZEZ3EAE,,,JORGE DAVID CONDE PORCUNA (El Niño),https://www.google.com/maps/contrib/114650587365268826763?hl=en-US,114650587365268826763,https://lh3.googleusercontent.com/a-/ALV-UjW8lolqmTs0znLevYNSNJwu-ZFbh1MCyoAj9kggGeJEVus=s40-c-rp-mo-ba2-br100,14,,,True,1.0,
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQxamRxTUpREAE!2m1!1s0x0:0x7bacaced73cdac27!3m1!1s2@1:CIHM0ogKEICAgID1jdqMJQ%7CCgsI97PzrAYQiMLBEQ%7C?hl=en-US,1.0,a month ago,Google,ChZDSUhNMG9nS0VJQ0FnSUQxamRxTUpREAE,"Después de casi 10 años del peor recuerdo que tengo de Catalunya con el trato absolutamente vejatorio hacia mis padres enfermos, riéndose de ellos, dándoles el alta sin estar mínimamente curados (a mi padre le curaron una angina de pecho que no tenía en nefrología con un doctor hondureño que nos vacilaba todo el rato) y dejando a mi madre sin posibilidades de curarse por los recortes que básicamente era que teníamos que reivindicar que tenían que cobrar más, leo las opiniones de la gente y veo que no ha cambiado nada. Bueno, las urgencias han mejorado, antes nos tenían esperando a que les atendieran (a personas de 80-85 años) lo menos 12 horas y daba igual el mes o si había frío o calor, cómodamente sentados en el pasillo frente al ascensor en silla de madera y sin poder ir al baño ni comer nada ni informar a la familia.

Sigo deseando que a la oncóloga que atendió a mi madre y al doctor que atendió a mi padre, el destino les tenga preparado el mayor sufrimiento posible y un médico que les tenga que curar que sea tan terrible como ellos son.

De hecho, antes de irme a vivir a otro lado, le pedí a mi doctora del CAP que me cambiara de hospital de referencia ya que tengo muy claro que antes prefiero morir que ir al Clinic y que el hospital de Bellvitge lo tenía mas cerca pero no pudo ser. Pagar muchos impuestos no sirve para tener una sanidad mínima de mínima calidad, por eso decidí que mis impuestos se los iba a quedar otro país y que si alguna vez volvía a España sería sin pagar impuestos por lo que desde que volví siempre me toca a devolver la declaración de la renta. Antes quemo el dinero que pagarlo en impuestos. Por supuesto, a Barcelona no voy ni que me paguen.

Por cierto, el edificio del hospital Clinic es un caos de reciclaje de pasillos reconvertidos en departamentos y un edificio helios que figuraba que iba a ser temporal y que ahí sigue 30 años después. Alucinante que esperes en un pasillo a que te atiendan, rodeado de pacientes con patologías contagiosas y de gente que tarde o temprano acaba alguno vomitandote encima. Todos apretados en un trozo de pasillo como si fuese algo temporal y fruto de la saturación pero no, es la normalidad. Mi padre pagó varios cientos de miles de euros cuando le iba bien y cuando le fue mal lo trataron fatal en la sanidad que sus impuestos había en teoría pagado. Debió de ser muy decepcionante para él ver de que le había servido pagar tantos impuestos.",2.0,ANTONIO CASTE,https://www.google.com/maps/contrib/108836727023199016359?hl=en-US,108836727023199016359,https://lh3.googleusercontent.com/a-/ALV-UjW-Dd1QvGvMBJ3qF3h5zqHGsLluEMB-Xq6cvY8ZK9qZLg=s40-c-rp-mo-ba6-br100,395,"Después de casi 10 años del peor recuerdo que tengo de Catalunya con el trato absolutamente vejatorio hacia mis padres enfermos, riéndose de ellos, dándoles el alta sin estar mínimamente curados (a mi padre le curaron una angina de pecho que no tenía en nefrología con un doctor hondureño que nos vacilaba todo el rato) y dejando a mi madre sin posibilidades de curarse por los recortes que básicamente era que teníamos que reivindicar que tenían que cobrar más, leo las opiniones de la gente y veo que no ha cambiado nada. Bueno, las urgencias han mejorado, antes nos tenían esperando a que les atendieran (a personas de 80-85 años) lo menos 12 horas y daba igual el mes o si había frío o calor, cómodamente sentados en el pasillo frente al ascensor en silla de madera y sin poder ir al baño ni comer nada ni informar a la familia.

Sigo deseando que a la oncóloga que atendió a mi madre y al doctor que atendió a mi padre, el destino les tenga preparado el mayor sufrimiento posible y un médico que les tenga que curar que sea tan terrible como ellos son.

De hecho, antes de irme a vivir a otro lado, le pedí a mi doctora del CAP que me cambiara de hospital de referencia ya que tengo muy claro que antes prefiero morir que ir al Clinic y que el hospital de Bellvitge lo tenía mas cerca pero no pudo ser. Pagar muchos impuestos no sirve para tener una sanidad mínima de mínima calidad, por eso decidí que mis impuestos se los iba a quedar otro país y que si alguna vez volvía a España sería sin pagar impuestos por lo que desde que volví siempre me toca a devolver la declaración de la renta. Antes quemo el dinero que pagarlo en impuestos. Por supuesto, a Barcelona no voy ni que me paguen.

Por cierto, el edificio del hospital Clinic es un caos de reciclaje de pasillos reconvertidos en departamentos y un edificio helios que figuraba que iba a ser temporal y que ahí sigue 30 años después. Alucinante que esperes en un pasillo a que te atiendan, rodeado de pacientes con patologías contagiosas y de gente que tarde o temprano acaba alguno vomitandote encima. Todos apretados en un trozo de pasillo como si fuese algo temporal y fruto de la saturación pero no, es la normalidad. Mi padre pagó varios cientos de miles de euros cuando le iba bien y cuando le fue mal lo trataron fatal en la sanidad que sus impuestos había en teoría pagado. Debió de ser muy decepcionante para él ver de que le había servido pagar tantos impuestos.","After almost 10 years of the worst memory I have of Catalonia with the absolutely humiliating treatment of my sick parents, laughing at them, discharging them without being even minimally cured (my father was cured of angina pectoris that he did not have in nephrology with a Honduran doctor who hesitated us all the time) and leaving my mother with no chance of being cured due to the cuts which basically meant that we had to claim that they had to charge more, I read people's opinions and I see that nothing has changed. Well, the emergencies have improved, before they had us waiting to be attended to (people aged 80-85) for at least 12 hours and it didn't matter the month or if it was cold or hot, comfortably seated in the hallway in front of the elevator in a chair. of wood and without being able to go to the bathroom or eat anything or inform the family.

I continue to hope that for the oncologist who treated my mother and the doctor who treated my father, destiny has prepared the greatest possible suffering for them and a doctor who has to cure them who is as terrible as they are.

In fact, before I went to live somewhere else, I asked my CAP doctor to change my reference hospital since I am very clear that I would rather die than go to the Clinic and that the Bellvitge hospital was closer but it could not be. Paying a lot of taxes is not enough to have minimal quality healthcare, that's why I decided that another country was going to keep my taxes and that if I ever returned to Spain it would be without paying taxes, so since I returned I always have to pay back the income tax return. I'd rather burn the money than pay it in taxes. Of course, I'm not going to Barcelona even if they pay me.

By the way, the Clinic hospital building is a chaos of recycling hallways converted into apartments and a Helios building that was supposed to be temporary and is still there 30 years later. It's amazing that you wait in a hallway to be treated, surrounded by patients with contagious pathologies and people who, sooner or later, end up vomiting on you. Everyone squeezed into a piece of hallway as if it were something temporary and the result of saturation but no, it is normality. My father paid several hundred thousand euros when he was doing well and when he was doing poorly they treated him terribly in the healthcare that his taxes had in theory paid for. It must have been very disappointing for him to see what good it had been for him to pay so many taxes.",True,73.0,
