,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.photos,user.local_guide
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURsOXF2b0t3EAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDl9qvoKw%7CCgwIxdepqwYQ8PDJgQM%7C?hl=en-US,1.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURsOXF2b0t3EAE,"0 estrella !!! Hace unas semanas fui con mi hija de 3 años, tenía muchísima tos, una tos excesiva, llegó al hospital vomitando, inclusive en la revisión que le hizo el doctor residente Soto Fernandez le vomitó, el dijo que no tenía nada, que su tos era por irritación pero que todo bien, le calmó el vómito y a casa !!! Pasan unos días a mi hija le da fiebre, la tos era por qué tiene bronquiolitis sobre infectada, el médico que he mencionado me dijo que no tenía nada, que su garganta está bien, que sus oídos estaban bien, que su pecho y sus pulmones estaban bien, pues mentira !!!! Nada estaba bien.
Por favor más vocación, sino les gusta ser pediatras y los niños les aburre, si se cansan de estar en urgencia pues no trabajen, más empatía, más humanidad al menos con los niños que si una madre llega al hospital desesperada con un niño mal no es por gusto y si van a poner a un residente que revise a los niños pues deberían valorar tener una pediatra de verdad vigilando.",2.0,Roxana Vela,https://www.google.com/maps/contrib/103479015900391140497?hl=en-US,103479015900391140497,https://lh3.googleusercontent.com/a-/ALV-UjXc2T-7NF5ILdMY79sWDgLJkjSdePwLm1ZoX8erBLG4Aw=s40-c-rp-mo-br100,2,"0 estrella !!! Hace unas semanas fui con mi hija de 3 años, tenía muchísima tos, una tos excesiva, llegó al hospital vomitando, inclusive en la revisión que le hizo el doctor residente Soto Fernandez le vomitó, el dijo que no tenía nada, que su tos era por irritación pero que todo bien, le calmó el vómito y a casa !!! Pasan unos días a mi hija le da fiebre, la tos era por qué tiene bronquiolitis sobre infectada, el médico que he mencionado me dijo que no tenía nada, que su garganta está bien, que sus oídos estaban bien, que su pecho y sus pulmones estaban bien, pues mentira !!!! Nada estaba bien.
Por favor más vocación, sino les gusta ser pediatras y los niños les aburre, si se cansan de estar en urgencia pues no trabajen, más empatía, más humanidad al menos con los niños que si una madre llega al hospital desesperada con un niño mal no es por gusto y si van a poner a un residente que revise a los niños pues deberían valorar tener una pediatra de verdad vigilando.","0 star!!! A few weeks ago I went with my 3-year-old daughter, she had a lot of cough, an excessive cough, she arrived at the hospital vomiting, even during the check-up that the resident doctor Soto Fernandez gave her, he vomited on her, he said that there was nothing, that her cough was due to irritation but everything was fine, the vomiting calmed down and he went home!!! A few days pass, my daughter develops a fever, the cough is because she has overly infected bronchiolitis, the doctor I mentioned told me that there was nothing wrong with her, that her throat is fine, that her ears were fine, that her chest and lungs were fine. They were fine, well, lie!!!! Nothing was right.
Please, more vocation, if you don't like being a pediatrician and children bore you, if you get tired of being in the emergency room, then don't work, more empathy, more humanity, at least with children than if a mother arrives at the hospital in despair with a sick child, no. It's for pleasure and if they are going to have a resident check on the children, then they should consider having a real pediatrician watching over them.",,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURsN0w2XzF3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDl7L6_1wE%7CCgwIqaGjqwYQqNmajgE%7C?hl=en-US,1.0,3 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURsN0w2XzF3RRAB,"Hospital sucio, trabajadores mediocres, médicos recién mir prepotentes, no llaman a los familiares. Servicio pésimo de trabajores sociales.",1.0,Oliver Alonso,https://www.google.com/maps/contrib/112401828884299941716?hl=en-US,112401828884299941716,https://lh3.googleusercontent.com/a-/ALV-UjWeXyxaqYQxSQ1Rgn36J-VLEpH-1OCfX7zEMeO732C6EQ=s40-c-rp-mo-br100,25,"Hospital sucio, trabajadores mediocres, médicos recién mir prepotentes, no llaman a los familiares. Servicio pésimo de trabajores sociales.","Dirty hospital, mediocre workers, arrogant doctors, they don't call family members. Terrible service from social workers.",8.0,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNseDZmaTlnRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClx6fi9gE%7CCgwIk_-WqwYQwN_M2gI%7C?hl=en-US,2.0,3 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNseDZmaTlnRRAB,"Tenía cita para un TAC a la 8.15 y nos atienden a las 9.40.mi madre una señora de 86 años con dificultad para caminar nos informan en el hospital General. Bajamos a las zonas TAC y nadie que nos diga donde hay que ir exactamente. Salen a la hora  a avisar
mientras los pacientes preguntandonos  unos a otros porque nadie da información. Y luego con malas contestaciones.",,Mj Ev,https://www.google.com/maps/contrib/104463514094066725811?hl=en-US,104463514094066725811,https://lh3.googleusercontent.com/a-/ALV-UjVYTdCRFZFt1Tev4LNtss3N4Q6kMvxdcZKZvuSbYiEMUrEM=s40-c-rp-mo-ba4-br100,74,"Tenía cita para un TAC a la 8.15 y nos atienden a las 9.40.mi madre una señora de 86 años con dificultad para caminar nos informan en el hospital General. Bajamos a las zonas TAC y nadie que nos diga donde hay que ir exactamente. Salen a la hora  a avisar
mientras los pacientes preguntandonos  unos a otros porque nadie da información. Y luego con malas contestaciones.","I had an appointment for a CT scan at 8:15 and they saw us at 9:40. My mother, an 86-year-old woman with difficulty walking, informed us at the General Hospital. We went down to the TAC areas and no one told us where to go exactly. They come out on time to warn
while the patients ask each other why no one gives information. And then with bad answers.",44.0,True
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsbV9DTVB3EAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClm_CMPw%7CCgwIy9mSqwYQ2Oqx0AM%7C?hl=en-US,5.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNsbV9DTVB3EAE,"Uno de los mejores hospitales de Madrid  en oncologia son de lo mejor
Un hospital con mucha actividad.",,Jose Luis Jimenez,https://www.google.com/maps/contrib/104916018361459308765?hl=en-US,104916018361459308765,https://lh3.googleusercontent.com/a-/ALV-UjXHUe74wjhdEXM2D_lmBnl4HHxbJ2MFMwSejAS_cplgt6c=s40-c-rp-mo-ba4-br100,63,"Uno de los mejores hospitales de Madrid  en oncologia son de lo mejor
Un hospital con mucha actividad.","One of the best hospitals in Madrid in oncology, they are the best
A hospital with a lot of activity.",57.0,True
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsNDl5Y1RnEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICl49ycTg%7CCgsItcKKqwYQsIfVbA%7C?hl=en-US,1.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNsNDl5Y1RnEAE,"Dra. Marina Fayos Pérez no olvido ni olvidaré jamás las peores 13 horas de espera en urgencias aquel septiembre de 2021 desangrándome por la vagina. Vergüenza de doctora y vergüenza de equipo de enfermería inclusive. El Colegio de Médicos debería destituirte y anularte de tu trabajo y título. Lo peor de todo es que puse una reclamación en At. Al paciente y se lavan las manos. Y si te tomas la justicia por tu mano te llevan preso.

SI QUERÉIS SOBREVIVIR NO VAYÁIS AL SERVICIO DE URGENCIAS DE ESTE HOSPITAL Y SI OS TOCA ESTA DOCTORA CORRED!!",5.0,YBM,https://www.google.com/maps/contrib/106352991921147329026?hl=en-US,106352991921147329026,https://lh3.googleusercontent.com/a/ACg8ocJZed2GkYmTxRSoRrq4WevLzPORWQW-hRypDu7cCqfu=s40-c-rp-mo-br100,18,"Dra. Marina Fayos Pérez no olvido ni olvidaré jamás las peores 13 horas de espera en urgencias aquel septiembre de 2021 desangrándome por la vagina. Vergüenza de doctora y vergüenza de equipo de enfermería inclusive. El Colegio de Médicos debería destituirte y anularte de tu trabajo y título. Lo peor de todo es que puse una reclamación en At. Al paciente y se lavan las manos. Y si te tomas la justicia por tu mano te llevan preso.

SI QUERÉIS SOBREVIVIR NO VAYÁIS AL SERVICIO DE URGENCIAS DE ESTE HOSPITAL Y SI OS TOCA ESTA DOCTORA CORRED!!","Dr. Marina Fayos Pérez, I have not forgotten nor will I ever forget the worst 13 hours of waiting in the emergency room that September 2021, bleeding from my vagina. Shame on the doctor and shame on the nursing team even. The College of Physicians should remove you and annul you from your job and title. The worst of all is that I filed a claim in At. to the patient and wash their hands. And if you take justice into your own hands, they will take you to prison.

IF YOU WANT TO SURVIVE, DO NOT GO TO THE EMERGENCY SERVICE OF THIS HOSPITAL AND IF THIS DOCTOR GETS YOU, RUN!!",3.0,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsdzR2YUd3EAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClw4vaGw%7CCgwI8aiJqwYQ0KLT9QI%7C?hl=en-US,1.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNsdzR2YUd3EAE,"Somos una familia a la que trasladaron de otro hospital.
No todo es malo pero sí que es verdad que se deberían sancionar y mencionar los profesionales que no cumplen bien sus funciones. Teníamos ingresada a nuestra pequeña recién salida de la uci donde nos trataron a cual mejor , pero al subirnos a la planta en el día 25 de noviembre una persona porque como profesional no se la puede referir nos increpó por una queja que la trasmitimos. Acto seguido se le pidió que abandonara la habitación y que por el bien de la pequeña no queríamos su atención a lo que me amenazó diciéndome que el me marcharía era yo . Nosotros no nos salimos en ningún momento de formas pero creo que a esta. Persona se le deberían retirar sus funciones en la sanidad pública.
Fue en la octava planta.a las 6 y media de la tarde del mismo día me gustaría se comunicarán con nosotros para poder tomar las medidas necesarias hacia esta persona debido a que lo ocurrido ha de ser mostrado y contado tal como fue",9.0,Miguel angel rodriguez Gomez,https://www.google.com/maps/contrib/103303088857731525090?hl=en-US,103303088857731525090,https://lh3.googleusercontent.com/a/ACg8ocK3arTRPuAgO6O7B2xC0-dxEhE9AMYQ1k7aFxzRiAHZ=s40-c-rp-mo-br100,9,"Somos una familia a la que trasladaron de otro hospital.
No todo es malo pero sí que es verdad que se deberían sancionar y mencionar los profesionales que no cumplen bien sus funciones. Teníamos ingresada a nuestra pequeña recién salida de la uci donde nos trataron a cual mejor , pero al subirnos a la planta en el día 25 de noviembre una persona porque como profesional no se la puede referir nos increpó por una queja que la trasmitimos. Acto seguido se le pidió que abandonara la habitación y que por el bien de la pequeña no queríamos su atención a lo que me amenazó diciéndome que el me marcharía era yo . Nosotros no nos salimos en ningún momento de formas pero creo que a esta. Persona se le deberían retirar sus funciones en la sanidad pública.
Fue en la octava planta.a las 6 y media de la tarde del mismo día me gustaría se comunicarán con nosotros para poder tomar las medidas necesarias hacia esta persona debido a que lo ocurrido ha de ser mostrado y contado tal como fue","We are a family that was transferred from another hospital.
Not everything is bad but it is true that professionals who do not perform their duties well should be sanctioned and mentioned. We had been admitted to our little girl just after leaving the ICU where we were treated to the best, but when we went up to the ward on November 25, a person, because as a professional he cannot be referred to, scolded us for a complaint that we transmitted. He was then asked to leave the room and that for the sake of the little girl we did not want his attention, so he threatened me by telling me that it was me who would leave. We don't go out of our way at any time, but I think this is the case. Person should be removed from public health functions.
It was on the eighth floor. At 6:30 in the afternoon of the same day, I would like you to contact us so that we can take the necessary measures towards this person because what happened has to be shown and told as it was.",,
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsbmZhQXRRRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClnfaAtQE%7CCgsIyOKDqwYQoKT2Yw%7C?hl=en-US,5.0,3 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNsbmZhQXRRRRAB,Estupendos profesionales,,jesus,https://www.google.com/maps/contrib/115599282573162001615?hl=en-US,115599282573162001615,https://lh3.googleusercontent.com/a/ACg8ocIzjzqL8OJhK3Xpc1yaYNDRJM6x5jxnivTdS5pkGLtU=s40-c-rp-mo-br100,1,Estupendos profesionales,Great professionals,,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsbmFLWm9RRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClnaKZoQE%7CCgwI0c-DqwYQuJTP4AE%7C?hl=en-US,5.0,3 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNsbmFLWm9RRRAB,"""la sanidad pública es lo mejor te tenemos, ¡Hay que defenderla!",,celia,https://www.google.com/maps/contrib/109762174062902100507?hl=en-US,109762174062902100507,https://lh3.googleusercontent.com/a/ACg8ocKjM3RCAMSckRJ4PfO0RUCXy4T_WUR0kVUhKyaUzPD4=s40-c-rp-mo-br100,3,"""la sanidad pública es lo mejor te tenemos, ¡Hay que defenderla!","""Public health is the best we have, we must defend it!",,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsaFkySVZREAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClhY2IVQ%7CCgsI3Nb4qgYQ4OnqBQ%7C?hl=en-US,5.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNsaFkySVZREAE,increíble,,Hugo,https://www.google.com/maps/contrib/111860572169331756163?hl=en-US,111860572169331756163,https://lh3.googleusercontent.com/a-/ALV-UjUlohIxpGRB-OvS8tUpcT5HqUWgh7LaLI2hO3czZtiSIXc=s40-c-rp-mo-br100,2,increíble,incredible,1.0,
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNscWNpTXp3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIClqciMzwE%7CCgwIrIPzqgYQgLek2gE%7C?hl=en-US,1.0,3 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNscWNpTXp3RRAB,"Acudí por segunda vez con una niña de 10 años a urgencias pediátricas, dolor agudo en abdomen, fiebre, diarreas y vómitos  con mas de 72h. fue atendida por Alma Vazquez Serrano quien nos mandó a casa sin descartar apendicitis (íbamos en silla de ruedas del dolor) tampoco quisieron analizar las muestras que llevamos indicándome que eso se hacía en los ambulatorios, afortunadamente nos fuimos a otro hospital publico donde fue ingresada durante 5 días por una bacteria en el intestino, la niña fue hidratada, la hicieron pruebas, recibió analgésicos y antibióticos por vena ya que no aceptaba nada via oral, por favor, MENOS PROTOCOLO y mas escuchar a los pacientes que no vamos por gusto, mas aún si cabe tratándose de niños",13.0,Elena,https://www.google.com/maps/contrib/100887611154918869853?hl=en-US,100887611154918869853,https://lh3.googleusercontent.com/a/ACg8ocLO4KxnQNyl24ovJF8sbs_K8TPQVtnBaKfkw6QQfCHB=s40-c-rp-mo-br100,26,"Acudí por segunda vez con una niña de 10 años a urgencias pediátricas, dolor agudo en abdomen, fiebre, diarreas y vómitos  con mas de 72h. fue atendida por Alma Vazquez Serrano quien nos mandó a casa sin descartar apendicitis (íbamos en silla de ruedas del dolor) tampoco quisieron analizar las muestras que llevamos indicándome que eso se hacía en los ambulatorios, afortunadamente nos fuimos a otro hospital publico donde fue ingresada durante 5 días por una bacteria en el intestino, la niña fue hidratada, la hicieron pruebas, recibió analgésicos y antibióticos por vena ya que no aceptaba nada via oral, por favor, MENOS PROTOCOLO y mas escuchar a los pacientes que no vamos por gusto, mas aún si cabe tratándose de niños","I went for the second time with a 10-year-old girl to the pediatric emergency room, with acute pain in the abdomen, fever, diarrhea and vomiting for more than 72 hours. She was treated by Alma Vazquez Serrano who sent us home without ruling out appendicitis (we were in a wheelchair due to pain). They also did not want to analyze the samples that we had, telling me that this was done in the outpatient clinics. Fortunately, we went to another public hospital where she was admitted for 5 days due to a bacteria in the intestine, the girl was hydrated, they did tests, she received analgesics and antibiotics by vein since she did not accept anything orally, please, LESS PROTOCOL and more listen to the patients that we are not going for pleasure, more even if it is possible when it comes to children",3.0,
