,link,rating,date,source,review_id,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,snippet,extracted_snippet.original,extracted_snippet.translated,likes
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGN3ZXb1JBEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDF7vWoRA%7CCgwI56moqgYQ4L2MvAM%7C?hl=en-US,3.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURGN3ZXb1JBEAE,Irene Pagola,https://www.google.com/maps/contrib/115959392940569806941?hl=en-US,115959392940569806941,https://lh3.googleusercontent.com/a-/ALV-UjXkBrfs97ZuIYu4FM9bSmneBK2s7ZQl8trblcSdr_WYqM02=s40-c-rp-mo-ba4-br100,True,91,77.0,,,,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGeHU2VlZBEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDFxu6VVA%7CCgwI5bGkqgYQ-IfJkQM%7C?hl=en-US,5.0,3 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURGeHU2VlZBEAE,Gómez Olga,https://www.google.com/maps/contrib/105751047677581856085?hl=en-US,105751047677581856085,https://lh3.googleusercontent.com/a-/ALV-UjVsM0eKTk5nb8JIEmhhJXOsNZzBHhMFg-ctqWiPuAsWJFYi=s40-c-rp-mo-ba4-br100,True,59,106.0,Excelente.. atención pronta y eficaz,Excelente.. atención pronta y eficaz,Excellent...prompt and effective attention,
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGcW9HU193RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDFqoGS_wE%7CCgwIm9GeqgYQsK3KnQM%7C?hl=en-US,1.0,3 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURGcW9HU193RRAB,Mar Garcia,https://www.google.com/maps/contrib/101759609484917593675?hl=en-US,101759609484917593675,https://lh3.googleusercontent.com/a/ACg8ocKHtbtLV3MMGZKYg_lY6imSkgIMA7WYf6B9QKvrVLzy=s40-c-rp-mo-br100,,1,,"VERGONZOSO, 4 horas de espera en urgencias como mínimo con fiebre y vomitos constantes, toda la sala de espera quejándose de haber solo dos consultas abiertas, ni siquiera avisan del tiempo de espera solo por que se nos ha ocurrido preguntar y con las mismas nos hemos vuelto a casa sin atender.

Incompetencia absoluta.","VERGONZOSO, 4 horas de espera en urgencias como mínimo con fiebre y vomitos constantes, toda la sala de espera quejándose de haber solo dos consultas abiertas, ni siquiera avisan del tiempo de espera solo por que se nos ha ocurrido preguntar y con las mismas nos hemos vuelto a casa sin atender.

Incompetencia absoluta.","SHAMEFUL, at least 4 hours of waiting in the emergency room with fever and constant vomiting, the entire waiting room complaining about having only two open consultations, they don't even warn us about the waiting time just because we thought to ask and with them we returned home without attending.

Absolute incompetence.",1.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGbUpYZXR3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDFmJXetwE%7CCgwIgO2ZqgYQsKTwuwM%7C?hl=en-US,5.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURGbUpYZXR3RRAB,Pepa Flores,https://www.google.com/maps/contrib/105348145354074978753?hl=en-US,105348145354074978753,https://lh3.googleusercontent.com/a/ACg8ocJLTc0jJSSHL38YC0FS2RKvRwMI6Azr_PmMSAs9_Pp5=s40-c-rp-mo-ba5-br100,True,22,21.0,,,,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGbTlPTDd3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICFm9OL7wE%7CCgwI15qQqgYQwKf_7gE%7C?hl=en-US,5.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNGbTlPTDd3RRAB,Rosa pelayo,https://www.google.com/maps/contrib/112756028628955166384?hl=en-US,112756028628955166384,https://lh3.googleusercontent.com/a/ACg8ocIEWHEOSDUwXNvRFpAkWi_OIMzUpdPb8Evxp2u_sCwa=s40-c-rp-mo-ba4-br100,True,81,10.0,,,,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNGcmZ6ejVRRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICFrfzz5QE%7CCgwIuqCCqgYQqO3-nwI%7C?hl=en-US,4.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNGcmZ6ejVRRRAB,Vicky Atan,https://www.google.com/maps/contrib/114593229044564294754?hl=en-US,114593229044564294754,https://lh3.googleusercontent.com/a-/ALV-UjVei7w4T2salsOn2e5QGLCF74XxPBsdFIqc4C7MDSuiajxX=s40-c-rp-mo-ba3-br100,True,28,10.0,"Tuve a mi hija aquí y la verdad que el personal me atendió muy bien en especial a las matronas Irene.
Hay que actualizar el centro eso si, las camas son de la postguerra.
Pasados unos años me operé de cornetes y fatal, no lo recomiendo, tuve que reoperarme en otro hospital porque me lo hicieron mal y los métodos que usan son muy antiguos, en el 12 me metieron 1 metro de algodón en cada agujero de la nariz, horrible, eso ya ni existe en otros hospitales que solo te ponen una férula de silicona y ya. Depende de con quien des también lo digo.","Tuve a mi hija aquí y la verdad que el personal me atendió muy bien en especial a las matronas Irene.
Hay que actualizar el centro eso si, las camas son de la postguerra.
Pasados unos años me operé de cornetes y fatal, no lo recomiendo, tuve que reoperarme en otro hospital porque me lo hicieron mal y los métodos que usan son muy antiguos, en el 12 me metieron 1 metro de algodón en cada agujero de la nariz, horrible, eso ya ni existe en otros hospitales que solo te ponen una férula de silicona y ya. Depende de con quien des también lo digo.","I had my daughter here and the truth is that the staff treated me very well, especially the midwives Irene.
The center needs to be updated, yes, the beds are post-war.
After a few years I had surgery on my turbinates and it was fatal, I don't recommend it, I had to have another operation in another hospital because they did it wrong and the methods they use are very old, in the 12th they put 1 meter of cotton in each hole of my nose, horrible, that doesn't even exist in other hospitals that just put a silicone splint on you and that's it. I also say that it depends on who you meet.",
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGOWVfWk9nEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICF9e_ZOg%7CCgwI1On_qQYQ6MvQtgM%7C?hl=en-US,3.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGOWVfWk9nEAE,Daniela Daza,https://www.google.com/maps/contrib/109892196703121583041?hl=en-US,109892196703121583041,https://lh3.googleusercontent.com/a-/ALV-UjUcuRSbkCy-W2QJDd_soRUB5EOPS5mAnxrwtfoa0wA-5-AZ=s40-c-rp-mo-ba2-br100,True,23,21.0,"Hola. Soy paciente del hospital 12 de octubre, ésta semana estuve hospitalizada, y quiero recalcar que la cirugía fue exitosa, el conocimiento de los médicos y equipo en general es indudable, sin embargo, quiero destacar que el día que me daban de baja, me iban a quitar el drenaje que tenia puesto, exudrain, lo han hecho sin anestesia ni nada, es sumamente doloroso, no había sentido dolor antes asi ni con la endometriosis, llegué a sentir que me desmayaba  del dolor,  y lo que entendí es que ellos (medicos) consideran que no es doloroso o necesaria la anestesia, lo cual me parece inhumano, no quisiera que ninguna mujer pase por eso, considero que deberían conseguir la manera de suavizar este proceso, de humanizarlo,  ya que el resto de procedimientos nada de dolor , todo genial, para tenerminar la semana de recuperación con ese proceso tan doloroso. Claro que he dejado mi reclamación,  básicamente para que en un futuro piensen en cómo podrían mejorar ésta parte para futuras pacientes.

Doy 3 estrellas porque, mi cirugía genial, y las enfermeras se merecen todo mi 10 de 10, son muy top, cariñosas, con paciencia, y mucha calidez humana, no así le sentí a los médicos quienes después de operarme no fueron a verme ni una sola vez para al menos decirme como salió  todo, pienso que esto último también debería ser mejorable, ya que como paciente esperas que quien te intervino sea quien luego te dé explicaciones y no otra doctora que nunca habías visto de nada y que tampoco dijo mucho, quiero pensar que esto es así porque así es el sistema y no porque así sean los médicos, distantes y ajenos a los pacientes.

Un saludo al equipo de enfermeras, son A1.

Ah, estuve hospitalizada en ginecología/ cirugía general. Edificio. Materno-infantil.

Aquí mi resumen de valoración:
Intervención quirurgica: 10/10
Atención médica: 2/10
Atención enfermería: 10/10
Comida hospital: 10/10
Instalaciones/habitación: 10/10","Hola. Soy paciente del hospital 12 de octubre, ésta semana estuve hospitalizada, y quiero recalcar que la cirugía fue exitosa, el conocimiento de los médicos y equipo en general es indudable, sin embargo, quiero destacar que el día que me daban de baja, me iban a quitar el drenaje que tenia puesto, exudrain, lo han hecho sin anestesia ni nada, es sumamente doloroso, no había sentido dolor antes asi ni con la endometriosis, llegué a sentir que me desmayaba  del dolor,  y lo que entendí es que ellos (medicos) consideran que no es doloroso o necesaria la anestesia, lo cual me parece inhumano, no quisiera que ninguna mujer pase por eso, considero que deberían conseguir la manera de suavizar este proceso, de humanizarlo,  ya que el resto de procedimientos nada de dolor , todo genial, para tenerminar la semana de recuperación con ese proceso tan doloroso. Claro que he dejado mi reclamación,  básicamente para que en un futuro piensen en cómo podrían mejorar ésta parte para futuras pacientes.

Doy 3 estrellas porque, mi cirugía genial, y las enfermeras se merecen todo mi 10 de 10, son muy top, cariñosas, con paciencia, y mucha calidez humana, no así le sentí a los médicos quienes después de operarme no fueron a verme ni una sola vez para al menos decirme como salió  todo, pienso que esto último también debería ser mejorable, ya que como paciente esperas que quien te intervino sea quien luego te dé explicaciones y no otra doctora que nunca habías visto de nada y que tampoco dijo mucho, quiero pensar que esto es así porque así es el sistema y no porque así sean los médicos, distantes y ajenos a los pacientes.

Un saludo al equipo de enfermeras, son A1.

Ah, estuve hospitalizada en ginecología/ cirugía general. Edificio. Materno-infantil.

Aquí mi resumen de valoración:
Intervención quirurgica: 10/10
Atención médica: 2/10
Atención enfermería: 10/10
Comida hospital: 10/10
Instalaciones/habitación: 10/10","Hello. I am a patient at the October 12 hospital, this week I was hospitalized, and I want to emphasize that the surgery was successful, the knowledge of the doctors and team in general is undoubted, however, I want to highlight that the day they discharged me, they left me to remove the drainage that I had in place, exudrain, they have done it without anesthesia or anything, it is extremely painful, I had not felt pain before like this or with endometriosis, I felt like I was fainting from the pain, and what I understood is that they ( doctors) consider that anesthesia is not painful or necessary, which seems inhuman to me, I would not want any woman to go through that, I believe that they should find a way to soften this process, to humanize it, since the rest of the procedures are not painful at all. , all great, to finish the week of recovery with that painful process. Of course I have left my complaint, basically so that in the future they can think about how they could improve this part for future patients.

I give 3 stars because my surgery was great, and the nurses deserve my 10 out of 10, they are very top, loving, with patience, and a lot of human warmth, that's not how I felt about the doctors who, after operating on me, didn't even come to see me. just once to at least tell me how everything went, I think that the latter should also be improved, since as a patient you expect that the person who intervened on you will be the one who will later give you explanations and not another doctor that you had never seen anything about and who didn't say much either. , I want to think that this is so because that is the system and not because that is how the doctors are, distant and alien to the patients.

Greetings to the nursing team, they are A1.

Oh, I was hospitalized in gynecology/general surgery. Building. Maternal-infant.

Here is my valuation summary:
Surgical intervention: 10/10
Medical care: 2/10
Nursing care: 10/10
Hospital food: 10/10
Facilities/room: 10/10",1.0
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGLWUzUWVBEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICF-e3QeA%7CCgwIgoP6qQYQwIijmwM%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGLWUzUWVBEAE,Pilar Lopez Blazquez,https://www.google.com/maps/contrib/117513179033874665583?hl=en-US,117513179033874665583,https://lh3.googleusercontent.com/a/ACg8ocK8fno4ctwy4wWdHUmCqjb6bbUrE5pergUfOte7dFI=s40-c-rp-mo-br100,,3,,Los mejores maxilofaciales gracias Dr Antonio,Los mejores maxilofaciales gracias Dr Antonio,The best maxillofacials thanks Dr Antonio,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGMmFHTURBEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICF2aGMDA%7CCgwI3Nb4qQYQgJSb0wE%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNGMmFHTURBEAE,Sonia Lara Flores,https://www.google.com/maps/contrib/115791678311478787233?hl=en-US,115791678311478787233,https://lh3.googleusercontent.com/a/ACg8ocKKkX1ford4sT1WbOjeWlzzvrf13ZrpdEXSB-h2tZ6W=s40-c-rp-mo-ba3-br100,True,29,12.0,Los médicos son los mejores pero es HORRIBLE el tiempo de espera para que te atiendan en urgencias. Fui a y a las 4h me fui porque ya no podía más y aún no me habían llamado. Horrible para una urgencia!!! Necesitan más medios,Los médicos son los mejores pero es HORRIBLE el tiempo de espera para que te atiendan en urgencias. Fui a y a las 4h me fui porque ya no podía más y aún no me habían llamado. Horrible para una urgencia!!! Necesitan más medios,The doctors are the best but the wait time to be treated in the emergency room is HORRIBLE. I went and left at 4am because I couldn't take it anymore and they hadn't called me yet. Horrible for an emergency!!! They need more media,2.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUQ1Z2FZTxAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgID5gaYO%7CCgwI0oHjqQYQkJrawwI%7C?hl=en-US,5.0,4 months ago,Google,ChRDSUhNMG9nS0VJQ0FnSUQ1Z2FZTxAB,Ernesto Javier Tomé,https://www.google.com/maps/contrib/116764138486422598352?hl=en-US,116764138486422598352,https://lh3.googleusercontent.com/a-/ALV-UjWhYcVpAOaKAbruLp_LOnNszpA7B8HsjyKXNVBIZ8xqTg=s40-c-rp-mo-br100,,3,,"Excelente trabajo de todo el Team desde admisión hasta el quirofano de cardiologia pediatrica con mi peque. Para mi, la mejor experiencia. Muy agradecido","Excelente trabajo de todo el Team desde admisión hasta el quirofano de cardiologia pediatrica con mi peque. Para mi, la mejor experiencia. Muy agradecido","Excellent work by the entire Team from admission to the pediatric cardiology operating room with my little one. For me, the best experience. Very thankful",
