,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1MjVmcnZBRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC525frvAE%7CCgsIr9K5qQYQoM3GKQ%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1MjVmcnZBRRAB,"Cada día peor... cada año que pasa el hospital empeora por momentos más y más... ahora vas a urgencias y ni te miran , unas pastillas y para casa sin saber lo que tiene el paciente, hace meses.. 10h esperando en una silla de ruedas aislada en una zona covid y resulta que me tenían que operar de apendice y sorpresa... no tenía covid pero ahí te meten 10h por toda la cara.. y sin información si no es por la enfermera que me dijo que me llevaba a quirofano a dia de hoy sigo sin saber que tenía xque el médico ni se digno a darme ningún resultado.. eso sí... toda la noche escuchando donde iban a ir de fiesta, cena y con quien se acuestan los médicos e enfermeros... Para los cotilleo andamos finos pero trabajar que trabaje Rita. VAYA VERGUENZA. Los pacientes no tenemos culpa de vuestros mosqueo o malos royos amorosos....",4.0,Bea,https://www.google.com/maps/contrib/117994497165507334626?hl=en-US,117994497165507334626,https://lh3.googleusercontent.com/a-/ALV-UjW5wcGxNQXbROqi8aWr0O_QfoU2plLxvDXpxaoHRXa-qB4=s40-c-rp-mo-ba3-br100,True,28,5.0,"Cada día peor... cada año que pasa el hospital empeora por momentos más y más... ahora vas a urgencias y ni te miran , unas pastillas y para casa sin saber lo que tiene el paciente, hace meses.. 10h esperando en una silla de ruedas aislada en una zona covid y resulta que me tenían que operar de apendice y sorpresa... no tenía covid pero ahí te meten 10h por toda la cara.. y sin información si no es por la enfermera que me dijo que me llevaba a quirofano a dia de hoy sigo sin saber que tenía xque el médico ni se digno a darme ningún resultado.. eso sí... toda la noche escuchando donde iban a ir de fiesta, cena y con quien se acuestan los médicos e enfermeros... Para los cotilleo andamos finos pero trabajar que trabaje Rita. VAYA VERGUENZA. Los pacientes no tenemos culpa de vuestros mosqueo o malos royos amorosos....","Every day it gets worse... every year that passes the hospital gets worse and worse at times... now you go to the emergency room and they don't even look at you, some pills and go home without knowing what the patient has, it's been months... 10 hours waiting in an isolated wheelchair in a covid area and it turns out that they had to operate on my appendix and surprise... I didn't have covid but there they put 10 hours all over your face... and without information except for the nurse who told me that He took me to the operating room to this day I still don't know what I had because the doctor didn't even deign to give me any results... yes... all night listening to where they were going to party, have dinner and who the doctors sleep with and nurses... We're fine with gossip, but work, let Rita work. WHAT A SHAME. We patients are not to blame for your irritation or bad love spells...."
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1c2ZDdzVnRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC5sfCw5gE%7CCgwIs_WvqQYQ8IKyhwM%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1c2ZDdzVnRRAB,"No entiendo cómo para dar los resultados de un paciente de 76 años hayan pasado más de 5 horas y todavía no sepamos nada, que te digan que solo hay dos médicos y que ya le tocará el turno ,no existe ninguna empatia da igual en que se a convertido la sanidad",1.0,Ivan Cerrato,https://www.google.com/maps/contrib/113391536871342661344?hl=en-US,113391536871342661344,https://lh3.googleusercontent.com/a/ACg8ocLXSs8UUVilCKDd3W9DC8bVIFD94_E8uGCyPJZfoI4W=s40-c-rp-mo-br100,,5,4.0,"No entiendo cómo para dar los resultados de un paciente de 76 años hayan pasado más de 5 horas y todavía no sepamos nada, que te digan que solo hay dos médicos y que ya le tocará el turno ,no existe ninguna empatia da igual en que se a convertido la sanidad","I don't understand how more than 5 hours have passed to give the results of a 76-year-old patient and we still don't know anything, that they tell you that there are only two doctors and that it will be their turn, there is no empathy, no matter what. healthcare has become"
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1dm9tZ3RnRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC5vomgtgE%7CCgsIooWnqQYQ4IK0Wg%7C?hl=en-US,4.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1dm9tZ3RnRRAB,,,Marivy Garcia,https://www.google.com/maps/contrib/105923058147866005700?hl=en-US,105923058147866005700,https://lh3.googleusercontent.com/a-/ALV-UjW6J7HbDeApY4t9kh7IV49FuOh9h-guJdX_ZzsmZnEArI-v=s40-c-rp-mo-br100,,16,,,
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1bXFmcFV3EAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC5mqfpUw%7CCgwImK2hqQYQ0M_FyAM%7C?hl=en-US,5.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1bXFmcFV3EAE,A+,,Jacky Sanchez,https://www.google.com/maps/contrib/114081428036140266742?hl=en-US,114081428036140266742,https://lh3.googleusercontent.com/a/ACg8ocKKrkgKY9rEU_M16qzU5y5DyKMXcfWV-1fDQbbiFuZW=s40-c-rp-mo-ba3-br100,True,32,23.0,,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1aXYyUUV3EAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC5iv2QEw%7CCgwIiu-fqQYQyIOHxQM%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1aXYyUUV3EAE,"Planta 1 ,observaciones de urgencias,hoy dia 12 de octubre turno de mañana trato bochornoso por parte de una enfermera sin escrupulos, como pueden pemitir una persona que no ae hace responsable de su trabajo,que no se si lo sabe que es atender a los pacientes que creo que para eso ha estudiaso, y por otro lado dar las gracias al equipo del dia de ayer 11 de octubre , profesionalidad y un trato esquisito, en general todas pero él enfermero un encanto, menos mal que siempre encuentras gente agradable.",2.0,Geloma,https://www.google.com/maps/contrib/109129565871654952844?hl=en-US,109129565871654952844,https://lh3.googleusercontent.com/a/ACg8ocLZwrmnz7vEPXlVrnj2fPkNdmEYQKI4dfjeE0SNzXp_=s40-c-rp-mo-br100,,7,,"Planta 1 ,observaciones de urgencias,hoy dia 12 de octubre turno de mañana trato bochornoso por parte de una enfermera sin escrupulos, como pueden pemitir una persona que no ae hace responsable de su trabajo,que no se si lo sabe que es atender a los pacientes que creo que para eso ha estudiaso, y por otro lado dar las gracias al equipo del dia de ayer 11 de octubre , profesionalidad y un trato esquisito, en general todas pero él enfermero un encanto, menos mal que siempre encuentras gente agradable.","Floor 1, emergency observations, today, October 12, morning shift, embarrassing treatment by an unscrupulous nurse, how can a person who is not responsible for his work, who I don't know if he knows what it means to care for patients that I think he has studied for, and on the other hand, thank the team from yesterday, October 11, professionalism and exquisite treatment, in general all of them but he is a charming nurse, thank goodness you always find nice people."
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1dk5XVVZREAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC5vNWUVQ%7CCgwIx6ycqQYQoLzAmQI%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUM1dk5XVVZREAE,"Ingrese por urgencias a las 19:30,me vine a casa al final sin ser atendida a las 11 de la noche, solo pase por el triaje, una atención de pena prefiero morir en casa del dolor que seguir esperando alli donde no te hacen ni caso, solo se ve que el personal entra y sale de las consultas, pero ninguna atención a los pacientes porqué parece que ya hacen mucho cambiando uno que otro suero a los 2 que tenian",1.0,Ismari quintana,https://www.google.com/maps/contrib/103912428200476845060?hl=en-US,103912428200476845060,https://lh3.googleusercontent.com/a-/ALV-UjUMp7xkupHE-sY1FuMk-2T25HsvR_sshWUZa5HmGRa1ug=s40-c-rp-mo-ba4-br100,True,6,,"Ingrese por urgencias a las 19:30,me vine a casa al final sin ser atendida a las 11 de la noche, solo pase por el triaje, una atención de pena prefiero morir en casa del dolor que seguir esperando alli donde no te hacen ni caso, solo se ve que el personal entra y sale de las consultas, pero ninguna atención a los pacientes porqué parece que ya hacen mucho cambiando uno que otro suero a los 2 que tenian","I entered the emergency room at 7:30 p.m., I finally came home without being attended to at 11 at night, I just went through the triage, a sad service. I prefer to die at home from the pain than to continue waiting there where they don't even care for you. case, you can only see that the staff enters and leaves the consultations, but no attention to the patients because it seems that they already do a lot changing one or another serum to the 2 that they had"
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1b1BuUTJRRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC5oPnQ2QE%7CCgsIlb-PqQYQqPntUw%7C?hl=en-US,3.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUM1b1BuUTJRRRAB,"La del Registro del H. 12 de Octubre sin decidirse aún entre que te vuelvas a leer el BOE o solo mirarte con indiferencia

Decepcionante la atención. No te resuelven dudas ni en Atención a Personal ni en Registro,  ¿cómo vamos a saber hacer los trámites que tanto piden si nadie nos ayuda?",,Gadea Pantoja,https://www.google.com/maps/contrib/105925337413413019819?hl=en-US,105925337413413019819,https://lh3.googleusercontent.com/a/ACg8ocLgwzl-dbjqGS63qISeLep8BuRQIEgjvhyGs-DHZb3I=s40-c-rp-mo-br100,,2,3.0,"La del Registro del H. 12 de Octubre sin decidirse aún entre que te vuelvas a leer el BOE o solo mirarte con indiferencia

Decepcionante la atención. No te resuelven dudas ni en Atención a Personal ni en Registro,  ¿cómo vamos a saber hacer los trámites que tanto piden si nadie nos ayuda?","The one from the Registry of H. October 12 without yet deciding whether to read the BOE again or just look at it with indifference

Disappointing attention. They do not resolve your doubts either in Personnel Service or in Registry, how are we going to know how to do the procedures that are requested so much if no one helps us?"
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaNjhuQlVREAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDZ68nBUQ%7CCgsIkp2IqQYQ-LD0FQ%7C?hl=en-US,1.0,4 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURaNjhuQlVREAE,"Un hospital pésimo....si vas a urgencias ten por seguro que te vas a tirar allí 12horas o más. Solo tienen un doctor/a para atender a muchas personas y eso me parece muy injusto.
Pediatría las enfermeras y auxiliares muy buenas....pero lo que es la visita de doctores es reducida y los fines de semana ni los esperes.",3.0,keyla luna,https://www.google.com/maps/contrib/110359605237986664450?hl=en-US,110359605237986664450,https://lh3.googleusercontent.com/a/ACg8ocLK4oVH3oq7pYdZeArrxFc63ydUOFdstQHRwhHogGsv=s40-c-rp-mo-br100,,10,,"Un hospital pésimo....si vas a urgencias ten por seguro que te vas a tirar allí 12horas o más. Solo tienen un doctor/a para atender a muchas personas y eso me parece muy injusto.
Pediatría las enfermeras y auxiliares muy buenas....pero lo que es la visita de doctores es reducida y los fines de semana ni los esperes.","A terrible hospital...if you go to the emergency room, be sure that you are going to lie there for 12 hours or more. They only have one doctor to care for many people and that seems very unfair to me.
Pediatrics, the nurses and assistants are very good....but the visits from doctors are limited and on weekends you don't even expect them."
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaemY2Q25BRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDZzf6CnAE%7CCgsIluv_qAYQkKKiPw%7C?hl=en-US,1.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaemY2Q25BRRAB,"Cada vez peor...la de información dermatologia muy antipatíca contesta de malas formas,  insultando diciéndome que seguramente no entiendo el idioma y más.... por lo menos yo sé más de 2 idiomas señora usted cuantas sabe???  En 19 años aquí en España creo que entiendo perfectamente y escribir también.  Personas como esta señora no merecen su puesto de trabajo.... que seas amable no te cuesta nada en esta vida",1.0,Abc Abc,https://www.google.com/maps/contrib/116141206531017857104?hl=en-US,116141206531017857104,https://lh3.googleusercontent.com/a/ACg8ocJZHGkQuctPH1nwI8HKZHsmgr8xKx-WBp36SZ4I1-KM=s40-c-rp-mo-br100,,4,,"Cada vez peor...la de información dermatologia muy antipatíca contesta de malas formas,  insultando diciéndome que seguramente no entiendo el idioma y más.... por lo menos yo sé más de 2 idiomas señora usted cuantas sabe???  En 19 años aquí en España creo que entiendo perfectamente y escribir también.  Personas como esta señora no merecen su puesto de trabajo.... que seas amable no te cuesta nada en esta vida","It's getting worse...the very unfriendly dermatology information person answers in a bad way, insulting me, telling me that I probably don't understand the language and more....at least I know more than 2 languages, lady, how many do you know??? In 19 years here in Spain I think I understand perfectly and write too. People like this lady don't deserve their jobs... being kind doesn't cost you anything in this life."
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaemZqNzN3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDZzfj73wE%7CCgsIwfr-qAYQ6JiOMQ%7C?hl=en-US,3.0,4 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURaemZqNzN3RRAB,Largas colas de espera y el personal no demasiado amable.,,Maverick181,https://www.google.com/maps/contrib/111311922000973666141?hl=en-US,111311922000973666141,https://lh3.googleusercontent.com/a/ACg8ocKu3NwS0aaontwsdNnMPvcnwUMqjWSbCcPRdEpnYGyK=s40-c-rp-mo-ba4-br100,True,107,6.0,Largas colas de espera y el personal no demasiado amable.,Long waiting lines and not very friendly staff.
