,link,rating,date,source,review_id,snippet,user.name,user.link,user.contributor_id,user.thumbnail,user.local_guide,user.reviews,user.photos,extracted_snippet.original,extracted_snippet.translated,likes
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkOG9QczNBRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDd8oPs3AE%7CCgwIv-XcrgYQqK6eyQE%7C?hl=en-US,1.0,a week ago,Google,ChdDSUhNMG9nS0VJQ0FnSURkOG9QczNBRRAB,Si aparcamiento para urgencias te tienes que buscar la vida. Después más de 4h de espera para que te vea el médico y los ves de cachondeo en sus salas....,freak show,https://www.google.com/maps/contrib/111480450410317974002?hl=en-US,111480450410317974002,https://lh3.googleusercontent.com/a-/ALV-UjVxUEnFDeX0yuXNSfOXSLAi8qRb4RY3iFdj11oQalIReg=s40-c-rp-mo-ba4-br100,True,108,10.0,Si aparcamiento para urgencias te tienes que buscar la vida. Después más de 4h de espera para que te vea el médico y los ves de cachondeo en sus salas....,If you park for emergencies you have to make a living. After more than 4 hours of waiting for the doctor to see you and you see them having fun in their rooms...,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkek02czRBRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDdzM6s4AE%7CCgwIyPLXrgYQkKjNqgI%7C?hl=en-US,1.0,a week ago,Google,ChdDSUhNMG9nS0VJQ0FnSURkek02czRBRRAB,"El peor hospital que he ido de largo. Pasotismo, falta de preocupación, falta de ganas de trabajar. Eso es urgencias y en las consultas generales. Luego del teléfono ni hablamos, es inexistente, y no es por falta de medios, porque luego vas y todos están tranquilamente contándose sus vidas y sus planes de finde semana.",FERNÁNDEZ VELASCO ALBERTO,https://www.google.com/maps/contrib/115246947578480529030?hl=en-US,115246947578480529030,https://lh3.googleusercontent.com/a/ACg8ocLfXlvgQSNZSrdkhfsl1VNdeHv0A1awcFAvdlhH4WLJ=s40-c-rp-mo-br100,,11,2.0,"El peor hospital que he ido de largo. Pasotismo, falta de preocupación, falta de ganas de trabajar. Eso es urgencias y en las consultas generales. Luego del teléfono ni hablamos, es inexistente, y no es por falta de medios, porque luego vas y todos están tranquilamente contándose sus vidas y sus planes de finde semana.","The worst hospital I have ever been to. Steplessness, lack of concern, lack of desire to work. That is in emergencies and in general consultations. After the phone we don't even talk, it's non-existent, and it's not for lack of means, because then you go and everyone is calmly telling each other about their lives and their weekend plans.",
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkMU5fZnh3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDd1N_fxwE%7CCgwIgObWrgYQuLK4jgI%7C?hl=en-US,1.0,a week ago,Google,ChdDSUhNMG9nS0VJQ0FnSURkMU5fZnh3RRAB,Voy con una silla de ruedas ya hay 8 aparcamientos para los cuatro hospitales es una verdadera vergüenza para personas con dificultades de movilidad parece mentira que un hospital no cuida a sus enfermos y si quieres aparcar de manera normal todo es de pago conozco este sitio desde hace más de 50 años y antes se aparcaba mejor aunque costase más es una vergüenza que los enfermos no puedan aparcar estando eso enfermos y no hablemos de los acompañantes los hospitales deberían de ser gratuitos al menos para un acompañante y un enfermero,FLEKI,https://www.google.com/maps/contrib/103558482441931523634?hl=en-US,103558482441931523634,https://lh3.googleusercontent.com/a-/ALV-UjVQiEH5WtWXtFpDu-u0w9R2R0vZc_3H3xbiAjtK1toVYCi5=s40-c-rp-mo-ba4-br100,True,126,151.0,Voy con una silla de ruedas ya hay 8 aparcamientos para los cuatro hospitales es una verdadera vergüenza para personas con dificultades de movilidad parece mentira que un hospital no cuida a sus enfermos y si quieres aparcar de manera normal todo es de pago conozco este sitio desde hace más de 50 años y antes se aparcaba mejor aunque costase más es una vergüenza que los enfermos no puedan aparcar estando eso enfermos y no hablemos de los acompañantes los hospitales deberían de ser gratuitos al menos para un acompañante y un enfermero,"I go with a wheelchair. There are already 8 parking spaces for the four hospitals. It is a real shame for people with mobility difficulties. It seems incredible that a hospital does not take care of its patients and if you want to park normally, everything is paid. I have known this place for a long time. more than 50 years and before parking was better even if it cost more it is a shame that sick people cannot park when they are sick and let's not talk about companions hospitals should be free at least for a companion and a nurse",
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkNWQ2dmhBRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICd5d6vhAE%7CCgwImKC_rgYQkMyhiwI%7C?hl=en-US,1.0,2 weeks ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNkNWQ2dmhBRRAB,"Estoy totalmente disgustada con un cirujano de la SS de este hospital, especialista en cirugía de pecho. Tenía gigantismo de pechos a parte de llevar implantes hace más de 30 años. Estaba teniendo una dermatitis horrible debajo del pecho y mucho dolor de espalda y mareos por las cervicales, depresión... Tengo 64 años e intenté hace 3 años que me quitaran los implantes porque notaba dolor y no podía hacerme mamografias por que pueden reventarlos y tampoco me querían hacer ecogafrias mamarias. Debo de haber tenido mala suerte con este ""doctor"" llamado Israel, sin hacerme ninguna prueba me dijo que todo estaba bien. Cual es mi sorpresa cuando voy a ver a un cirujano privado y me dice que a los 10 años hay que retirar los implantes, cosa que nadie me dijo. Por fin he conseguido un préstamo para poderme operar por lo privado y hacerme la reducción mamaria tan necesitada. Quiero decir con esto que si dan con este cirujano no confíen en su palabra y consulten otra opinión. Porque si no hubiera sido por el préstamo y el cirujano de la clínica privada no habría podido saber que un implante estaba roto y las consecuencias que puede tener. Tuve que pagar para poder salvarme de eso. Así que les prevengo a todas las mujeres que se operen el pecho y lleven implantes que se revisen antes de 10 años, no permitan que les aplasten el pecho con mamografias tradicionales antiguas, pidan ecogafrias mamarias que no son agresivas para las mamas.",Nadia Atienza,https://www.google.com/maps/contrib/104441821494636561581?hl=en-US,104441821494636561581,https://lh3.googleusercontent.com/a-/ALV-UjUbh2trmlZmVHT-WSQHtrC39svXmJxYSabCpBfOjrpfoQ=s40-c-rp-mo-br100,,18,,"Estoy totalmente disgustada con un cirujano de la SS de este hospital, especialista en cirugía de pecho. Tenía gigantismo de pechos a parte de llevar implantes hace más de 30 años. Estaba teniendo una dermatitis horrible debajo del pecho y mucho dolor de espalda y mareos por las cervicales, depresión... Tengo 64 años e intenté hace 3 años que me quitaran los implantes porque notaba dolor y no podía hacerme mamografias por que pueden reventarlos y tampoco me querían hacer ecogafrias mamarias. Debo de haber tenido mala suerte con este ""doctor"" llamado Israel, sin hacerme ninguna prueba me dijo que todo estaba bien. Cual es mi sorpresa cuando voy a ver a un cirujano privado y me dice que a los 10 años hay que retirar los implantes, cosa que nadie me dijo. Por fin he conseguido un préstamo para poderme operar por lo privado y hacerme la reducción mamaria tan necesitada. Quiero decir con esto que si dan con este cirujano no confíen en su palabra y consulten otra opinión. Porque si no hubiera sido por el préstamo y el cirujano de la clínica privada no habría podido saber que un implante estaba roto y las consecuencias que puede tener. Tuve que pagar para poder salvarme de eso. Así que les prevengo a todas las mujeres que se operen el pecho y lleven implantes que se revisen antes de 10 años, no permitan que les aplasten el pecho con mamografias tradicionales antiguas, pidan ecogafrias mamarias que no son agresivas para las mamas.","I am totally disgusted with an SS surgeon at this hospital, a specialist in breast surgery. She had breast gigantism apart from having implants more than 30 years ago. I was having a horrible dermatitis under my chest and a lot of back pain and dizziness due to my cervical spine, depression... I am 64 years old and I tried 3 years ago to have my implants removed because I felt pain and I couldn't get mammograms because they could burst and they wouldn't They wanted to do breast ultrasound tests on me. I must have had bad luck with this ""doctor"" named Israel, without doing any tests he told me that everything was fine. What is my surprise when I go to see a private surgeon and he tells me that after 10 years the implants have to be removed, something that no one told me. I have finally obtained a loan so I can have private surgery and have the much-needed breast reduction. What I mean by this is that if you find this surgeon, don't trust his word and consult another opinion. Because if it had not been for the loan and the surgeon at the private clinic he would not have been able to know that an implant was broken and the consequences it could have. I had to pay to save myself from that. So I warn all women who have breast surgery and have implants to have them checked before 10 years, do not allow your breasts to be crushed with old traditional mammograms, ask for breast ultrasound scans that are not aggressive for the breasts.",2.0
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkbWVqMHh3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICdmej0xwE%7CCgwI6IG9rgYQuJ-W0wI%7C?hl=en-US,3.0,2 weeks ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNkbWVqMHh3RRAB,,josse luis,https://www.google.com/maps/contrib/109110767695164997362?hl=en-US,109110767695164997362,https://lh3.googleusercontent.com/a-/ALV-UjXqIley-YiXrfh4rYMM31lwe9SRYNW7-KIOsjdUivPdSAA=s40-c-rp-mo-br100,,16,4.0,,,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNka2RuUU93EAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICdkdnQOw%7CCgwI9p26rgYQuPTmngM%7C?hl=en-US,5.0,2 weeks ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNka2RuUU93EAE,"Mi abuela de 93 años, entró muy grave y gracias al maravilloso equipo médico y de las enfermeras de la planta número 13 salvaron la vida de mi abuela. Y hoy ya fue dada de alta médica. Sin duda alguna el personal médico es fantástico, no dudaré en reconocer su dedicación y atención.
Muchas gracias",vanessa moreno escaño,https://www.google.com/maps/contrib/113675759621216154124?hl=en-US,113675759621216154124,https://lh3.googleusercontent.com/a-/ALV-UjVjKSL1RQFikFp22MpxPF_L5Z2dYIuhtSZJK-5Q1iMWfk0=s40-c-rp-mo-br100,,30,11.0,"Mi abuela de 93 años, entró muy grave y gracias al maravilloso equipo médico y de las enfermeras de la planta número 13 salvaron la vida de mi abuela. Y hoy ya fue dada de alta médica. Sin duda alguna el personal médico es fantástico, no dudaré en reconocer su dedicación y atención.
Muchas gracias","My 93-year-old grandmother was seriously ill and thanks to the wonderful medical team and the nurses on the 13th floor, they saved my grandmother's life. And today she was discharged from the hospital. Without a doubt, the medical staff is fantastic, I will not hesitate to recognize their dedication and attention.
Thank you so much",
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkd2FlWkVREAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICdwaeZEQ%7CCgwIrbW5rgYQiMeGqQM%7C?hl=en-US,5.0,2 weeks ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNkd2FlWkVREAE,,Raúl Esteban,https://www.google.com/maps/contrib/116090479539148140843?hl=en-US,116090479539148140843,https://lh3.googleusercontent.com/a/ACg8ocLk7HzUx8GtE2HJGcO37L1zUSdSyTPuuVFUhUiOVlMh=s40-c-rp-mo-ba4-br100,True,28,,,,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkaE0zanJnRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICdhM3jrgE%7CCgwIiuukrgYQ-Oab-gI%7C?hl=en-US,5.0,2 weeks ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNkaE0zanJnRRAB,,Miguel,https://www.google.com/maps/contrib/100348010756452751984?hl=en-US,100348010756452751984,https://lh3.googleusercontent.com/a/ACg8ocLrUvVKE2wUnRgwj3AqrVJsoJ85GD5CQbeqBtSOYFV0=s40-c-rp-mo-ba4-br100,True,84,15.0,,,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkMk5fcDFnRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICd2N_p1gE%7CCgwI5-mirgYQwKbDjQM%7C?hl=en-US,1.0,2 weeks ago,Google,ChdDSUhNMG9nS0VJQ0FnSUNkMk5fcDFnRRAB,"Hospital tercermundista,se cae a trozos y nadie repara...baños comunes de planta, aparcamiento de pago, televisión de pago...comercialización a costa de nuestra salud.Vergonzoso.",Monica Garcia,https://www.google.com/maps/contrib/101843233331304706463?hl=en-US,101843233331304706463,https://lh3.googleusercontent.com/a/ACg8ocLmn6YLQ6EnWgMgSfJv7ElAnttFG3OWlRdqD4casren=s40-c-rp-mo-br100,,22,11.0,"Hospital tercermundista,se cae a trozos y nadie repara...baños comunes de planta, aparcamiento de pago, televisión de pago...comercialización a costa de nuestra salud.Vergonzoso.","Third world hospital, it is falling apart and no one repairs it... common floor bathrooms, paid parking, pay television... commercialization at the expense of our health. Shameful.",
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkcU1LQ1ZBEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgICdqMKCVA%7CCgsI2t6frgYQ-N-OFg%7C?hl=en-US,1.0,2 weeks ago,Google,ChZDSUhNMG9nS0VJQ0FnSUNkcU1LQ1ZBEAE,Mi hija acaba de cumplir 16 años y por desgracias ha pasado a ser atendida en urgencias generales. Hoy después de tener que aparcar en el parking de consultas porque el de urgencias es tan pequeño que se colapsa hemos esperado durante dos horas y nos hemos ido desesperadas sin que la viera un médico viendo que allí se iba a poner peor de lo que iba. Mucho edificio pero poco personal. Todo fachada. Una vergüenza,marisa glez,https://www.google.com/maps/contrib/102642688140581320860?hl=en-US,102642688140581320860,https://lh3.googleusercontent.com/a/ACg8ocLr7elm3hPKCghwCLBpq0pNCqfDLVriBcKWafGGVBOq=s40-c-rp-mo-br100,,7,,Mi hija acaba de cumplir 16 años y por desgracias ha pasado a ser atendida en urgencias generales. Hoy después de tener que aparcar en el parking de consultas porque el de urgencias es tan pequeño que se colapsa hemos esperado durante dos horas y nos hemos ido desesperadas sin que la viera un médico viendo que allí se iba a poner peor de lo que iba. Mucho edificio pero poco personal. Todo fachada. Una vergüenza,"My daughter has just turned 16 and unfortunately has been treated in a general emergency room. Today, after having to park in the consultation parking lot because the emergency parking lot is so small that it collapses, we waited for two hours and we left in desperation without a doctor seeing her, seeing that she was going to get worse there than she was. Lots of building but few staff. All facade. A shame",
