,link,rating,date,source,review_id,snippet,likes,user.name,user.link,user.contributor_id,user.thumbnail,user.reviews,extracted_snippet.original,extracted_snippet.translated,user.local_guide,user.photos
0,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxM0lxcDVnRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC13Iqp5gE%7CCgwIpM2krAYQqJ2ZlQE%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxM0lxcDVnRRAB,"No vengan a este hospital, es lo peor que hay os van a hacer perder el tiempo en emergencia",2.0,JAVIER PEREZ,https://www.google.com/maps/contrib/110399305662710967624?hl=en-US,110399305662710967624,https://lh3.googleusercontent.com/a-/ALV-UjU8PGWd4LvFh8n8VtEXhI3-cz4F54W3E43CBbs58c7fo04=s40-c-rp-mo-br100,31,"No vengan a este hospital, es lo peor que hay os van a hacer perder el tiempo en emergencia","Don't come to this hospital, it's the worst thing there is, they'll waste your time in an emergency.",,
1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxN0lpeDZRRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC17Iix6QE%7CCgwIpMWhrAYQ0MvA3gE%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxN0lpeDZRRRAB,"Experiencia peor imposible en el centro de psiquiatría del 12 de Octubre. Mi hermano fue ingresado y diagnosticado de esquizofrenia paranoide, la cual llevaba sufriendo varios años. El equipo de “profesionales” formado por:
David Rentero, Paloma Arias, Paula Alonso y Antonio Luis Perez no pudieron hacer las cosas peor. Equivocación tras equivocación consiguieron que nos viéramos obligados a pedir el traslado de centro (en el propio traslado se les escapó mi hermano, ni eso supieron hacer bien).
El equipo médico, llegó a tener la poca vergüenza de poner en duda la educación que mis padres nos dieron a mi hermano y a mi, la cual fue maravillosa.
Actualmente mi hermano se encuentra desaparecido y mis padres destrozados, y obviamente, nadie se hace carga ni responsable de nada de esto.
Feliz navidad a este equipo de grandes profesionales.",4.0,Gaal90,https://www.google.com/maps/contrib/103877883238021189381?hl=en-US,103877883238021189381,https://lh3.googleusercontent.com/a-/ALV-UjXhQUqH4XdZgAOcffkOks4Mxa3sOp95bpoaNWZ0fjvxcSk=s40-c-rp-mo-ba2-br100,25,"Experiencia peor imposible en el centro de psiquiatría del 12 de Octubre. Mi hermano fue ingresado y diagnosticado de esquizofrenia paranoide, la cual llevaba sufriendo varios años. El equipo de “profesionales” formado por:
David Rentero, Paloma Arias, Paula Alonso y Antonio Luis Perez no pudieron hacer las cosas peor. Equivocación tras equivocación consiguieron que nos viéramos obligados a pedir el traslado de centro (en el propio traslado se les escapó mi hermano, ni eso supieron hacer bien).
El equipo médico, llegó a tener la poca vergüenza de poner en duda la educación que mis padres nos dieron a mi hermano y a mi, la cual fue maravillosa.
Actualmente mi hermano se encuentra desaparecido y mis padres destrozados, y obviamente, nadie se hace carga ni responsable de nada de esto.
Feliz navidad a este equipo de grandes profesionales.","Impossible worst experience in the 12 de Octubre psychiatric center. My brother was admitted and diagnosed with paranoid schizophrenia, from which he had been suffering for several years. The team of “professionals” made up of:
David Rentero, Paloma Arias, Paula Alonso and Antonio Luis Perez could not have done things worse. Mistake after mistake caused us to be forced to request a transfer to the center (during the transfer itself my brother escaped, they didn't even know how to do that well).
The medical team had the shame of questioning the education that my parents gave my brother and me, which was wonderful.
Currently my brother is missing and my parents are devastated, and obviously, no one takes responsibility for any of this.
Merry Christmas to this team of great professionals.",True,3.0
2,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxdEp1Z3Z3RRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC1tJugvwE%7CCgwIg5-drAYQ4NbhkgI%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSUMxdEp1Z3Z3RRAB,,2.0,Estarlin Canela,https://www.google.com/maps/contrib/108569856540964740512?hl=en-US,108569856540964740512,https://lh3.googleusercontent.com/a-/ALV-UjXwL6ovmlftnMfcQ8Lt14uY3L7PX2MybQH8dVIqlu5khyk=s40-c-rp-mo-br100,23,,,,21.0
3,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxdElUT0RnEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC1tITODg%7CCgwIkr-crAYQuKL5iAI%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxdElUT0RnEAE,Lo único que necesitaba yo solo era un justificante y para eso tuve que esperar 8 horas no sé si eso es normal,3.0,misael antonio mancia acosta,https://www.google.com/maps/contrib/109728860656021943789?hl=en-US,109728860656021943789,https://lh3.googleusercontent.com/a/ACg8ocLmoQle-j45ht3vHgoKx5nvEho2vXLaet8jE3KsUZqB=s40-c-rp-mo-br100,5,Lo único que necesitaba yo solo era un justificante y para eso tuve que esperar 8 horas no sé si eso es normal,"The only thing I needed was a receipt and for that I had to wait 8 hours, I don't know if that is normal",,
4,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxMU9QOWJREAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC11OP9bQ%7CCgwI3pecrAYQwLTqvAE%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxMU9QOWJREAE,,,Dilan Sibada,https://www.google.com/maps/contrib/108296612950605096050?hl=en-US,108296612950605096050,https://lh3.googleusercontent.com/a/ACg8ocKu20lzZDSKjr_cXu-26BR29ePgrLdOjuqqvN3Br9Oe=s40-c-rp-mo-br100,4,,,,
5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxNk1xbElREAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIC16MqlIQ%7CCgsI9daSrAYQoNbxbQ%7C?hl=en-US,1.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSUMxNk1xbElREAE,Muy mala experiencia en emergencia   Espero que no les toque ir a emergencias en este hospital y sean tan mal atendidos como me toco a mi y a mi pareja.,2.0,Tess,https://www.google.com/maps/contrib/109639391603642733891?hl=en-US,109639391603642733891,https://lh3.googleusercontent.com/a-/ALV-UjW676qQGQBKUe2Lzo5CJIEvARXml1jQb5OAl7sxt_ApzzVx=s40-c-rp-mo-ba4-br100,84,Muy mala experiencia en emergencia   Espero que no les toque ir a emergencias en este hospital y sean tan mal atendidos como me toco a mi y a mi pareja.,Very bad experience in emergency    I hope that you don't have to go to the emergency room in this hospital and are treated as poorly as I and my partner were.,True,309.0
6,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWXzVMdE5BEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDV_5LtNA%7CCgwI0c6HrAYQ2PiWmAE%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWXzVMdE5BEAE,,,Matilde Magro Garrido,https://www.google.com/maps/contrib/104601081031400659477?hl=en-US,104601081031400659477,https://lh3.googleusercontent.com/a/ACg8ocJ4qTlJjEAXTYTjz8m0dv1-iBlk8uIw0G0KJN4ts9pA=s40-c-rp-mo-br100,19,,,,
7,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWci1pN21nRRAB!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDVr-i7mgE%7CCgwI7rCDrAYQ4MKTygI%7C?hl=en-US,1.0,2 months ago,Google,ChdDSUhNMG9nS0VJQ0FnSURWci1pN21nRRAB,"Pésima atención, los médicos se metían en su consulta y no atendían, después de 6h esperando en urgencias.... Pésima organización la de este hospital!!",2.0,Sara Palencia,https://www.google.com/maps/contrib/102754475433162656278?hl=en-US,102754475433162656278,https://lh3.googleusercontent.com/a/ACg8ocLEp34YOmLrynedURiudkUub4IGDwepSDX1pGm74sJV=s40-c-rp-mo-br100,3,"Pésima atención, los médicos se metían en su consulta y no atendían, después de 6h esperando en urgencias.... Pésima organización la de este hospital!!","Terrible attention, the doctors went into his office and did not attend, after 6 hours waiting in the emergency room.... Terrible organization of this hospital!!",,
8,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWOTVtNkJnEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDV95m6Bg%7CCgsIipiBrAYQ0KeqGQ%7C?hl=en-US,5.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWOTVtNkJnEAE,"muy amables, profesionales, comprometidos, una desgracia estar en el hospital pero una gran experiencia humana por parte de todo el personal",,Raúl Jiménez,https://www.google.com/maps/contrib/107425548206055555880?hl=en-US,107425548206055555880,https://lh3.googleusercontent.com/a-/ALV-UjXH9FVRC95D-JO6CmMHAoix4Gpr1kTtZsZ7bl44N26RNXZO=s40-c-rp-mo-ba5-br100,168,"muy amables, profesionales, comprometidos, una desgracia estar en el hospital pero una gran experiencia humana por parte de todo el personal","very kind, professional, committed, a disgrace to be in the hospital but a great human experience on the part of all the staff",True,398.0
9,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWbDlMWU9nEAE!2m1!1s0x0:0x3fc04c6571b3029!3m1!1s2@1:CIHM0ogKEICAgIDVl9LYOg%7CCgwI-Jf-qwYQkJ2QhQM%7C?hl=en-US,4.0,2 months ago,Google,ChZDSUhNMG9nS0VJQ0FnSURWbDlMWU9nEAE,Todo correcto,,Maria Jesus Monje Lanzo,https://www.google.com/maps/contrib/108114471167812755161?hl=en-US,108114471167812755161,https://lh3.googleusercontent.com/a-/ALV-UjVKKk0pZw_vo5NdW7K-jPs72FRDrKUiBtxVBX3Z03HLa1s=s40-c-rp-mo-ba5-br100,238,Todo correcto,All right,True,95.0
